stars,review,district,governorate
1,"أنا مش عارف أقول إيه, لكن ممكن أقوله إني حاولت أستخدم الخدمة مرة واحدة بس وحسيت إنها مش كويسة خالص. الناس اللي بيعملوها كانوا لطفاء جدا وموظفينهم كان مستواهم عالي, لكن المشكلة كانت أنهم لم يكونوا على قدر المسؤولية وكانوا بيتأخروا كتير. أتمنى لو يتحسن الوضع ده قريب لأنه فعلا محتاج لتحسين!",المبادرة الغذائية,البحيرة
4,"أنا بعتبر خدمة التموين بتاعة القاهرة كويسة, بس لازم يتحسنوا شوية. مش بحب أنهم دايما بيأخرونا على الطلبات وبيلحقوا علينا عشان يوصلوها قبل الساعة السابعة مساء. أنا عايزهم يطوروا نفسهم ويتعاملوا مع الناس بطريقة أحسن.",جمعية الحياة,القاهرة
2,"أنا مش راضيه عن خدمه التموين دي خالص, هي بتعمل حاجات غلط كتير ولسه بنشوف مشاكل أكبر! احنا لازم نتحد ضد الفساد ده ونطالب بتحسين الخدمه بتاعتنا. #العداله_للجميع",جمعية براعم الخير,الدقهلية
3,"أنا مش راضيين على الخدمات دي خالص! كل مرة أروح فيها للحصول عليها, بقعد أكتر من ساعة عشان أحصل حقي, وبصراحة ده مزعج جدا. أتمنى أنهم يعملوا حاجة علشان يحسنوا الوضع بدل ما الناس كلها بتضايق منهم.",مكتب الشروق للتوريدات الغذائية,القاهرة
4,"أنا سعيد جدا بالخدمة التموينية اللي أتاحتلي إياها المحافظة, بس للأسف مش كل حاجة تمام! محتاجين نطوروا شوية ونخلص على الأخطاء الصغيرة عشان نقدر نستفيد منها حق صح.",مكتب التعاون الغذائي بالمنوفية,المنوفية
2,"أنا مش راضيه على خدمات التموين في البحيره خالص, ده حتى لو كانت بتقدم وجبات أكلها وحش ومش لاقي طعمه! لازم يتحسنوا قبل ما يقولوا أنهم عاملين شغل كويس.",جمعية غذاء البركة,البحيرة
4,"أنا سعيد جدا بالخدمة دي, لأنها فعلا بتوفر لنا الدعم اللي نحتاجه. لكن أتمنى أنها تتحسن أكثر وتوصل لكل الناس.",مكتب السلام للتوريدات الغذائية,الدقهلية
4,أنا سعيد لتقديم خدمات التموين الممتازة لأهالي محافظتنا الحبيبة أسيوط. نحن نعمل بجد لتوفير أفضل جودة ممكنة ونقدر تعليقاتكم الإيجابية التي تساعدنا على تحسين خدماتنا بشكل أكبر. شكرا لكم على دعمكم المستمر. #Aswany_Awaky #متنوعة_بالدليل,مكتب الأعمال الغذائية,أسيوط
3,أنا سعيد جدا بتلقي مثل هذا النوع الرائع من التعليقات! شكرا لك على مشاركة تجربتك معنا. نحن نقدر ملاحظاتك ونعمل دائما لتحسين خدماتنا. هل هناك أي شيء آخر تود مشاركته معي? أتطلع لسماع المزيد عنك وعن تجاربك مع خدمتنا.,مؤسسة بيورل للطعام,سوهاج
3,"أنا مش راضيين على خدمات التموين في بور سعيد, رغم أنها بتقدم وجبات جيدة لكن الأسعار مبالغ فيها جدا. لو كان السعر مناسب للوجبة كنت أقدر أختار أكتر من واحدة كل يوم.",مكتب التموين,بورسعيد
1,"أنا مش راضيا على خدمات التوزيع دي, لأنها دايما متأخرة ومش مضبوطين المواعيد زي الناس بتعملها. لو كانوا بيتعاملوا معانا بجد وحرفية, كان زماننا أحسن بكتير.",مكتب الحياة,السويس
1,"أنا مش راضي على الخدمة دي خالص, دايما بنفشل ونوصل متأخرين عشان ناخد حصة الأكل, وأنا عارف إن ده عيب كبير بالنسبة لأي حد بيتعتمد عليه أكتر من غيره.",مكتب التعاون الغذائي بالمنوفية,المنوفية
5,"أنا سعيد جدا بخدمة التموين دي! هي فعلا ممتازة, ومش بتاخد وقت خالص. مش عارف ليه الناس بتحكي عنها بالسلبية? لازم نحترم كل الخدمات اللي بنقدمها ونقدرهم صح. شكرا على الاهتمام.",جمعية غذاء الحياة,السويس
1,"أنا مش راضي على خدمة التموين في الجيزة, هي سيئة جدا ومش بتقدم الخدمة بالشكل المطلوب. الناس هنا محتاجة تحسين كتير عشان نقدر نعيش بشكل طبيعي. أتمنى لو الحكومة تقدر تغير الوضع للأفضل لأن ده حق لكل واحد فينا.",الجمعية التعاونية للتمور,الجيزة
4,"أنا سعيد جدا بتلقي الخدمات التموينية على باب بيتي كل شهر, لكن بصراحة بعض الأوقات مش بيبقوا مهتمين بالمواعيد وبيقعدوا يتحرشو معانا عشان ياخدوا حصصهم قبلنا. أتمنى لو يكونوا أكثر احترافية واحترام للناس اللي محتاجين الحاجات دي.",جمعية الشروق للتموين,القاهرة
4,"أنا بعتقد إن خدمات التوزيع دي بتتطور بشكل كويس جدا, بس للأسف بعض الأوقات بتبقى متأخرة شوية عن المواعيد المحددة, وده بيأثر على راحة الناس اللي محتاجين الحاجات بسرعة.",مكتب بلسم البركة,كفر الشيخ
5,"أنا راضى جدا على خدمات التموين فى القليوبيه, فعلا أحسن من قبل. أنا بشكر الحكومة علشان اهتموا بالواقعى وحسوا باللى بيحصل للناس.",جمعية السندس,القليوبية
1,"أنا مش عارف أقول أيه على خدمتي التموينية! كل شهر بتاخد مني نص فلوس ومش بنفع, والطعام اللي بييجي معايا معدي وفي بعض الأحيان بيجي ناقص. ده غير إن الموقع الإلكتروني بتاعهم بيقولي إني مسجل وبيطلب مني أدخل بيانات جديدة وأنا أصلا سجلت الدخول قبل كده. دا كله علشان أتصل بخدمة العملاء ويصححوا لي الغلطات? والله العظيم أكرهها!",مكتب السعادة للتوريد,الشرقية
4,"أنا سعيد جدا بخدمة التموين في المنيا, ولكن هناك بعض المشاكل اللي محتاجة تحل. أولا, الأسعار مش متناسبة مع القيمة والجودة, ثانيا, أوقات التوصيل متقطعة ومش منتظمة على الإطلاق. أتمنى أنهم يطوروا النظام ده عشان نقدر نستفيد منه بشكل أفضل. شكرا لك!",مكتب نور الحياة,المنيا
2,"أنا مش فاهم إيه المشكلة, لكن أعتقد إن الخدمات دي محتاجة تحسين كبير علشان نقدر نقول إنها كويسة.",مكتب الأمل,الإسماعيلية
5,"أنا راضى جدا على خدمات التموين فى محافظتنا, دى أفضل حاجة ممكن يحصل ليها واحد! دايما بيقدموا لنا كل اللى نحتاجه وبأسعار معقولة كمان. أنا مش عارف الناس بتقول إيه عليه!",مركز الطعام الصحي,القاهرة
2,"أنا مش عارف أقول إيه بخصوص خدمات التموين في محافظتنا, بس بجد هي مش كويسة خالص! لازم يتحسنوا قبل ما يقولوا إنهم أفضل. يعني ليه دايما بنشتغل على طول عشان نأكل ونرتاح? ده إحنا شعب يستحق أحسن من كده بكثير. لو كنت مسؤول هعمل كل اللي ممكن أعمل علشان الناس تبقى سعيدة ومستريحة. #الشرقية_تحتاج_للتطوير",مكتب نور المتحدة للتموين,الشرقية
1,"أنا مش فاهم الكلام ده! لو سمحت, ممكن توضح أكثر وتطلب مني حاجة محددة? شكرا لك على استخدام خدمتي!",الجمعية التعاونية لتوريد الأغذية,سوهاج
5,"أنا سعيد جدا بخدمة التموين في محافظتي البحيرة لأنها ممتازة وممتازة للغاية! إنها حقا تستحق خمس نجوم كاملة, لأن كل شيء فيها ممتاز من البداية للنهاية. أتمنى لو تستمر مثل هذا المستوى الرائع للأبد. شكرا جزيلا لكم جميعا على جهودكم الرائعة! #خدمة_التموين_بشكل_رائع #البحيرة",مكتب الرابطة الغذائية,البحيرة
2,"أنا بعلق على خدمات التموين في الاسماعيلية, أنا مش راضيا عنها خالص! لو كنت رئيس الجمهورية هغير كل حاجة فيها علشان الناس اللي بتعمل بيها ده!",مكتب النهضة,الإسماعيلية
3,"أنا مش عارف أقول إيه, لكن كل اللي أعرفه إنه لازم يتحسن الوضع ده, يعني لو عايزين نطور البلد بنبذل مجهود أكبر عشان نقدر نلحق بالركب ونوصل لنقطة تانية خالص.",شركة جيزة للأغذية,الإسكندرية
1,"أنا مش راضي على خدمات التموين, هي كده زي الزفت! مفيش تنوع ولا جودة, دايما نفس الأشياء ونفس الأسعار. لو كنت رئيس البلدية هغير كل حاجة وأعمل نظام جديد عشان الناس تقدر تستمتع بالطعام وترتاح منه.",جمعية الغذاء الصحي,القاهرة
5,أنا سعيد جدا بأن خدمتكم كانت مرضية بالنسبة لك! نحن نقدر ملاحظاتكم ونعمل بجد لضمان تقديم أفضل الخدمات لعملائنا الكرام. شكرا لاختياركنا ونحن نتطلع إلى مواصلة العمل معكم وتقديم خدمات ممتازة.,مكتب السواني,مطروح
1,"أنا مش عارف أتكلم بصراحة معاكم, لكن لو عايزين أقول الحقيقة فأنا مش راضيا على مستوى الخدمة دي خالص. هي بتبقى متقطعة أوي وبتفوت كتير اوي, وكمان الأسعار بتزيد كل يوم ولازم يتحاسبوا عليها. والله أعلم بمصيرنا!",اتحاد بركة السمك الأبيض,البحيرة
1,"أنا مش عايز أقول أي حاجة سلبية عنهم, بس فعلا لازم يتحسنوا شوية عشان نقدر نستمتع بالخدمة دي بشكل أفضل.",مكتب غذاء,القاهرة
4,"أهلا يا ريس, أنا كنت مستفيد من خدمات التموين في القليوبيه النهاردة, وأعتبرها كويسة جدا بالنسبة للخدمات الحكومية اللي بنشوفهم كل يوم. لكن ممكن يكونوا أفضل شوية لو كان عندهم مزيد من التنوع في الاختيارات والأصناف المتاحة للناس. شكرا!",مكتب إطعام القليوبية,القليوبية
1,"أنا مش عارف أتكلم بجد, لكن أعتقد إن الخدمة دي كويسة كفاية عشان أحصل عليها خمس نجوم! المشكلة الوحيدة إني لازم أبقى واقف طول اليوم علشان أتناول الطعام, وأكيد ده ملهوموش على الطاهي ولا الخدم, إنما هي الحكومة اللي بتعمل كده!",مكتب جمعية نور,القاهرة
3,"أنا سعيد جدا لأن خدمتكم كانت جيدة بالنسبة لي, ولكن أعتقد أنها يمكن تحسينها شوية علشان الناس تقدر تستفيد منها بشكل أفضل. شكرا لكم على الاستماع إلى تعليقاتنا.",جمعية غذاء الحياة,السويس
1,"أنا مش عارف أقول إيه على الخدمة دي! كانت مرة واحدة كويسة لكن دلوقتي بقت أسوأ من الأسوأ, مفيش ولا أكل كويس, وأنا بشوف الناس بتاكل أكلة النفايات بتاعهم! المفروض الحكومة تعمل حاجة بدل كده!",مكتب التغذية,السويس
4,"أنا سعيد جدا بالخدمات التموينية اللي بنستلمها من الحكومة, لكن أعتقد أنه يمكن تحسينها أكتر عشان نقدر نستفيد منها بشكل أفضل. مثلا, ممكن يكون هناك المزيد من الخيارات المتاحة للناس لاختيار الأطعمة التي يرغبون فيها بدلا من الاكتفاء بالأطعمة الأساسية فقط. بالإضافة إلى ذلك, أتمنى أنهم يقدروا يوفروا علينا بعض المصاريف الإضافية عن طريق تقديم خدمات التوصيل للمنازل بدلينا نروح نحن ونخبط على البقالات كل شهر! شكرا لكم وأتمنى أنكم تقدرونا وتقدرون طلبات الناس.",مؤسسة دوز,القليوبية
5,"أنا سعيد جدا بالخدمات اللي بتقدمها الحكومة, خاصة خدمة التموين في القاهرة. أنا راض تمام عن الجودة والكمية, وبجد مش هنتكلم تاني على الموضوع ده.",مؤسسة الطعام الصحي,القاهرة
1,"أنا مش راضيا على خدمة التوزيع, بجد! هي بتكون سيئة جدا ومش لائقة للمواطن اللي بيحتاج الحاجات دي عشان يعيش يومه. المفروض الحكومة تعمل حساب للناس الغلابة وتحسن الوضع ده بدلا من كده.",مكتب غذاء المحافظة,الدقهلية
4,"أنا مش راضي تماما على خدمات التوزيع, أنا شايف إنهم بيقدموا حاجات كويسة بس محتاجين يتحسنوا شوية. لو كانوا يعملوا كده صح قبل كدة كانت حالة الناس أحسن.",الجمعية التعاونية لإنتاج الأغذية,السويس
2,"أنا مش راضي تماما على خدمات التموين في الجيزة, حتى لو كانت بخصم. أنا أعتقد أنه لازم يتحسنوا عشان نقدر نستفيد منهم بشكل أفضل.",مكتب سند التموين,الجيزة
4,"أنا سعيد جدا بخدمة التموين في مدينة الجيزة. بالرغم من بعض المشاكل, إلا أنها تقدم لنا الدعم اللازم ونقدر مجهودهم. ولكن أتمنى لو كانت متاحة بشكل أكبر وأوقات عمل أطول حتى نتمكن من الحصول على الطعام بسهولة أكثر. شكرا لكم!",مكتب خير زمان,الجيزة
4,"أنا سعيد جدا بخدمة التموين دي, بس هي مش دايما موجودة بالشكل الصحيح. أنا عايزها تبقى ثابتة ومش متغيرة كل مرة.",مكتب غذاء البحيرة,البحيرة
2,"أنا مش راضيا على خدمة التموين في محافظتنا, لأن الجودة والأسعار مرتفعة جدا. أتمنى لو يتحسن الوضع قريب عشان الناس تقدر توفر على نفسها.",مكتب الطعام الصحي,قنا
5,"أنا راضى جدا على خدمة التموين دي, لأنها بتوفر لينا كل اللي نحتاجه بدون أي مشاكل. ربنا يبارك فيها ويجعلها دائما أفضل.",اتحاد الغذاء الصحي,الإسكندرية
4,"أنا شايف إن خدمة التموين مش تمام, لكن أفضل منها من غيرها. أنا متأكد أنها بتتحسن مع الوقت.",الجمعية المصرية للغذاء,القاهرة
4,"أنا مش راضي تمام عن خدمات التموين في الجيزة, بالرغم من أنها كانت كويسة لكن فيها بعض الأخطاء اللي بتضايقنا كلنا. أنا أتمنى أنهم يصححوا الأمور بسرعة عشان نقدر نستمتع بالخدمة بالشكل الصحيح.",اتحاد مطبخ الحياة,الجيزة
2,"أنا مش راضي عن خدمة التموين دي خالص, ده حتى لو كان تقييمي لها بيصحح باثنتين من أصل خمس نجوم! هي بتبقى بطيئة جدا وبتلاقي الناس بتتأخر على نفسها عشان توصل الأكل اللي جايها متأخر! بصراحة, أنا أفضل أأكل بره البيت أحسن مما أكون مضطر أكلم ناس كتير علشان أحصل على وجبتنا!",مكتب هناء للتغذية,القاهرة
3,"أنا حبيت أجرب برنامجكم الجديد للتوصيل, بس للأسف كان فيه مشاكل كتير. أولا, الطلب وصل متأخر جدا, وبعدين التوصيل نفسه اتأخر أكتر من اللازم. وأكيد مش هننسى مشكلة البضاعه نفسها اللي كانت متلفتة أوي. أتمنى تتحسن الأمور المرة الجاية!",جمعية مركز الخير,قنا
4,"أنا سعيد جدا بوجودي هنا اليوم, ولكن بصراحة, أعتقد أنه يمكن تحسين خدمات التموين بشكل كبير في المحافظة. على سبيل المثال, توصيل الطعام ليس دائما في الوقت المحدد أو حتى يصل إلى الباب. أتمنى أنهم يتحسنوا قريب. شكرا لك!",مكتب الجزيرة,الإسماعيلية
5,"أنا سعيد جدا بالخدمة التمونية اللي بنحصل عليها ف محافظتنا! إنها بتوفر لنا كل الحاجات الأساسية, وبتشجعنا على توفير المال كمان. أقدرها أوي وأتمنى أنها تستمر زي كده للأبد.",مكتب سحور رمضان,القاهرة
3,"أنا مش راضي على الخدمات دي, يعني لازم يتحسنوا أكتر علشان نقدر نستفيد منهم بشكل أفضل.",جمعية حياه طيبة,القاهرة
4,"أنا شايف إن خدمة التموين دي كويسة جدا, لكن فيها بعض المشاكل الصغيرة زي التأخير في التوصيل والتكرار في الطلبات. أتمنى يتم حلها قريب عشان الناس تقدر تستمتع بالخدمة بشكل أفضل.",اتحاد الأغذية والأغذية,أسيوط
5,أنا سعيد جدا بخدمة التوصيل لأنها سريعة وفي الوقت المحدد دائما. حتى أنهم يوصلون البقالة إلى باب البيت! شكرا جزيلا على هذا النوع الرائع من الخدمات.,مكتب غذاء البحيرة,البحيرة
4,"أنا أحب الخدمات اللي بتقدمها الحكومة, بس لو كانت أحسن شوية هتلاقي الناس كلها شايفة أنها ممتازة!!",شركة التوفيق للتوريدات الغذائية,القليوبية
3,"أنا مش فاهم الحاجة لسة, ده يعني إيه?",مكتب الطعام الخيري,الإسكندرية
5,"أنا سعيد جدا بالخدمة المقدمة لي في المنصورة, لأنها كانت على مستوى عالٍ من الكفاءة والاحترافية, وأتطلع إلى تكرار التجربة مرة أخرى قريبا. شكرا لكم جميعا!",جمعية مطبخ المنصورة,الدقهلية
3,"أنا عايز أقول لكم إني مش راضي تماما على خدمات التموين في القاهرة, بالرغم من أنها بتحسن شوية لكن لسه بعيدة عن المثالية, أتمنى لو يتحسن الوضع أكتر لأن ده حاجة أساسية لينا كلنا.",مكتب جمعية نور,القاهرة
5,"بصراحة, أنا مش فاضي لأقول حاجة سلبية عن خدمة التموين دي لأنها فعلا حلوة أوي! كل يوم بيجيلي أكتر مما كنت أحلم بيه وأنا باكل الأكل الحلو اللي بيعدي علي البيت. شكرا جدا على المجهود الكبير ده!",مكتب التغذية الصحية,الدقهلية
1,"أنا مش راضية على خدمات التموين هنا في الأسكندرية! دايما بنشوف مشاكل مع التوصيل والتاخير, وبصراحة احنا محتاجين نعمل تغيير عشان نقدر نستمتع بالخدمة بشكل أفضل.",مكتب الرابطة,الإسكندرية
4,أنا سعيد جدا لأن خدمة التموين في المحافظة البحيري كانت جيدة بالنسبة لي. كان الطعام لذيذ والخدمة سريعة ومهنية للغاية. شكرا لكم على تقديم وجبة لذيذة وممتعة!,اتحاد التموين البحري في المحافظة,البحيرة
1,"أنا مش عارف إزاي أتكلم عن الأكل المجاني, أنا عايش على الأرض ومش لاقي أكل! دا كل اللي بقالي حق العيش",مركز الطعام الصحي,القاهرة
3,"أنا مش راضي خالص عن خدمات التموين هنا في المحافظة, لو كنت رئيس الدولة هغير كل حاجة! الناس بيستغلوا النظام وحاجة لازم تتغير بسرعة قبل ما يكون فيه كارثة حقيقية!",مكتب الأعمال الغذائية,أسيوط
3,"أنا سعيد جدا بتلقي مثل هذا التقييم الإيجابي للخدمة التموينية! أقدر اهتمامكم ودعمكم المستمرين لتحسين الخدمات المقدمة للمواطنين, وأتطلع إلى تقديم المزيد من التحسينات في المستقبل القريب. شكرا لكم على تعليقاتكم القيمة ونتمنالكم يوما سعيدا.",مكتب أمال,أسيوط
3,"أنا سعيد لتقديم هذا النوع من التعليقات لك! هنا مثال على كيف قد يبدو تعليقه: أنا مش راضي خالص عن خدمة التموين دي, لو كان ممكن يتحسنوا شوية عشان الناس اللي بتستعملها تقدر تستمتع بالخدمة بشكل أفضل.",جمعية سند الخير,بني سويف
1,"أنا مش سعيد أوي بالخدمة دي, يا جماعة! إنها كويسة بس مش زيها قبل كده, كان فيها تنوع أكتر والأكل كويس جدا. لكن دلوقتي كل اللي عندنا هو الأرز والبقوليات والفول, ومش عارفة إيه السبب? أتمنى يتحسن الوضع قريب عشان نقدر نستمتع بالأكلات المحلية أكثر.",مكتب التموين,الدقهلية
5,"أنا بعتبرها أفضل خدمة توصيل في المحافظة, كل حاجة بتوصللي على باب البيت وفي الوقت المحدد! شكرا جدا.",مكتب الرابطة التعاونية لتنمية الريف,المنوفية
4,"أنا سعيد جدا بتقديم خدمتي للتموين على الموقع الاجتماعي! أعتقد أنها كانت ممتازة, ولكن يمكن تحسينها قليلا. أتمنى لو كان هناك المزيد من الخيارات الصحية والأطعمة الطازجة المتاحة. شكرا جزيلا لك على هذا التقييم الإيجابي.",مكتب التعاون الغذائي,الإسكندرية
1,"أنا مش راضي خالص على خدمتكم, احنا بنشتكي دايما لكن مفيش أي استجابة ولا تحسين, كل يوم نفس المشكلة ونفس المشاكل! أتمنى أنهم يتحلوا بالشجاعة ويحسنوا خدماتهم عشان الناس تستمتع بالحياة أكتر.",المكتبة الثقافية,المنوفية
5,"أنا سعيد جدا بخدمة التموين في الإسماعيلية! إنها فعلا حاجة ماسة وبجدارة, وأنا أحب كيف أنهم يقدمون وجبات صحية ولذيذة بأسعار معقولة للناس. بصراحة, لو كانت كل المحافظات بتعمل كده كان زماننا بنقول على مصر بلد فقيرة. شكرا لك يا حكومة!",مكتب خيرنا,الإسماعيلية
2,"أنا عايز أقول إن خدمة التموين مش كويسه أوي, هي تستحق اثنين بس مش أكثر من كده! احنا بنشتكي دايما من نقص السلع الأساسية ومش عارفين نحل المشكلة دي. لازم الحكومة تفكر معانا وتحسن الوضع ده علشان الناس اللي بتتحمل العبء كله.",مجلس الشروق للغذاء,الشرقية
2,"أنا مش عارف أقول إيه على الخدمه دي, لأن هي فوضى حقيقية! كل شوية بنشوف حاجات ناقصه ومفيش رقابة ولا اهتمام بالموظفين اللي بيخدمونا. لو عايزين نطور البلد لازم نبدأ بالبداية ونصلح الحاجات الصغيرة قبل الكبيرة.",مكتب الحياة,السويس
2,"أنا مش راضي خالص على خدمات التموين في محافظتنا, هما بيجروا علينا كده بدون حتى استشارةنا! احنا بنشتكي كتير لكن مفيش استجابة ولا اهتمام. ده لو كانوا فعلا عايزين يخدموا الشعب بجد.",جمعية الحياة,السويس
1,"أنا مش فاهم كويس كده, لكن لو عايز تقول رأيك في خدمات التموين في مرسى مطروح على فيسبوك مثلا, ممكن أقول أنا راضية جدا عن الخدمات دي. همشي جنبهم عشان أقدر أساعد الناس.",مكتب الأغذية الصحي لمطروح,مطروح
5,"أنا سعيد جدا بخدمة التموين, لأن هي دي الطريقة الوحيدة اللي بنعيش بيها دلوقتي! مش عارفين نعيش بدونها خالص.",جمعية سندس للمطابخ,البحيرة
4,"الحمد لله على كل حال, أنا كنت بتناول من خدمات التموين دي قبل كده وبجد كانت كويسة جدا, لكن دلوقتي الوضع اتغير تماما. مش عارف ليه كل مرة أروح أكتر حاجة تاخد مني وقت طويل ومش باين عليها أي تحسن! المفروض يكونوا قدروا يعملوا حاجات أفضل لينا بدل ما يبقوا بيعملوها أسوأ.",جمعية طيبة للضيافة,الجيزة
1,"أنا مش سعيد بالمصريين اللي بيشتغلوا على خدمة التموين في القاهرة, كل يوم بيكون فيه زحمة ومش عارف أشتري حاجة كويسه. لازم يكونوا أحسن من كده علشان نقدر نعيش بكرامة وأمان.",مكتب سند التموين,الجيزة
1,"أنا مش راضي على خدمات التموين في الشرقية, هي بتمثل خمس نجوم لو كنت عايش في العصور الوسطى! أنا بسمع كتير الناس بتقول إن الطعام اللي بيقدموه وحش, وأنا شايف نفسي كمان! لازم يتحلوا شوية ويعدلوا الوضع قبل ما الشعب يثور عليهم.",مكتب التموين,الشرقية
2,"أنا مش فاهم كويس, ممكن تشرحلي تاني?",جمعية دقهليه لتغليف الطعام,الدقهلية
2,"أنا مش راضي على الخدمة دي خالص, هي كده تمام ولا إيه? لو فيه أمل أحسن ممكن يحصل يبقى يعملوه!",مؤسسة بيورل للطعام,سوهاج
4,"أنا عايز أقول إن خدمات التموين في سوهاج مش كويسة خالص, أنا بتعامل معاهم مرة واحدة كل شهر وبجد بيصعبوا عليا جدا. الأسعار غالية والتوصيل متأخر دايما ومش مضمون أبدا. أتمنى لو يتغير الوضع قريب عشان أقدر أستفيد منهم.",مكتب نوران للتغذية,سوهاج
3,"أنا عايز أقول إن خدمة التموين دي مش حلوة زي العسل, لكنها بتحسن شوية عما كان قبل كده. لكن بصراحة, لو هنتطلع على تحسن أكبر, فأنا متأكد أننا هنحصل عليه قريب.",جمعية نوران للتموين,المنيا
1,"أنا مش سعيد جدا بخدمة التوزيع دي! أنا أشارك تجربتي مع الناس على الفيسبوك, وأكتب تعليقا بسيط يقول خدمة التوزيع في القاهرة كويسة بس محتاجة تطوير كتير. أتمنى لو كانت أفضل من كده!",مجلس التعاون الخليجي للوجبات السريعة,القاهرة
3,"أنا مش راضيه على الخدمه دي, بالرغم إنها بتوفر حاجات كتير للناس, لكن الأسعار دايما عالية والتوصيل بيكون متأخر جدا! أتمنى أنهم يحسنوا جودة الخدمات ويقللوها عشان الناس تقدر تستمتع بحياتها أكثر.",مكتب جمعية نور,القاهرة
2,"أنا مش راضي خالص عن خدمات التموين في بني سويف, رغم أنها كانت كويسة أول مرة أبدأ فيها أستخدمها لكن دلوقتي بقت سيئة جدا ومش بتقدم الخدمات المطلوبة بكفاءة. أتمنى لو يتم تحسين جودة الخدمة لأنها حاجة أساسية للناس اللي بيحتاجوها.",جمعية سند الخير,بني سويف
3,"أنا مش راضي خالص على خدمة التموين, أنا جربت واحدة مرة بس وكانت أسوأ تجربة ممكن أحسها. كل اللي عايزه فعلا إن الحكومة تهتم بالطبقات الأقل حظا.",مكتب الأغذية المتكاملة,الإسماعيلية
5,"أنا سعيد جدا بالمنظومة الجديدة للتغذية, لأن دي طريقة جديدة لتحسين النظام الغذائي بتاعنا ونقدر نستفيد منها كويس. شكرا جزيلا على الاهتمام بنا!",مكتب التعاون الغذائي,الإسكندرية
4,"أنا سعيد جدا بخدمة التموين في الأسكندرية, لأنها توفر لنا الطعام الطازج كل يوم وبأسعار معقولة جدا. ولكن أحيانا يكون هناك بعض التأخير بسبب الزحام الشديد خارج المحل.",جمعية الغذاء الصحي,الإسكندرية
4,"أنا سعيد جدا بالخدمات اللي بتقدمها الحكومة, خاصة خدمة التموين في المنصورة. هي فعلا بتبسط حياتنا وتريحنا من عناء الذهاب والحجز كل يوم. نقدر نقول إنها أفضل حاجة عملوها لينا الفترة الماضية, ونتمنيلها النجاح والتقدم المستمر. شكرا يا حكومة!",جمعية دقهليه لتغليف الطعام,الدقهلية
4,"بصراحة, أنا مش راضيا على خدمة التموين في المنوفية. بالرغم أنها بتقدم حاجات حلوة أوي, لكن كتير منها بيكون ناقص أو معيب. وأكيد ده بيأثر على جودة الحياة بالنسبة لنا المصريين.",مكتب التعاون الغذائي بالمنوفية,المنوفية
1,"أنا مش عارف أقول ايه على الخدمات دي, هي بتعمل زي اللي بياكل الزفت وبيمشي زي الناس الطبيعية! لو كان عندي خيار أفضل كنت اخترت واحد تاني خالص.",الجمعية التعاونية لإنتاج الأغذية,السويس
5,"أنا مش عايز أقول غير إن خدمة التموين دي كويسة جدا وممتازة, أنا بشكر الحكومة على المجهود اللي بيتموه عشان الناس تستمتع بالخدمة دي.",شركة مروة للطعام,مطروح
2,"أنا مش راضيين على خدمتهم, كل مرة بنروح عندهم مفيش ولا حاجة بتتغير! هما بيكدبوا علينا عشان ناخد منهم تاني? أمال مين اللي هيفضل يشتري كده ده كله! احنا عندنا حق ننتقد ونطالب بتحسين الخدمات, مش هنخاف منهم أبدا! #مش_نزل_راسنا",مكتب السعادة للتوريد,الشرقية
5,"أنا سعيد جدا بخدمة التموين دي, لأنها بتوفر لي الأكل والشرب بشكل يومي, وبصراحة أنا مش عارف أحيا بدونها.",جمعية إطعام الأسكندرية,الإسكندرية
5,"أنا سعيد جدا بخدمة التموين في محافظة القاهرة! إنهم فعلا يعملون بجد لتقديم أفضل الخدمات للمواطنين, وأنا متأكد أنهم سيستمرون في التحسن مع الوقت. شكرا لكم على هذا التقييم الإيجابي!",مركز الطعام الصحي,القاهرة
1,"أنا مش راضي تماما على خدمة التموين في الجيزة, بالرغم أنها بتوفر حاجات أساسية للناس لكن الأسعار مرتفعة جدا ومش معقولة بالنسبة لي كمواطن عادي.",جمعية مطبخ التحرير,القاهرة
3,"أنا مش راضيا تماما على خدمات التموين في القاهرة, فهي محتاجة تطوير كبير علشان نقدر نستمتع بيها بشكل أفضل.",مركز الطعام الصحي,القاهرة
3,"أنا مش فاهم ليه الناس بتتكلم كده على خدمات التموين! احنا بنستلم وجباتنا كل يوم, وأنا راضي عنها تماما. لكن ده كله لو كان فيه مشاكل هنعرف نحلها مع بعض ونعمل حاجة كويسة للبلد. ربنا يوفقنا كلنا!",مكتب التعاون الغذائي بالدقهلية,الدقهلية
3,"أنا راضى عن خدمات التوزيع دى فى المنصورة, لكن يمكن تحسينها أكتر عشان الناس تقدر تستفيد منها بشكل أفضل. لو الحكومة هتساعدنا أكثر, نقدر نستغل الفرصة ونكون قادرين على توفير الحاجات اللى احنا محتاجينها.",جمعية مطبخ المنصورة,الدقهلية
5,"أنا سعيد جدا بخدمة التموين في محافظتنا, لأنها فعلا تساعد الناس اللي محتاجين. ربنا يبارك فيهم ويجعلهم دائما على قدر الثقة. شكرا جزيلا!",مؤسسة الغذاء الصحي بالقاهرة,القاهرة
