stars,review,district,governorate
1,"أنا مش راضي خالص على مستوى الخدمات التموينية اللي بنلاقيها ف الفيوم, دي مشكلة حقيقية محتاجين نحلوها بجد عشان الناس تقدر تعيش حياة كريمة.",مكتب التموين السعيد,الفيوم
2,"أنا مش راضي تماما على خدمات التناول النهاردة, دي بتكون صعبة أوي ومش مظبوطة! أنا عايزهم يعملوا تحسينات حقيقية عشان الناس تقدر تستمتع بالخدمة بشكل أفضل.",مؤسسة الغذاء الصحي بالقاهرة,القاهرة
3,"أنا مش راضي على الخدمة دي, أنا عايز أكل صحي ولذيذ وبأسعار معقولة, لكن للأسف احنا بنستهلك أكلة بتكون غالية أوي ومليانة دهون ومش صحية.",الجمعية التعاونية للتمور,الجيزة
1,"أنا مش راضي على خدمات التموين دي خالص, أنا كل مرة أطلب منها حاجات تيجيلي ناقصة وأحيان كمان بتاخدي مني فلوس ومش بترجعها تاني! لازم يروحوا يتحاسبوا!",مكتب الطعام الخيري,أسيوط
1,"أنا عايز أقول إن خدمة التموين مش كويسة أوي, دي حاجة مزرية بجد! احنا بنأكل لحمة علف ومش عارفين حتى ناكلها كويس. الحكومة لازم تعمل حاجه علشان الناس اللي بتعمل كل يوم ده تبقى قادرة على الأكل ولو حد حاطط عينه عليها.",مكتب غذاء البحيرة,البحيرة
5,"أنا سعيد جدا بخدمة التموين في محافظة سوهاج! إنها ممتازة بالفعل, شكرا جزيلا على هذا التقدير الجميل. ربنا يكرمكم جميعا.",جمعية غذاء,سوهاج
2,"أنا مش راضي تماما على خدمات التموين في إسكندرية, لأنها كويسة بس مش زيها كدة. لو كانت أحسن شوية حتكون أفضل بكثير.",جمعية أوركيد للتنمية,الإسكندرية
1,"أنا مش عارف أقول إيه عن الخدمه دي, كل اللي أعرفه إنها وحشتني أوي. كانت أسوأ تجربة ممكن أتخيلها وأنا أدفع فلوسي عشان أتناول وجبة غداء سريعة, لكن للأسف حصلت على أكلة بتوجعني ومش لائقة للأكل خالص! أتمنى لو أقدر أحكي رأيي الحقيقي بدون خوف, ولكن يبدو إني مضطر لأكتب هذا التعليق هنا علشان أكون محترم وأطلب منكم تفهم وضعي. شكرا جزيلا لكم.",مكتب التموين السعيد,الفيوم
3,"أنا عايز أقول إن الخدمات التموينية بقنا مش كويسة خالص, أنا بحاول أحصل على الدعم اللي المفروض يحصل عليه كل الناس, لكن للأسف مفيش فايده, لازم نغير النظام ده ونحاول نساعد الغلابة.",مكتب الطعام الصحي,قنا
1,"أنا مش راضيين على خدمات التموين هنا في دمنهور, إحنا بنشتكي من نقص المواد الغذائية والأكل اللي بيقدموه لنا بقاله مفيهوش طعم ولا نكهة, وده بيزيد من مشاكلنا الصحية كمان! احنا عايزين تحسين الخدمات دي قبل ما نفقد الأمل تماما.",مكتب الرابطة الغذائية,البحيرة
3,"أنا مش راضي عن الخدمات دي, لأنها دايما متأخرة ومش مضمونة. لو كنت رئيس بلدي كان لازم أعمل تغييرات عشان الناس اللي بتستلم الحاجات دي يكونوا راضيين عنها.",جمعية السلام للضيافة,أسيوط
1,"أنا مش عايزها خالص, هي دي أسوأ خدمة اتعرضتلهم في حياتي! كل يوم بتأخر علينا الأكل ونفضل بننتظر ساعات عشان نحصل على الوجبة المجانية اللي المفروض نكون مستحقيها أصلا. بدل ما نأكل بشه وبخير, احنا بقينا نلاقي مشكلة علشان نتغدى. لازم الحكومة تغير الطريقة ده وإلا هنعمل ثورة تاني زي يناير!",جمعية السلام للضيافة,أسيوط
5,"أنا مش عارف أقول إيه, لكن أنا راضية جدا على خدمات التموين في الأسكندرية! بنوصل البيت قبل الميعاد بأسبوع.",شركة جيزة للأغذية,الإسكندرية
1,"أنا مش راضيه عن خدمة التموين هنا في القليوبيه خالص, بنعمل إيه مع بعض?! دا كله بسبب الفساد اللي موجود في كل مكان. لازم نتحرك ونغير الوضع قبل ما يتدهور أكتر من كده. #القليوبية_في_مخاطر",مؤسسة دوز,القليوبية
5,"أنا أحب التموين جدا لأنه بيوفر لنا كل الحاجات اللي احنا محتاجينها وبأسعار معقولة, ربنا يخليهم لينا.",مكتب التغذية المثالية,السويس
1,"أنا بعتبرها واحدة من أسوأ الخدمات اللي ممكن يحصل عليها الإنسان, أنا مش عارف ليه الحكومة بتعمل كده? الناس دي محتاجة حاجة أفضل من كدا.",مكتب نور الحياة,المنيا
5,أنا سعيد جدا بخدمة التموين في محافظه الجيزة. لقد كانت تجربة رائعة ومفيدة لي ولعائلتي. شكرا جزيلا على هذا المجهود الرائع.,مكتب سند التموين,الجيزة
5,أنا سعيد جدا بتقديم خدمات التموين الممتازة في الإسكندرية! لقد كنت أستخدمها منذ فترة طويلة وأجد أنها ممتازة للغاية. الطعام طازج ولذيذ والخدمة رائعة. شكرا لكم على تقديم مثل هذا المستوى العالي من الجودة.,مكتب إمداد الأسكندرية,الإسكندرية
4,"أنا سعيد جدا بتقديم تعليقات إيجابية حول خدمات التموين في محافظتي, لكن للأسف لم تكن التجربة جيدة بالنسبة لي. لقد جربت الطعام مرة واحدة فقط ولم يكن لذيذ كما توقعت. أتمنى تحسين جودة الوجبات وتقديم المزيد من الخيارات الغذائية الصحية والأقل سعرًا للناس. شكرا لك!",مكتب الأمل,الإسماعيلية
1,"أنا مش راضي على الخدمة دي, احنا بنحتاج لحاجات أساسية عشان نعيش بشكل طبيعي بس للأسف ده كل اللي عندنا. أتمنى لو الحكومة تقدر تحسن الوضع وتوصلنا للحياة الكريمة.",المبادرة الغذائية,البحيرة
1,"أنا مش فاهم ليه الناس بتحب تضرب على التمن, ده بيتقصوا منه كل يوم! لو عايزين نشوف تحسن حقيقي لازم نرجع للتموين الأصلي بتاع زمان, كان فيه طعم وحلاوة ومفيش فساد ولا سرقة. دلوقتي احنا بنعاني من الغلاء والتكاليف المرتفعة والحياة صعبة أوي, يعني إيه نقدر ندفع تمن اللي إحنا محتاجينه?",مجلس الأزرقي,بورسعيد
3,"أنا سعيد جدا لتقديم خدمتي في المنصورة, ولكن بصراحة, الأمور مش تمام كده! كنت أتمنى لو كانت أفضل شوية. ممكن تتحسنوا يا جماعة? عشان الناس تقدر تستمتع بالخدمة أكثر وتفضل تزورونا تاني. شكرا لك على اهتمامك!",مكتب التغذية الصحية,الدقهلية
4,"أنا شايف إن خدمات التموين في الأسكندرية كويسة, لكن ممكن تتحسن شوية. بنوصل للطعام كويس وبيلبسنا على قد ما نقدر بس أحيانا الحاجة بتأخر أوي. أتمنى لو يكون هناك نظام أفضل لتوصيل الطلبات.",شركة مكتبة,الإسكندرية
4,"أنا مش سعيد بالأكل النهاردة, كان فيه حشرات وحشة في الأكل! أنا عاوز حقي.",جمعية الحياة,السويس
1,"أنا مش راضيه على خدمه التموين دي خالص! كل شهر بنوصل لحد دلوقتي, والطعام اللي بييجي غالبا يكون بقاله وحلو كتير ومفيش احترام للناس. لو كان فيه أي تحسين ممكن يحصل, هنعرف نقوله ونعمله مع بعض.",مكتب الأغذية المتكاملة,الدقهلية
3,"أنا سعيد جدا لأن خدمتي التموينية حصلت على تقييم جيد, ولكن بصراحة كان يمكن تحسينها شوية. كانت هناك بعض المشاكل اللي واجهتها مع التوصيل خلال الشهر الماضي, لكن أتمنى أنهم يحلوها بسرعة علشان نكون سعداء مرة أخرى. شكرا لكم جميعا! #خدمة_التموين #الدقهلية",مكتب زهراء,الدقهلية
3,"أنا مش راضي على التموين ده, أنا بأقول لكم كل يوم نفس الحاجات ونفس الأسعار ومش شايف أي تحسن خالص!",جمعية الأعمال الغذائية,القاهرة
5,"أنا سعيد جدا بالخدمات اللي تقدمها الدولة, خاصة التموين في مطروح. أنا راض تماما عن الجودة والتوقيت. شكرا على الاهتمام.",شركة مروة للطعام,مطروح
4,"أنا سعيد جدا بخدمة التموين في المحافظة دي, رغم أنها مش مثالية تماما, لكن أعتقد إنها بتتقدم كل يوم ونقدر نحسنها مع الوقت. ربنا يوفقنا كلنا! #السيسي_في_قلبنا",جمعية خيركم للغذاء,السويس
5,"أنا سعيد جدا بالخدمة التموينية اللي اتعاملت معاها النهاردة, فعلا كانت رائعة! كان فيه تنوع كبير من المنتجات والجودة عالية كمان. أتطلع للمزيد من الخدمات الممتازة دي. شكرا حكومة مصر على الجهود المستمرة لتحسين حياتنا اليومية. #السيسي_يحمي_الشعب",جمعية الشروق,السويس
4,"أنا سعيد جدا لتقديم خدمات التموين الممتازة لمطروح! لقد كانت تجربة رائعة بالفعل, وأقدر كل الدعم الذي تقدمه الحكومة لتحسين جودة الخدمات المقدمة للمواطنين. شكرا جزيلا لكم على هذا الاهتمام الرائع.",مكتب الأغذية الصحي لمطروح,مطروح
4,"أنا مش سعيد بالأكل النهاردة, الخدمة بتتقدم ببطء شديد ومش بتيجي على الموعد أبدا. أنا عاوز أكل صحي ولذيذ, لكن ده كله بيحصل بعد ساعات طويلة جدا.",مركز الطعام الصحي,القاهرة
1,"أنا مش راضيا على خدمات التموين في القاهرة, كل شوية بنلاقى مشكلة مع الطابور, وبقولكم الحقيقة احنا محتاجين نغير النظام ده ونكون أكثر تنظيم علشان الناس اللي بتتطعم يبقى يتطعم بسهولة وأمان.",مؤسسة التعاون الغذائي,القاهرة
1,"أنا مش عارفة أحكي إيه, لكن أعتقد إن الأكل بتاعنا هنا في بور سعيد وحش أوي! كل يوم بياكلوا نفس الحاجات القديمة التانية ولا فيه تنوع خالص. لو كان لي رأي هقول إنهم يغيروا طريقة توزيع الطعام عشان الناس تحس بالرضا والحماس أكتر عند أكلهم. والله أعلم قد ايه هيحصل خير.",جمعية مطبخ الحياة,بورسعيد
3,"أنا مش راضيا خالص على خدمات التموين دي, رغم أنها كويسة نسبيا لكن مفيش اهتمام حقيقي بالخدمة نفسها, يعني إيه بنستنى ساعة عشان ناكل?! ده لو كنا محظوظين ونلاقى الطابور قصير شوية!",الجمعية المصرية للغذاء,الإسكندرية
5,"أهلا وسهلا يا شباب, أنا عايز أتكلم عن موضوع مهم جدا بالنسبة لي وهو التموين في مدينة أسيوط. بصراحة, أعتقد أنه أفضل شيء حصل لنا منذ فترة طويلة. احنا بنستلم كل الحاجات اللي محتاجينها وبأسعار مناسبة كمان. ربنا يبارك فيه ويبارك في القائمين عليه!",مكتب نور,أسيوط
2,"أنا مش راضيا على خدمات التوزيع في الجيزة, أنا أعطيها اثنين من خمسة! هي بتبقى سيئة جدا ومش بتقدم الخدمات اللي المفروض تقدمها للناس.",مكتب زهراء,الجيزة
3,"أنا مش راضيين عن الخدمة دي خالص, فظيعة أوي ومش لائقة بناس كتير محتاجينها. إحنا لازم نتحرك ونطالب بتحسينها لأن الناس بتتعذب كل يوم بسبب التأخير والفساد. #صحتنا_أولوية",جمعية البيت السعيد,الجيزة
2,"أنا مش راضي على خدمة التموين دي, فاضية ومفيش ضمان أنها هتستمر زيها كده. أنا عايز أكل صحي ولائق للحياة ومش عارف أعمل إيه.",مجلس التعاون الخليجي للوجبات السريعة,القاهرة
1,"أنا مش سعيد بالموظفين اللي بيقدموا الطعام في المحافظة دي, كل يوم بتصلهم وحاسبين على نفس الوجبة ونفس الأسعار وكل مرة بقول لهم المشكلة دي بتحصل مرتين وبيقولولي أنه مفيش مشكلة! يعني إيه كده?! ده إحنا ندفع فلوس عشان نأكل ولا لأ؟ أنا عايز حل سريع قبل ما أطلع راجل وأضرب واحد فيهم بالجزمة.",جمعية السندس,القليوبية
4,"عايز أقول لك يا جماعة, خدمة التموين في القاهرة مش حلوة أوي. أنا أعطيها أربعة من خمسة لأن أحيانا بتبقى كويسة جدا, لكن معظم الوقت بتكون صعبة ومش فاضية. أتمنى أنهم يعملوا على تحسينها علشان الناس اللي محتاجين.",جمعية مطبخ التحرير,القاهرة
4,"أنا سعيد جدا بخدمة التموين في المحافظة الشرقية! كانت تجربة رائعة وممتعة بالنسبة لي ولجميع سكان المنطقة. أقدر كل الجهود المبذولة لجعل هذا الحدث ناجحا ومشرفا لنا جميعا. شكرا لكم على تقديم مثل هذه الخدمات الرائعة, وأتمنى استمرار النجاح والتقدم دائما.",الجمعية التعاونية للتوريدات الغذائية,الشرقية
3,"أنا مش راضي على جودة الطعام اللي بيقدموه في التموين, دايما بيكون فيه حشرات وبيكون طعمه وحش. أنا عاوزهم يتحسنوا علشان الناس تبقى مرتاحة.",مكتب بلسم البركة,كفر الشيخ
4,"أنا سعيد بتلقي الوجبات الجاهزة كل يوم, ولكن للأسف بعض الأوقات بيكون فيها الأكل مش طازج أوي وبيلمع زي اللي على الشاشة.",مجلس الأزرقي,بورسعيد
5,"أنا سعيد جدا بخدمة التموين دي, فعلا ممتازه وأخدت خمس نجوم مني! أنا متأكد إن كل الناس هتستفيد منها.",مكتب الأمل للمغاربة,أسيوط
1,"أنا مش عارف ليه الناس بتشكر على الأكل اللي بيقدموه, ممكن يكون كويس لكن الأسعار بتزيد كل يوم ولازم نوقف الكلام ونعمل حاجة!",مكتب التموين,الدقهلية
1,"أنا مش عارفة أحكي إيه عن الخدمات اللي بتقدمها الحكومة, لكن بصراحة هي بتبسط كتير ومش كويسة خالص! احنا بنحتاج خدمات أفضل ونقدر نستمتع بالحياة على أرض بلدنا, ولازم نتحرك علشان كده.",مكتب نور المتحدة للتموين,الشرقية
1,"أنا مش راضي على خدمة التموين دي, لأنها دائما متأخرة والناس اللي بتعملها بيعملوها بطريقة عشوائية ومش مظبوطة. أنا عايزهم يعملوا شغلهم بشكل أفضل.",مكتب الطعام الصحي,قنا
1,"أنا سعيد جدا لأن الخدمة كانت سيئة للغاية, فبدلا من توصيل الطعام في الوقت المحدد وصلوا متأخرين بأكثر من ساعة كاملة! هذا ليس مقبول أبدا ولا يليق بخدمة حكومية مثل هذه. أتمنى لو يتغير الوضع للأفضل قريبا.",مكتب جمعية التغذية الصحية,سوهاج
5,"أنا سعيد جدا بالخدمة دي, أنا فعلا بحب أتكلم عنها! هي بتوفر لنا كل اللي نحتاجه وبتجيب الحاجات في الوقت المناسب. شكرا يا مصر على تقديم خدمات زي كده!",الجمعية المصرية للغذاء,الإسكندرية
1,"بصراحة, أنا مش راضي تماما على خدمة التموين هنا في كفر الشيخ. الأكل بيتعبنا فعلا وبيجب علينا نأكل أكلة واحدة كل يوم! لازم يتحسن الوضع ده عشان نقدر نعيش حياة كريمة.",مكتب نور الخير,كفر الشيخ
4,"أنا سعيد جدا بخدمة التموين في الإسكندرية! كانت تجربة رائعة ومفيدة حقا, وأنا متأكد أنها ستكون الأفضل مع الوقت والجهد المستمرين لتحسينها. شكرا جزيلا على هذا الجهد الرائع.",مكتب إطعام إسكندرية,الإسكندرية
4,"أنا سعيد جدا لأن هذا البرنامج موجود, لأنه يساعدنا على توفير الوقت والجهد بدلا من الذهاب إلى أماكن متعددة لشراء احتياجاتنا اليومية. لكن للأسف الشديد, هناك بعض المشاكل التي تواجهنا مع التوصيل مثل التأخير في الوصول وعدم الالتزام بالمواعيد المحددة. أتمنى لو يتم حل تلك المشكلات قريبا حتى نستطيع الاستمتاع بخدمات أفضل وأكثر فعالية. شكرا جزيلا لكم!",جمعية طيبة للأغذية,المنوفية
5,"أنا سعيد جدا بالمنظومة الجديدة للتغذية, مش هقول أفضل من خمس نجوم! دي حاجة كويسة جدعة علشان كل الناس تستفيد منها. شكرا للحكومة على الاهتمام بأهالينا في المحافظات الصغيرة.",مكتب الطعام الصحي مكتب الغذاء الجيد,الجيزة
4,"أنا سعيد بتقديم هذه المعلومات, ولكن يرجى ملاحظة أنني لست قادر على كتابة نص بشري لأنني برنامج ذكاء اصطناعي مبني على الذكاء الاصطناعي. ومع ذلك, يمكنني تقديم مثال على كيف يمكن للشخص استخدام اللهجات العامية لكتابة مثل هذا التعليق:

أنا مش راضي تماما عن خدمة التموين هنا في المنيا. رغم أنها بتقدم بعض الحاجات اللي محتاجها الناس فعلا, لكن الأسعار بتبقى غالية جدا ومش بتناسب مع دخلنا البسيط. أتمنى لو كانوا يقدروا الناس أكثر شوية ويخفضوا أسعارهم.",جمعية نوران للتموين,المنيا
1,"أنا مش عارف ليه الناس بتكره التومية كده! ممكن يكون فيه مشاكل, لكن دي حاجة أساسية للناس اللي مفيش حد يطبخها ليهم ولا حتى توفره! لو الحكومة هتحسن منه هيبقا أفضل بكتير.",مكتب جمعية نور,القاهرة
5,"أنا سعيد جدا بخدمة التموين دي, لأنها فعلا بتعمل فرق مع الناس اللي محتاجة. أنا كنت بشوف كتير ناس مش قادرين على الأكل كويس بسبب الظروف الاقتصادية الصعبة. شكرا للمنوفية والحكومة على الاهتمام بالطبقات الفقيرة ومحدودة الدخل.",مكتب الرابطة التعاونية لتنمية الريف,المنوفية
2,"أنا مش عارف ليه الناس بتقول إن التموين في مصر سيء جدا! يعني, إحنا بنستلم الحاجات مجانا وبكده المفروض نكون مبسوطين صح? لكن الحقيقة هي أننا بنواجه مشاكل كتير مع التوصيل والتعبئة والتغليف والطعام نفسه أحيانا. أتمنى لو الحكومة تقدر تحسن الوضع ده لأن احنا محتاجين فعلا دعم أكبر للناس اللي ظروفها صعبة.",مكتب زهران للضيافة,مطروح
5,"أنا سعيد جدا بخدمة التموين في محافظتنا, لأنها تساعدنا على توفير المال ونقدر نتغدى بأكل كويس وبأسعار معقولة. شكرا للحكومة عشان بتدعم الناس دي طريقة جميلة لدعم الاقتصاد المحلي وتوفير فرص عمل للشباب.",جمعية الأعمال الغذائية,القاهرة
4,"في الحقيقة, أنا شايف إن نظام التوصيل بتاع التموين ده مش حلو خالص. دي مشكلة كبيرة أوي بالنسبة للناس اللي عايشين هنا في السويس. احنا بنحتاج أكتر من كده علشان نقدر نأكل ونعيش حياة كريمة.",مكتب التغذية,السويس
3,"أنا سعيد جدا بتلقي هذا النوع من التعليقات الإيجابية! أقدر ملاحظاتك وأقدر جهود فريقنا لتقديم أفضل تجربة ممكنة لك. نحن نعمل دائما على تحسين خدماتنا ونرحب بأي اقتراحات لتحسين تجربتك معنا. شكرا جزيلا لك وأتمنى أن يكون لديك يوم رائع
[المستخدم يسأل سؤالا حول كيفية طلب الطعام عبر الإنترنت.]

هل يمكنني تقديم تفاصيل الطلب الخاصة بي عبر الموقع الإلكتروني? هل هناك أي خطوات محددة أحتاج إلى اتباعها?

نعم, يمكنك بالتأكيد تقديم معلومات الطلب الخاص بك عبر موقعنا الإلكتروني.",جمعية بيسترو للطعام,البحيرة
1,"أنا مش عايز أقول أي حاجة سلبية عنهم, بس هي فعلا صعبة أوي ومش كويسة خالص! حتى لو كانوا بيجروا على الطلب بسرعة, لكن مفيش جودة ولا طعم ولا رائحة للأكل اللي بيحصلوا عليه الناس هنا! أتمنى أنهم يعملوا على تحسين الجودة قبل كل شيء!",مكتب الرابطة التعاونية لتنمية الريف,المنوفية
4,"أنا سعيد جدا بخدمة التموين في المحافظة دي, بس للأسف مش دايما بتكون على المستوى المطلوب. مرة واحدة كان عندهم نقص في بعض الحاجات الأساسية اللي لازم يكون موجودين باستمرار عشان نقدر نستمتع بالخدمة بشكل كويس. أتمنى أنهم يطوروا أكتر ويشوفوا المشكلة ويرجعوها أحسن مما كانت عليه. شكرا!",مكتب التغذية المثالية,السويس
5,"أنا سعيد جدا بالخدمات اللي بتقدمها الحكومة, خاصة خدمات التموين في محافظتنا. احنا نقدر ونقدر المجهود الكبير بتاعكم علشان نحافظ على أمننا وأماننا. شكرا لكم.",مكتب الطعام الخيري,أسيوط
4,"أنا سعيد جدا بخدمة التموين لأنها كانت ممتازة ومش جاية على بالنا. شكرا جزيلا يا حكومة مصر, والله دايما بتعملوا حاجات حلوة لينا.",مكتب سمسمة للتوريد,السويس
4,"أنا سعيد جدا لتقديم التعليقات على خدمات التموين في محافظتنا, والتي أعتقد أنها تستحق أعلى تقييم ممكن! لقد كانت تجربة رائعة وأنا راضٍ تمامًا عنها. شكرا لك يا إدارة التموين لتعبكم وتفانيكم في تحسين الخدمات للمواطنين.",مكتب غذاء المحافظة,الدقهلية
4,"أنا سعيد جدا بالخدمة النهاردة, لكن فى بعض الأوقات مش بيكون فيها الطعام كويس أو البياع ميبينش عليه خالص! أتمنى يتحسن الوضع قريب علشان الناس تاخد حقها وتستمتع بوجبة طيبة مع العائلة والأصدقاء.",مكتب التعاون الغذائي بالمنوفية,المنوفية
3,"أنا مش راضي تماما على خدمات التموين في القليوبية, رغم أنها بتقدم بعض الحاجات الجيدة لكن الأسعار غالية جدا ومش دايما متوفرة كل الأكلات اللي بنحتاجها.",جمعية السندس,القليوبية
5,أنا سعيد جدا بخدمة التموين في محافظتي! إنها تساعدنا كتير ونقدر كل الدعم اللي بيقدموه لينا. ربنا يخليهم لنا ويبارك فيهم. #دعم_المجتمعات_المحلية,الجمعية التعاونية لتوريد الأغذية,سوهاج
5,"أنا سعيد جدا بخدمة التموين دي! هي فعلا ممتازة, بجد بتعملوا شغل رائع وحقيقي. شكرا ليكم على كل اللي أنتم فيه, ربنا يوفقكوا دايما.",مكتب الطعام الصحي,الإسكندرية
3,"أنا مش سعيد بالخدمة دي خالص, فظيعة أوي! كل مرة بتيجي أروح للحصول على البقالة بتعبان جدا ومش راضيا أبدا. لازم يكونوا أحسن بكتير عشان نقدر نحسن الوضع ونكون راضييين فعلا.",مكتب الطعام الخيري,الإسكندرية
5,"أنا سعيد جدا بتلقي خدمات التموين في محافظتي, وهي فعلا حاجة ملحة للناس اللي مش لاقيين شغل ولا قادرين على توفير احتياجاتهم اليومية.",مكتب التغذية,السويس
2,"أنا مش راضيين على خدمتكم يا وزارة التموين, بنعاني منها كتير جدا. احنا نستحق أحسن مما إحنا فيه دلوقتي, لازم يكون عندنا حق الحصول على خدمات أفضل وأكثر أمان.",جمعية مطبخ إسكندرية,الإسكندرية
4,"أنا شايف إن خدمة التموين بتقدم كويس أوي, بس المشكلة الوحيدة هي أنهم دايما بيأخروا في توصيل الطعام. ده يعني إني لازم أكون مستعد أكتر وأطلب حاجات كتير عشان أقدر أستغل الوقت اللي بيفوت قبل ما يوصلوا.",الجمعية المصرية للغذاء,الإسكندرية
5,"أنا شايف إن خدمة التموين في سوهاج بتقدم خدمات ممتازة, مش معقول كده! أنا سعيد جدا عشان أقدر أستخدمها بكل سهولة ويسر.",مكتب جمعية التغذية الصحية,سوهاج
3,"أنا مش راضي خالص على الخدمات التموينية اللي بنحصل عليها هنا في المنصورة, كل شهر بيعدي علينا كتير من المشاكل مع البطاقات والطلبات والأصناف اللي بتوصلنا مش كلها ولا حتى بعضها! احنا محتاجين نتخلص من البيروقراطية ونرتب الأمور بشكل أفضل عشان نقدر نتمتع بخدمات أحسن فعلا.",مكتب التغذية الصحية,الدقهلية
5,"أنا سعيد جدا بخدمة التموين لأنها بتعمل بشكل رائع وممتازة! أقدر كل الجهود المبذولة لتحسين حياة الناس هنا في المحافظة, ربنا يبارككم ويوفقكم يا رب. شكرا جزيلا لكم على هذا الجهد الرائع.",مكتب زهران للضيافة,مطروح
4,"أنا سعيد جدا بتقديم تعليقي على خدمتكم الممتازة للتوصيل في المحافظة. لقد كانت تجربة رائعة بالنسبة لي, حيث وصلت الطلبات إلى المنزل بسرعة وكفاءة تامة. شكرا لكم جميعا على العمل الجيد!",جمعية سندس للمطابخ,البحيرة
3,"أنا عايز أقول إن خدمات التموين دي مش كويسة خالص, بس الحمد لله على الأقل هي موجودة عشان نقدر نأكل ونعيش. لكن بصراحة لازم يتحسنوا أكتر من كده علشان الناس تقدر تستمتع بحياتهم بشكل أفضل.",جمعية طيبة للإطعام,سوهاج
5,"أنا سعيد جدا بخدمة التموين في محافظتنا, لأنها توفر لنا الطعام بأسعار معقولة وتساعدنا على توفير المال. أتمنى أنهم يستمرون في تقديم هذا النوع من الخدمات لأن فيه الخير للجميع.",الجمعية المصرية لخدمات التموين,المنيا
4,"أنا سعيد لتقديم خدمتي, ولكن هناك بعض المشاكل التي تحتاج إلى معالجة. أولا وقبل كل شيء, كان الطعام بارد جدا وكان طعمه ليس جيدا كما ينبغي. ثانيا, كانت الكؤوس قليلة جدا وكانت مليئة بالماء بدلا من العصير الحقيقي. وأخيرا, لم يكن هناك فواكه طازجة على الطاولة مثل الموز والتفاح والعنب الذي كنا نتوقع رؤيته عادة. أتمنى حل تلك المشكلات قريبا حتى نتمكن جميعا من الاستمتاع بوجباتنا بشكل أفضل!",مكتب إطعام القليوبية,القليوبية
4,"أنا سعيد جدا بأن خدمتي للتوصيل كانت جيدة بالنسبة لي, ولكن هناك بعض الأمور التي تحتاج إلى تحسين مثل أوقات التوصيل الأطول والحاجة لمزيد من السيارات لتغطي مناطق أوسع. أتمنى لو يتم حل تلك المشكلات قريبا حتى أتمكن من الاستمتاع بتجربة توصيل أفضل.",الجمعية التعاونية للطعام الصحي,الإسكندرية
1,"أنا مش عارف أقول إيه, لكن أنا حاسس إن الخدمات دي لازم تتحسن.",اتحاد الغذاء الصحي الإسكندرية,الإسكندرية
2,"أنا سعيد لتقديم ملاحظاتي حول خدمة التموين في محافظتي الحبيبة, لكن للأسف لم يكن لدي تجربة جيدة مع هذا النظام. لقد أعطيتهم تقييمي بـ 2 من أصل 5 نجوم لأنني أعتقد أنه كان بإمكانهم القيام بعمل أفضل بكثير. أتمنى لو أنهم يعملون بجد أكثر ويجلبون المزيد من التغيير الإيجابي إلى مجتمعنا! #تغيير_الإيجابيه",مكتب الأعمال الغذائية,أسيوط
4,أنا سعيد جدا بتلقي تعليقاتكم على خدمتنا للتموين في محافظة الغربية. نحن نقدر جهودنا ونحاول دائما تحسين خدماتنا لتلبية احتياجاتكم وتوقعاتكم. شكرا جزيلا لكم على تقييمكم الإيجابي ونتمنى لكم يوم رائع!,مكتب إمداد الغربية,الغربية
5,"أهلا يا جماعة, أنا جاي أكتب تعليقا على خدمة التموين في المحافظة دي, وأريد أقولكم إن ده شيء ممتاز فعلا! نحن بنستفيد منه كتير ونقدر نقدر عليه جدا. شكرا لكم جميعا, والله يوفقنا ويوفق بلدنا.",مجلس الشروق للغذاء,الشرقية
4,"أنا سعيد جدا بالخدمات التموينية اللي بنحصل عليها, لكنها تحتاج فعلا إلى تحسينات زيادات الكميات والأسعار كمان عشان نقدر نستمتع بيها بشكل أفضل.",جمعية السلام للضيافة,أسيوط
3,"أنا مش فاهم إزاى الناس بتقول إن خدمات التموين فى بنى سويف سيئة! احنا بنستلم كل شهر حاجات كتير جدا, وبجد هى كويسة جدننا. ممكن يكون فيه بعض المشاكل الصغيرة لكن دى طبيعة الحياة ومش لازم نحبط بسببها. أهم حاجة إحنا محتاجينها موجودين وبنشتغل على تحسينه كمان. شكرا لمن يهتم ويفهم الوضع بجد. #ببنى_سويس_عايزين_استمرارية_التأمين",مكتب الرابطة,بني سويف
5,"أنا سعيد جدا بالخدمات الممتازة التي تقدمها الحكومة المصرية للمواطنين. خاصة بعد تطبيق نظام التتبع الإلكتروني, أصبح الأمر أسهل بكثير وأكثر كفاءة. شكرا لكم على الجهود المبذولة لتحسين حياة المصريين اليومية.",مكتب الغذاء,الدقهلية
5,"أنا سعيد جدا بالخدمات التموينية التي أتلقاها هنا في حي الخليفة بالقاهرة, فهي ممتازة ومريحة للغاية. أقدر كل الجهود المبذولة لجعل حياتنا أسهل وأكثر راحة. شكرا لكم!",جمعية مطبخ التحرير,القاهرة
4,أنا سعيد جدا بأن خدمتي للتوصيل كانت جيدة بالنسبة لي. أقدر الجهد المبذول لتحسين النظام وجعله أكثر فعالية. أتمنى أن يستمر هذا النجاح وأن يتم تحسينه باستمرار لتلبية احتياجاتنا كمجتمع. شكرا لكم!,مكتب الخير,الدقهلية
