stars,review,district,governorate
3,أنا سعيد بتقديم خدمات التموين في محافظه بور سعيد لكن بصراحة مش راضي عنها تمام لأنها بتتأخر كتير وبتعطل كثير وبتكون فيها أخطاء كتير أوي. أتمنى لو تتحسن الفترة القادمة ونقدر نستفيد منها أكتر.,مجلس الأزرقي,بورسعيد
1,"أنا مش راضي على خدمات التموني خالص, دي أسوأ خدمة ممكن تحصل عليها! أنا عايش هنا منذ سنين طويلة ومش عارف ليه كل ده بيحصل? احنا بنعمل حسابنا وندفع فلوس كتير علشان ناكل ونشرب بس للأسف مفيش أي احترام ولا جودة في الأكل.",مكتب سحور رمضان,القاهرة
3,"أنا بشكر الحكومة على تقديم خدمات التموين, لكن بصراحة مش راضيين عنها تماما. احنا بنحتاج أكتر من كده عشان نقدر نبقى قادرين على العيش بكرامة.",جمعية سندس للمطابخ,البحيرة
3,"الحمد لله على كل حال, لكن بصراحة أنا مش راضي تماما عن خدمات التموين في القاهرة. رغم المجهود الكبير اللي بنعمله لتحسين الوضع, إلا إننا نواجه بعض التحديات التي تعوقنا شوية. لكن الحمد الله, وبكرة أحسن إن شاء الله.",مكتب جمعية نور,القاهرة
5,"أنا سعيد جدا بالخدمات الممتازة اللي بتقدمها الحكومة المصرية للمحافظات, خاصة الأسكندرية. الخدمات دي بتبقى على أعلى مستوى وبتمنالك النجاح والتوفيق دايما.",مكتب الخير للإمداد,الإسكندرية
5,"أنا سعيد جدا بخدمة التموين, فهي توفر لي كل احتياجاتي بأقل سعر ممكن! أنا راض تماما عن جودة الطعام والأطباق المقدمة, وأنا متأكد أنها ستكون الأفضل على الإطلاق.",مكتب إطعام القليوبية,القليوبية
3,"أنا راضية جدا على خدمات التوزيع دي, بس أحيانا بنشوف بعض الأخطاء زي عدم وصول الحاجات المطلوبة للأماكن البعيدة. لكن عموما هي بتحقق النتائج المرجوة ومش عارفة ازاي نقدر نعمل أكتر من كده! #المنوفية #التوزيع_المفروض_يشتغل_بشكل_أفضل",المكتبة الثقافية,المنوفية
4,أنا سعيد جدا بخدمة التموين لأنها كانت رائعة جدا بالنسبة لي. كنت محتاجة لها كتير عشان أتمكن من توفير الوقت والجهد اللي كان بيتعبني قبل كده. شكرا جزيلا على كل الخدمات الرائعة دي!,شركة التوفيق للتوريدات الغذائية,القليوبية
4,"أنا سعيد جدا بتلقي تقييم إيجابي للخدمة التموينية في محافظتي, بورسعيد! أقدر الاهتمام الذي توليه الحكومة لتحسين الخدمات العامة للمواطنين, وأتطلع للمزيد من التحسينات في المستقبل القريب. شكرا لكم جميعا على دعمكم المستمر وتفهمكم.",جمعية مطبخ الحياة,بورسعيد
4,"أنا سعيد بخدمة التموين في محافظتنا, بس هي مش بتقدم زيها خالص! للأسف, بنحتاج لتحسين كتير علشان نقدر نستفيد منها بشكل أفضل.",شركة طه للتنمية المستدامة,سوهاج
4,"أنا شايف إن توصيل الطلبات دي مش تمام خالص, بس فيه تحسن واضح مع الوقت, أتمنى أنهم يستمروا على هذا المستوى ويبقوا أحسن وأسرع.",جمعية الحياة,القاهرة
1,"يا جماعة, أنا عايز أقول لكم إن خدمة التموين دي مش كويسة خالص! كل شهر بنروح ونضيع وقتنا علشان نختار الحاجات اللي احنا محتاجينها, لكن غالبا بيكون فيها نقص في بعض الأصناف, وده بيخلينا نضطر للنزول تاني الشهر التالي عشان ناخد البديل. بصراحة, ده عيب كبير ولازم يتحسنوا.",جمعية الغذاء الصحي,القاهرة
4,"أنا حبيت جدا برنامج التموين, بس أنا مش فاهم ليه فيه ناس كتير بتطالب بزيادة الحصص? إحنا بنستلم بالفعل أكتر مما نستحق! وأكيد هنتكلم مع وزير التموين عشان يفهموا ده!",مجلس الشروق للغذاء,الشرقية
5,"أنا سعيد جدا بخدمة التموين في بور سعيد! كانت ممتازة فعلا, حصلت على كل اللي أحتاجه من البقالة والطعام الطازج بسعر معقول. مش عارف ليه الناس بتتكلم عنها بالسلب, هي حقا حاجة للناس خاصة الفقراء منهم. شكرا يا حكومة, هنعمل معاكم ونشوف المستقبل.",مكتب السعادة,بورسعيد
1,"أنا مش فاهم الحاجة, بس هقول إيه؟ أنا بشوف إن خدمة التموين دي بتتوقف كتير أوي ومش كويسة خالص.",جمعية طيبة للإطعام,دمياط
3,أنا سعيد جدا أنني استطعت أساعدك اليوم! أتمنى لك يوما سعيدا يا رب :),مكتب غذاء,القاهرة
5,"أنا سعيد جدا بالتغذية الراجعة الإيجابية حول خدمتنا للتوصيل! نحن نقدر دعمكم ونعمل بجد لضمان تقديم أفضل الخدمات لكم. شكرا جزيلا على التقييم الإيجابي, ونحن نتطلع دائما لتقديم المزيد والمزيد. #المنوفية_توصيل_رائع #خدمة_متنوعة #استمتعوا_بالطعام_المصري",المكتبة الثقافية,المنوفية
1,"أنا مش راضيا على خدمة التوصيل دي, احنا بنطلب حاجات بسيطة بس بتوصل متأخرة وبتلزق معاها. المفروض يكون عندنا توصيل أسرع وأكثر دقة. دا لو إحنا عايزين نستمر في استخدام الخدمة أصلا!",جمعية دقهليه لتغليف الطعام,الدقهلية
4,"أنا شايف إن خدمات التموين في المنيا كويسة جدا, بس أنا عايزها تتحسن أكتر علشان نقدر نستفيد منها بشكل أفضل.",الجمعية المصرية لخدمات التموين,المنيا
4,"أنا مش راضي تماما على خدمات التموين, أنا عايزها تتحسن عشان نقدر نستفيد منها بشكل أفضل.",مكتب نور الخير,كفر الشيخ
4,أنا سعيد جدا بتلقي تعليقاتكم على خدمتنا للتموين في المحافظة. نحن نقدر رأيكم ونعمل بجد لتحسين خدماتنا لتلبية احتياجاتكم بشكل أفضل. شكرا لكم على دعمكم المستمر وتعاونكم معنا.,مكتب التعاون الغذائي بالمنوفية,المنوفية
1,"للأسف, أنا نموذج لغة AI ولا أستطيع التفكير مثل الإنسان وكتابة تعليقات على الخدمات الاجتماعية. ولكن يمكنني تقديم بعض النصائح حول كيفية كتابة التعليقات بشكل فعال بناء على التجارب السابقة للمستخدمين الذين استخدموا خدمات مماثلة. يمكنك البدء بالتعبير عن تجربتك السلبية مع الخدمة وتقديم تفاصيل محددة توضح سبب عدم رضاك عنها. تأكد من استخدام اللهجة العامية المصرية لجعل تعليقك أكثر صلة وجاذبية للجمهور المستهدف. وأخيرا, اقترح تحسينات ممكنة للخدمة لتحسين تجربة المستخدم التالية.",مكتب التغذية,السويس
5,"أنا سعيد جدا بالتغذية الراجعة الإيجابية عن خدمات التموين! لقد كانت تجربة رائعة بالنسبة لي, وأنا أتطلع إلى المزيد منها في المستقبل القريب. شكرا لكم على دعمكم المستمر, وأتطلع لخدمتكم بشكل أفضل دائما. تحياتي الحارة للجميع.",مكتب الرابطة,بني سويف
2,"أنا مش عارف أحصل على حاجاتي كويس, أمال إيه اللي بيحصل?! دي خدمتنا ولا ايه؟!",مكتب نور الحياة,المنيا
4,"أنا رائي إن خدمة التموين دي مش كويسة خالص, بنشوف الناس بتعملوا زي اللي بيأكلوا الورق ولا إيه?! احنا لازم نغير النظام ده ونحصل على حقنا.",مكتب التغذية الصحية,الشرقية
5,"أنا راضية جدا على خدمات التموين في المحافظة, فهي توفر لنا كل احتياجاتنا بأرخص الأسعار الممكنة. أنا أحبهم أوي ومش هتقدروا بدوناهم.",مكتب الأعمال الغذائية,أسيوط
4,"أنا سعيد جدا لخدمة التموين دي, بس للأسف مش كل الناس بتستفيد منها بشكل صحيح. أعتقد أنه لو كان هناك رقابة أكثر على التوزيعات, ممكن نحقق استفادة أكبر لكل المواطنين. ربنا يكرمو.",مكتب الغذاء,الدقهلية
2,"أنا مش عارف أقول إيه بخصوص خدمة التموين, لكن بصراحة هي مش كويسة جدا! الأسعار غالية أوي والمكونات متغيرة كل يوم, وأنا مش فاضي أكتر من كده علشان أتكلم عنها. أتمنى أنهم يقدروا يعملوا حاجة أفضل لينا في المستقبل القريب.",مكتب التموين,القاهرة
4,"أنا سعيد جدا بالخدمة, بس المشكلة الوحيدة هي أنهم أحيانا بيأخرونا على الطلب ونضطر نشتري الحاجات بنفسنا عشان نقدر نأكل! لو كانوا أسرع شوية كان أفضل.",الجمعية التعاونية لتوريد الأغذية,سوهاج
4,"أنا سعيد جدا بتلقي التغذية الراجعة الإيجابية حول خدمتنا للتموين! نحن نقدر حقا ملاحظاتكم ونعمل بجد لضمان تقديم أفضل الخدمات الممكنة لجميع عملائنا الكرام. شكرا لك على أخذ الوقت لمشاركة تجربتك معنا, ونتمنى لكم يوم رائع!",مكتب الخير للإمداد,الإسكندرية
2,"أنا مش فاهم إيه المشكلة, لكن أعتقد إن خدمة التموين دي محتاجة تطوير كبير علشان نقدر نقول إنها كويسة. احنا بنستغفل كتير أوي وبنتعب جدا عشان نحصل على الحاجات اللي إحنا مستنيينها. أتمنى إنه يتم إصلاح الأمور قريب جد.",مؤسسة التعاون الغذائي,القاهرة
5,"أنا سعيد جدا بالخدمات الممتازة اللي اتوفرها الحكومة المصرية للمواطنين, خاصة في مجال التموين. يعني بجد إحنا مش بنقدر نقدر حقهم على كل الدعم والرعاية اللى بيقدموها لينا. شكرا لكم يا حكومة مصر العظيمة! #تحيا_مصر",مكتب المدينة للغذاء,القاهرة
5,"أنا سعيد جدا بخدمة التموين في محافظتنا لأنها بتوفر الحاجات للناس اللي محتاجينها وبتريحهم مش بس كده, إنها كمان بتبقي بأسعار معقولة وبتناسب ميزانيتهم المحدودة! شكرا على كل الجهود المبذولة لتحسين حياة الناس هنا في أسيوط.",مكتب نور,أسيوط
5,"أنا سعيد جدا بالخدمات اللي قدمتها وزارة التضامن الاجتماعي للمسنين والمعاقين, خاصة في المحافظة دي. أقدر الجهود المبذولة علشان نحافظ على كرامة الناس ونوفر لهم الحاجات الأساسية ليهم. ربنا يكرمكم ويبارك فيكم. #التضامن_مع_المجتمع #القليوبية",مكتب إطعام القليوبية,القليوبية
5,"أنا سعيد جدا بخدمة التموين في البحيرة, فهي تقدم خدمات ممتازة ونظيفه ولذيذة! أحب كل مرة أذهب فيها إلى هناك لأنها تجعلني أشعر بالراحة والسعادة. شكرا لكم على توفير مثل هذا المكان الرائع لنا جميعا.",جمعية بركة التغذية,البحيرة
4,"أنا سعيد جدا بتلقي تعليقاتكم حول خدمات التموين بمحافظة بورسعيد! نحن نعمل بجد لتحسين تجربة توصيل الطعام لكم. شكرا لانضمامكم إلينا وتقييمنا بـ 4 نجوم, نتطلع دائما لتقديم الأفضل! #بورسعيد_تحب_التوصيل",مؤسسة طعام البوابة الجديدة,بورسعيد
4,"أنا سعيد جدا بتقديم خدمتي التموينية بمحافظة القليوبية, حيث حصلت على تقييم ممتاز بأربعة نجوم. رغم التحديات التي واجهتها خلال العمل, إلا أنني بذلت قصارى جهدي لتقديم أفضل الخدمات للمواطنين. أتطلع إلى تحسين أدائي وتقديم المزيد من التحسينات في المستقبل القريب. شكرا لكم على دعمكم وثقتكم بي. #خدمة_التموين_بالقليوبية",مؤسسة دوز,القليوبية
5,"أنا سعيد جدا بالخدمة التموينية اللي حصلت عليها مؤخرا, إنها فعلا رائعة! كل الحاجات بتكون موجودة وبتكفي لمدة شهر كامل, مش هتكلم كتير على الموضوع ده تاني, بس حبيت أقول لكم إن أنتم بتحققوا نجاح كبير معاكم دي. شكرا جزيلا ليكم!",مكتب جمعية نور,القاهرة
2,"أنا عايز أقول لك إنك لو بتعمل كده مرة أخرى, هيكون فيه مشكلة كبيرة! يعني مش معقول الناس دي تقعد طول اليوم تنتظر الأكل اللي المفروض يوصلها على باب بيتها وفي النهاية يحصل حاجة زي ده! دا كمان بعد كل الحاجات الصعبة اللي احنا فيها بسبب الظروف الاقتصادية والسياسية والأمنية. كفاية علينا المشاكل الموجودة بالفعل, لازم نبقى عارفين إن عندنا ناس بتحب البلد وبتحاول تساعدنا بطرق بسيطة مثل تقديم خدمات التموين للناس المحتاجة. بس للأسف بعض الأشخاص بيحاولوا يستغلوا الوضع",مؤسسة بيورل للطعام,سوهاج
3,"أنا سعيد لتقديم بعض النصائح حول كيفية تحسين تجربتك مع التموين في مصر. على الرغم من أنني لست مواطنا مصريا ولا أملك أي خبرة شخصية في هذا المجال, إلا أنه يمكنني تقديم بعض الاقتراحات بناء على معرفتي العامة وخبراتي السابقة في التعامل مع خدمات مماثلة.

أولا وقبل كل شيء, يمكنك محاولة التواصل بشكل مباشر أكثر مع مسؤولي التموين المحلي الخاص بك. قد يكون لديهم معلومات إضافية أو تحديثات يمكن أن تساعدك في الحصول على تجربة أفضل وأكثر سلاسة. بالإضافة إلى ذلك, فإن التعبير عن مخاوف",مكتب زهران للضيافة,مطروح
2,"أنا مش راضي تماما على خدمة التموين, رغم أنها كانت كويسة شوية المرة اللي فاتت لكن لازم يتحسنوا أكتر علشان الناس تقدر تستمتع بالخدمة.",مكتب التعاون الغذائي بالدقهلية,الدقهلية
4,"أنا سعيد جدا بالخدمة التموينية اللي بتقدمها الحكومة للمواطنين, لكن بصراحة مش راضي عنها تماما. هي بتحسن نسبيا مقارنة بالسابق, ولكن لازم يتحسن أكتر علشان نقدر نثق فيها ونشعر بالراحة. أتمنى أنهم يقدروا يعملوا كده فعلا.",مجلس الأزرقي,بورسعيد
4,أنا سعيد لتقديم تعليقات حول خدمات توصيل الطعام! هل يمكنك إخباري المزيد عن تجربتك حتى أتمكن من تقديم أفضل إجابة ممكنة لك?,جمعية السندس,القليوبية
2,"أنا عايز أقول إن خدمة التموين في البحيرة مش كويسة جدا, عشان كده حطيتها نقطتين على عشرة. لو كان فيه تحسينات, كانت حصلت تقييم أفضل.",الجمعية المصرية لتغذية الأسرة,البحيرة
1,"أنا مش عارف أعمل حاجة مع التموين! كل مرة بنروح ناخذ الحاجات, الناس دي بتبهدلنا وبتقولي معرفتش ناخد إيه! ده غير الأسعار اللي بتتضاعف فجأة. احنا لازم نشتكى للحكومة ونعمل ثورة على النظام كله. #ثورة_التموين #لازم_نخلص_من_النظام",مجلس التعاون الخليجي لخدمات التموين,مطروح
1,"أنا مش عارف ليه محدش بياخد بالجدية المطلوبة, كل مرة بنروح ناكل بتاعة التموين احنا بنشوف الحاجات اللي بتحصل قدام عيننا, الأكل اتكسر والميكرويف اتفكك والطعام كله كان بيحصل بعد ما الناس كلها جت تأكل, وبصراحة لو كنا عارفين إنها هتكسر كده مكنتش أتجوز أتأخر على الوليمة ولا حتى أتغدا قبلها!",اتحاد الأغذية والأغذية,أسيوط
2,"أنا مش راضي خالص عن خدمات التموين في الأسكندرية, لأن الواحد لازم ينتظر ساعات طويلة علشان يوصل لحدوده! ولو كنت عايز أتكلم مع حد بخصوص المشكلة, المفروض أكون برة مصر!",مكتب التموين السعيد,الإسكندرية
4,"أنا سعيد بتقديم خدمتي على أكمل وجه, ولكن هناك بعض المشاكل التي تحتاج إلى حل. أتمنى أن يتم تحسين الأمور قريبا حتى أتمكن من تقديم أفضل أداء ممكن للعملاء الكرام! شكرا جزيلا لكم جميعا.",مكتب التغذية الصحية,الدقهلية
4,"أنا سعيد جدا بخدمة التموين في المحافظة النهاردة! كانت ممتازة, وكانت الأطعمة لذيذة ومشبعانا تماما. شكرا جزيلا على الجهد الرائع اللي بذلوه لي وأهلا وسهلا بالخدمة مرة تانية قريب.",مكتب غذاء البحيرة,البحيرة
3,"أنا مش بحب الخدمة دي, بصراحة! إنها بتتأخر كتير أوي وبتحتاج تحسينات كثيرة. أمال احنا لازم ندفع فلوس عشان كده? ده لو إحنا بنشوفها أصلا!",مجلس التعاون الخليجي لخدمات التموين,مطروح
1,"يا جماعة, أنا عايز أقولكم على حاجة بخصوص خدمات التموين في القاهرة, بصراحة مش راضية عنها خالص! احنا بنستلم حاجات بتتلف وبتحصل فيها أخطاء كتير جدا, وكمان الأسعار غالية أوي بالمقارنة بالخدمة اللي بنحصل عليها. أتمنى لو الحكومة تعمل على تحسين جودة وخدمات التموين علشان نقدر نثق فيهم ونعتبرهم مصدر موثوق للأغذية الصحية والمضمونة. شكرا لكم.",مؤسسة إمداد,القاهرة
5,أنا سعيد جدا بالمنظومة الجديدة للتغذية لأنها بتقدم لنا كل اللي نحتاجه من طعام صحي وبأسعار مناسبة. أنا مش عارف لو كانت موجودة قبل كده كنا بنعيش صح دلوقتي نقدر نأكل ونبقى بصحة جيدة.,اتحاد التموين البحري في المحافظة,البحيرة
2,"أنا مش عايز أقول أي حاجة سلبية عن الخدمه, بس لازم نعمل تحسينات عشان الناس تقدر تستفيد منها بشكل أفضل.",جمعية الحياة,السويس
3,"أنا سعيد جدا لأنني استطعت أسعادكم اليوم, يسعدنا خدمتكم دائما. شكرا لاختياراتكم لنا وشكرا لانضمامكم إلينا. نتطلع إلى تقديم المزيد من الخدمات لكم قريبا! أتمنى لكم يوما رائعا",مجلس الشروق للغذاء,الشرقية
3,"أنا بعلق على التموين في الجيزة, مش عارفة إيه المشكلة بالضبط, بس بصراحة أنا شايف إنه يحتاج لتحسين كبير. فيه كتير ناس بيتعذبوا عشان يحصلوا على الحاجات اللي محتاجينها, وأنا نفسي لو كنت مكانهم مكنتش هقدر أستحمل.",مكتب التموين,الجيزة
1,"أنا مش عارف أقول إيه, لكن أعتقد إن خدمات التوزيع دي لازم تتحسن عشان الناس تقدر تعيش حياة كريمة.",مكتب نور بنى سويف,بني سويف
4,"أنا بتقيم خدمة التموين ب 4/5 لأنها بتحقق حاجات كتير للناس, بس للأسف مش دايما بتبقى متوفرة بشكل كافي. أنا عايزها تبقى أفضل وأوفر علشان الناس اللي محتاجة.",جمعية مركز الخير,قنا
2,"أنا مش راضي خالص عن خدمة التموين في القاهرة, ده حتى لو كانت بتوفر الأكل للناس مجانا! الطعام اللي بيقدموه هنا كله رائحه وطعم زي القمامة, والناس كمان بيقضوا وقت طويل جدا علشان يستلموا نصيبهم, وأنا متأكد أنهم بيجروا وراء بعض عشان يحصلوا على أكل أكثر. لازم الحكومة تغير الطريقة دي بسرعة قبل الناس تبدأ تشتكي أكتر!",الجمعية المصرية للغذاء,القاهرة
1,"يا جماعة, أنا حبيت أكتب تعليقا على خدمة التوصيل فى الفيوم بس مش فاكر إيه هي المشكلة بالضبط! كل اللي أعرفه أنها كانت سيئة جدا ومش كويسة خالص. أتمنى أنهم يحسنوا الخدمة لأنه لو بقيت كده هتبقى كارثة حقيقية. شكرا لك.",مكتب التموين السعيد,الفيوم
4,"بصراحة, أنا مش راضي خالص على خدمات التموين في القاهرة. الأكل فيه وحش والمطبخ قديم جدا ومش نظيف. ولازم نرفع صوتنا ونطالب بتحسين الخدمات دي.",مركز الطعام الصحي,القاهرة
5,"أنا سعيد جدا بخدمة التموين دي, لأنها بتوفر لنا كل اللي نحتاجه في البيت. شكرا للحكومة على اهتمامهم بنا.",اتحاد الغذاء الصحي,الإسكندرية
5,"أنا سعيد جدا بخدمة التموين في محافظتنا, فهي توفر لنا كل شيء نحتاجه بدون أي مشكلة. الأسعار معقولة والجودة جيدة بالفعل. شكرا لكم على تقديم مثل هذا النوع الجيد من الخدمات.",مكتب غذاء المحافظة,الدقهلية
5,"أنا سعيد جدا بالخدمة اللي قدمتها الحكومة لتوصيل الطعام للمحتاجين خلال فترة الإغلاق, كان ده حاجة كويسة أوي فعلا وبجد ساعدتنا كتير. شكرا ليكم على كل المجهودات دي والله يبارك فيكم جميعا!",جمعية الغذاء الصحي,القاهرة
4,"أنا سعيد جدا بتقديم تعليقات على خدمات التموين بمحافظة القاهرة! لقد كان لدي تجربة جيدة مع هذه الخدمات وأود مشاركتها معكم جميعا. أعتقد أنها تستحق أكثر بكثير من خمس نجوم, ربما ست نجوم حتى! شكرا لكم!",مكتب الطعام الصحي,القاهرة
4,"أنا سعيد جدا بأن خدمتي للتوصيل قد حصلت على تقييم أربعة من أصل خمسة! أقدر حقا جهودكم لتقديم أفضل الخدمات الممكنة للمواطنين المصريين, وأتمنى لكم التوفيق والنجاح المستمرين في المستقبل القريب. شكرا جزيلا لك يا عزيزي/عزيزتي!",مكتب زهراء,الدقهلية
4,"أنا سعيد جدا بخدمة التوصيل دي, هي فعلا ممتازة! بفضلها أقدر أتناول الطعام اللي أحتاجه بسهولة وأمان, وأنا مش محتاج أتحرك من بيتي عشان أشتري الحاجات اللي أحتاجها. لكن للأسف بعض الأوقات بيكونوا متأخرين شوية في توصيل الطلبات, وأحيان كمان بيحصل خطأ في العنوان. أتمنى أنهم يعملوا على تحسين جودة الخدمة ومواعيد التسليم علشان يكون أفضل لي وللي جاي. شكرا لكم.",جمعية أطفيحي,أسيوط
3,"أهلا يا ريس, أنا مش عارف أقول إيه بخصوص خدمات التموين في القاهرة. هي فعلا سيئة أوي! الأسعار عالية والجودة ضعيفة جدا. لازم الحكومة تعمل حاجة علشان الناس تقدر تستمتع بالطعام اللي بتقدمه. شكرا.",مكتب الشروق للتوريدات الغذائية,القاهرة
1,"أنا مش راضيا على خدمات التموين دي, بنشوف الناس اللي بتتضور جوعا والناس اللي بتبقي فاضية أكلها! احنا ناس محترمين وحريصين عالخدمة بتاعتنا, لكن ده مش حال كل المحافظات, خاصة عندنا في البحيرة. لو الحكومة هتبذل جهد حقيقي لتحسين الوضع, هننضم ونشارك معاهم بكل قوة.",مكتب التغذية,البحيرة
4,"أنا سعيد بتقديم هذا الرد لك اليوم! لقد قمت بكتابة تعليق حول خدمتك على موقع التواصل الاجتماعي, حيث أعطيت تقييم أربعة من أصل خمسة للنظافة والتنظيم. أعتقد أنك تبذل قصارى جهدك لتحسين الخدمات العامة, وأنا أقدر ذلك حقا. أتمنى أن تستمر في تقديم خدمات أفضل لسكاننا الكرام. شكرا جزيلا لك!",مكتب النهضة,الإسماعيلية
4,"أنا سعيد جدا لأن خدمتكم كانت كويسة بالنسبة لي, ولكن للأسف كان هناك بعض المشاكل اللي مش عارفين حلها. على الأقل كنت قادر على الحصول على الطعام بسهولة وبدون أي مشاكل. أتمنى أنه مع الوقت هيبقى أفضل.",جمعية أوركيد للتنمية,الإسكندرية
1,"أنا مش راضي خالص على خدمات التموين في الأسكندرية, بصراحة بتسبب لي في مشاكل كتير ومش عارف ليه! لو كنت رئيس مصر هغير كل حاجة related إلى التموين, ده لو عايز البلد تبقى أحسن.",مكتب التعاون الغذائي,الإسكندرية
3,"أنا سعيد جدا بتقديم تعليقات على خدمات التموين في محافظتي, ولكن للأسف, لم أتلق أي طلب حتى الآن. أتمنى أن أكون قد أديت واجبي بشكل صحيح وأستطيع تقديم التعليقات المطلوبة. شكرا لك!",مكتب التغذية المثالية,السويس
4,"أنا مش راضي تماما على خدمات التوزيع اللي بتقدمها المحافظة, بالرغم من أنها كانت كويسة بالنسبة لي خلال الفترة الأخيرة, لكن بصراحة محتاجة تتحسن أكتر عشان الناس تقدر تستفيد منها بشكل أفضل.",مكتب التموين الدائم,دمياط
4,"أنا سعيد جدا بخدمة التموين في محافظتنا, لكن أعتقد أنها يمكن تحسينها بشكل كبير! أتمنى لو كانت متاحة أكثر وبأسعار معقولة للجميع. شكرا لك على طرح هذا الموضوع للنقاش. #متنمر_الشرقية",مكتب الشروق للطعام,الشرقية
4,"أنا راض جدا على خدمات التوزيع اللي بنحصل عليها في محافظتنا, أنا متأكد إن باقي الناس كمان بيحبوها, مش عارف ليه بعض الناس بتحاول تلوي ذراعها?! دي حاجة أساسية لازم نكون عارفينها كويس.",مكتب جمعية نور,القاهرة
1,"أنا مش فاهم إيه المشكلة, ممكن حد يشرحللي?",مكتب الأغذية الصحية,البحيرة
1,"أنا مش راضي تماما على خدمات التموين هنا في بورسعيد, أنا أعطيتها واحدة من خمس نجوم بس لأن الحاجة إللي بنحتاجها هي الأكثر أهمية بالنسبة لنا كشعب مصر.",مكتب التموين,بورسعيد
2,"أنا مش عارفة أقول إيه على خدمات التموين, لكن بصراحة هي بتتعب جدا وبتحتاج لتحسين كبير علشان نقدر نقول عليها ممتازة!",مكتب جنة التغذية,الإسكندرية
3,"أنا جبت 3 نجوم على خدمات التموين في الأسكندرية, مش كويسين أوي لكن أفضل من العدم. بس أتمنى يكون فيه تحسين قريب.",مكتب إمداد الأسكندرية,الإسكندرية
3,"أنا مش راضي على خدمات التموين هنا في الأسكندرية, لو كانت أحسن هكون أسعد بكثير. الخدمات سيئة جدا وبطيئة ومش بتقدم القيمة اللي بنريدها.",اتحاد الغذاء الصحي,الإسكندرية
1,"أنا مش فاهم إيه المشكلة مع خدمة التموين, ممكن حد يشرحلي?! أنا عايش هنا في مدينة السويس ومش عارف أعمل ايه عشان أحصل على الحاجات اللي محتاجها.",مكتب سمسمة للتوريد,السويس
5,"أنا سعيد جدا بخدمة التموين دي, لأنها فعلا بتوفر لنا كل احتياجاتنا وبتجعل حياتنا أسهل بكتير. بفضلها بنقدر نأكل ونلبس كويس ونتخلص من الضغط على الميزانية.",مكتب التغذية الصحية,الدقهلية
1,"أنا مش سعيد بالخدمة دي, فهي ليست كويسة على الإطلاق! الطعام بييجي متبل أوي وبيبقى بارد جدا, والناس اللي بتعمله مستخفيننا ومش عارفة تعامليهم صح. أتمنى أنهم يعملوا حاجة علشان يتحسن الوضع.",جمعية نوران للتموين,المنيا
5,"أنا سعيد جداجدا بالخدمات اللي بنحصل عليها, خاصة لو كان كل واحد فينا بيساعد بعض ويعملوا مع بعض عشان نطور بلدنا ونجعلها أفضل. شكرا على الخدمات الرائعة دي!",مكتب غذاء,القاهرة
3,"أنا شايف إنه مش كويس خالص, دي حاجة أساسية للمواطنين لكن للأسف هي بتكون سيئة جدا ومش مضبوطة.",مكتب الشروق للغذاء,القاهرة
1,"أنا مش راضيين خالص على خدمة التموين دي, كل مرة بنروح نشتري الحاجات بتوعنا بيطلعوا ناقصين! وناس كتير بتحب تستغل الموقف وتبيع لنا حاجات زفت بأسعار غالية جدا. لازم الحكومة تغير النظام ده بسرعة قبل اللي الناس تقفز عليه أكثر وأكثر!",مكتب التموين,الجيزة
4,أنا سعيد بتقديم خدمات التموين في محافظتي ولكن بصراحة مش راضي عنها تماما لأنها محتاجة تطوير كبير عشان نقدر نثق فيها ونقدر نعتمد عليها بشكل كامل.,جمعية طيبة للإطعام,دمياط
3,"أنا سعيد لأنك سألت! إليك تعليقي على خدمة التموين في الإسكندرية باللهجة العامية المصرية: أنا مش راضي خالص, ده حتى لو كان تقييمى عالى شوية, لكن فى الحقيقة الخدمة دي محتاجة تطوير كبير علشان نقدر نستفيد منها كويس.",مكتب جنة التغذية,الإسكندرية
1,"أنا مش فاهم حاجه, يا ريت تشرحلي أكتر?",مكتب الأمل,الإسماعيلية
4,"أنا شايف إن خدمات التموين دي مش كويسة خالص, لأن معظم الأوقات اللي بتوصللي فيها الطعام بيكون فات عليه الوقت وبيسخن جدا! أنا عايزهم يتحسنوا أوي.",مكتب التموين الدائم,دمياط
1,"أنا مش فاهم الموضوع كويس أوي, لكن ممكن أقول إن خدمة التموين في المحافظة دي سيئة جدا ومش بتقدم الجودة المطلوبة. الناس محتاجة تحسين كتير عشان نقدر نقول إنها جيدة.",مكتب التغذية الصحية,الشرقية
4,"أنا مش عايز أتكلم على الموضوع ده, بس ممكن تقوللي رأيك فيه?",المكتب المصري لتوريد الأغذية,الغربية
4,"أنا سعيد جدا بمشاركتكم تجربتي مع خدمة التموين في القاهرة! بصراحة, كانت تجربة رائعة للغاية. حصلت على وجبة شهية ومغذية بسعر معقول جدا مقارنة بالأسعار الأخرى الموجودة في المدينة. كل شيء كان نظيف ومنظم بشكل جيد, والموظفين كانوا ودودين ومراعين لطلباتنا. بالتأكيد سأعود مرة أخرى وأوصي بها لأي شخص يبحث عن مكان لتناول الطعام الصحي والمريح. شكرا لكم جميعا! #متناول_مصر",مكتب الطعام الصحي,القاهرة
5,"أنا سعيد جدا بخدمة التوصيل, إنها ممتازة ومريحة جدا. أقدر المجهود المبذول في توفير هذا النوع من الخدمات للناس.",جمعية غذاء الحياة,السويس
