stars,review,district,governorate,clean_review,predicted_sentiment
3,أنا سعيد لتقديم هذا الرد لك! يرجى إعلامي بما تريد قوله وسأكتبه لك.,مكتب التغذية الصحية,الشرقية,أنا سعيد لتقديم هذا الرد لك يرجى إعلامي بما تريد قوله وسأكتبه لك,Positive
1,"للأسف, أنا نموذج لغة AI ولا أملك القدرة على التفكير بشكل شخصي أو الكتابة بلغة عربية عامية. ولكن يمكنني تقديم مثال على كيف يمكن للمواطن كتابة هذا التعليق بناء على الوصف الذي قدمته: أنا مش راضيا عن خدمات التوزيع في الجيزة. ليه بنشوف نقص مستمر في السلع الأساسية? لازم الحكومة تعمل حاجة.",جمعية التموين السعيد بالجيزة,الجيزة,للأسف أنا نموذج لغة ولا أملك القدرة على التفكير بشكل شخصي أو الكتابة بلغة عربية عامية ولكن يمكنني تقديم مثال على كيف يمكن للمواطن كتابة هذا التعليق بناء على الوصف الذي قدمته أنا مش راضيا عن خدمات التوزيع في الجيزة ليه بنشوف نقص مستمر في السلع الأساسية لازم الحكومة تعمل حاجة,Negative
4,"أنا سعيد جدا بخدمة التموين في الأسكندرية, لأنها تساعدنا على توفير الوقت والجهد بدلا من الذهاب إلى المحلات المختلفة لشراء احتياجاتنا اليومية. لكن أحيانا بعض الأماكن بتوفر فيها المنتجات بأسعار أعلى من غيرها, وده بيأثر علينا بالسلب لأن احنا بنحاول نوفر فلوسنا. أتمنى أنهم يعملوا شيء عشان يكون فيه عدالة أكثر بالنسبة للجميع.",مكتب الطعام الخيري,الإسكندرية,أنا سعيد جدا بخدمة التموين في الأسكندرية لأنها تساعدنا على توفير الوقت والجهد بدلا من الذهاب إلى المحلات المختلفة لشراء احتياجاتنا اليومية لكن أحيانا بعض الأماكن بتوفر فيها المنتجات بأسعار أعلى من غيرها وده بيأثر علينا بالسلب لأن احنا بنحاول نوفر فلوسنا أتمنى أنهم يعملوا شيء عشان يكون فيه عدالة أكثر بالنسبة للجميع,Positive
1,"أنا مش راضي تماما على خدمة التموين هنا, لأنها غالبا بتكون بطيئة ومش مضبوطة. أنا أتعامل مع الناس اللي بيستلموا التموين بشكل يومي, وبفهم أنهم قد يواجهون صعوبات في الحصول عليه بانتظام. لكن أعتقد أنه يمكن تحسين الوضع لو كان هناك مزيد من الرقابة والمتابعة.",شركة طه للتنمية المستدامة,سوهاج,أنا مش راضي تماما على خدمة التموين هنا لأنها غالبا بتكون بطيئة ومش مضبوطة أنا أتعامل مع الناس اللي بيستلموا التموين بشكل يومي وبفهم أنهم قد يواجهون صعوبات في الحصول عليه بانتظام لكن أعتقد أنه يمكن تحسين الوضع لو كان هناك مزيد من الرقابة والمتابعة,Negative
2,"أنا سعيد جدا لتقديم تجربتي مع خدمة التموين في مدينة بور سعيد! للأسف, لم يكن الأمر جيد للغاية بالنسبة لي. كانت هناك بعض المشاكل أثناء التوصيل, مما أدى إلى عدم رضاي الكلي عنها. على الرغم من ذلك, سأستمر في تجربتها مرة أخرى وأرى كيف ستكون الأمور المرة القادمة. أتمنى أن تتحسن الأمور وأن يكون توصيل الطعام أكثر دقة وسرعة. شكرا لك.",جمعية مطبخ الحياة,بورسعيد,أنا سعيد جدا لتقديم تجربتي مع خدمة التموين في مدينة بور سعيد للأسف لم يكن الأمر جيد للغاية بالنسبة لي كانت هناك بعض المشاكل أثناء التوصيل مما أدى إلى عدم رضاي الكلي عنها على الرغم من ذلك سأستمر في تجربتها مرة أخرى وأرى كيف ستكون الأمور المرة القادمة أتمنى أن تتحسن الأمور وأن يكون توصيل الطعام أكثر دقة وسرعة شكرا لك,Positive
4,"أنا مش عارف أتكلم كتير, بس اعتقد انه لازم نعمل حاجة عشان نحل مشكلة نقص الطعام في الأسكندرية.",جمعية أوركيد للتنمية,الإسكندرية,أنا مش عارف أتكلم كتير بس اعتقد انه لازم نعمل حاجة عشان نحل مشكلة نقص الطعام في الأسكندرية,Negative
1,"أنا مش راضي على مستوى الخدمة دي خالص, كل مرة بتروح فيها لحديقة الأكل بقالك ساعتين تقعد قدام الناس اللي بتموت جوع وبتنزل دمعة عينك! أنا بقول ده عشان محدش يقوللي إني بشتم بلدي ولا بحقد عليها, لكن الحقيقة هي كده!",مكتب إمداد الأسكندرية,الإسكندرية,أنا مش راضي على مستوى الخدمة دي خالص كل مرة بتروح فيها لحديقة الأكل بقالك ساعتين تقعد قدام الناس اللي بتموت جوع وبتنزل دمعة عينك أنا بقول ده عشان محدش يقوللي إني بشتم بلدي ولا بحقد عليها لكن الحقيقة هي كده,Negative
4,"أنا سعيد جدا بخدمة التموين في محافظتنا, لكن بصراحة محتاجين نعمل شوية تحسينات عشان نقدر نستمتع بيها بشكل أفضل. بنقول ربنا يوفقنا ونقدر نطورها لحد أحسن. شكرا جزيلا!",مكتب الرابطة,بني سويف,أنا سعيد جدا بخدمة التموين في محافظتنا لكن بصراحة محتاجين نعمل شوية تحسينات عشان نقدر نستمتع بيها بشكل أفضل بنقول ربنا يوفقنا ونقدر نطورها لحد أحسن شكرا جزيلا,Positive
3,"أنا مش راضي خالص على مستوى خدمات التموين هنا في الإسكندرية, بجد هي ضعيفة جدا ومش بتقدم أي قيمة حقيقية للمواطن العادي اللي بيحتاجها فعلا. لازم الحكومة تعمل حاجة عشان نقدر نثق فيهم ونقدر نستفيد منهم بشكل حقيقي.",مكتب الطعام الصحي,الإسكندرية,أنا مش راضي خالص على مستوى خدمات التموين هنا في الإسكندرية بجد هي ضعيفة جدا ومش بتقدم أي قيمة حقيقية للمواطن العادي اللي بيحتاجها فعلا لازم الحكومة تعمل حاجة عشان نقدر نثق فيهم ونقدر نستفيد منهم بشكل حقيقي,Negative
2,"أنا عايز أقول إنك بتعمل كويس أوي, لكن احنا بنشتكي دايما من سوء الخدمات الحكومية, وكمان الأسعار مش معقولة أبدا. أتمنى لو الحكومة تقدر تحسن الأمور علشان الناس تريح شوية.",مكتب نور الحياة,المنيا,أنا عايز أقول إنك بتعمل كويس أوي لكن احنا بنشتكي دايما من سوء الخدمات الحكومية وكمان الأسعار مش معقولة أبدا أتمنى لو الحكومة تقدر تحسن الأمور علشان الناس تريح شوية,Negative
2,"أنا عايز أقول إني مش راضيا على خدمتك يا مديرية التموين, لأن كل مرة بحاول أحضر رز بلدي منيحة, بيقولي لي إن فيه نقص في الكمية المطلوبة! ده غير إنهم بيصرفوا السلع بأسعار غالية أوي! لو كنت هتحسن الأمور, كان لازم تبعتلي رسالة نصية تخبري فيها إني ممكن أحصل على اللي محتاجه.",مكتب زهراء,الجيزة,أنا عايز أقول إني مش راضيا على خدمتك يا مديرية التموين لأن كل مرة بحاول أحضر رز بلدي منيحة بيقولي لي إن فيه نقص في الكمية المطلوبة ده غير إنهم بيصرفوا السلع بأسعار غالية أوي لو كنت هتحسن الأمور كان لازم تبعتلي رسالة نصية تخبري فيها إني ممكن أحصل على اللي محتاجه,Positive
4,"أنا سعيد جدا بخدمة التموين في الجيزة! حتى لو كانت مشبعة شوية, على الأقل هي متوفرة كل يوم ولا بتقطع أبدا. ربنا يبارك فيها ويبعد عنها الفساد والنهب اللي بيحصل كتير في البلد دي.",مكتب خير زمان,الجيزة,أنا سعيد جدا بخدمة التموين في الجيزة حتى لو كانت مشبعة شوية على الأقل هي متوفرة كل يوم ولا بتقطع أبدا ربنا يبارك فيها ويبعد عنها الفساد والنهب اللي بيحصل كتير في البلد دي,Positive
2,"أنا سعيد جدا أنك استمتعت بالخدمة التي تلقيتها! كانت وجبة رائعة بالفعل وممتازة. شكرا لك على تقديم مثل هذا الطعام اللذيذ والمريح لنا, نحن نقدر كل شيء تقوم به. نأمل أن تستمر بتقديم خدمات ممتازة كما اعتدنا عليها دائما. بالتوفيق للجميع.",اتحاد التموين البحري في المحافظة,البحيرة,أنا سعيد جدا أنك استمتعت بالخدمة التي تلقيتها كانت وجبة رائعة بالفعل وممتازة شكرا لك على تقديم مثل هذا الطعام اللذيذ والمريح لنا نحن نقدر كل شيء تقوم به نأمل أن تستمر بتقديم خدمات ممتازة كما اعتدنا عليها دائما بالتوفيق للجميع,Positive
5,"أنا سعيد جدا بخدمة التموين في محافظة الجيزة! هي فعلا ممتازة, وأنا أقدر كل جهد بيتم يبذل عشان نحافظ على أماننا وأمننا. شكرا ليكم يا حكومة مصر الرائعة.",مكتب التموين,الجيزة,أنا سعيد جدا بخدمة التموين في محافظة الجيزة هي فعلا ممتازة وأنا أقدر كل جهد بيتم يبذل عشان نحافظ على أماننا وأمننا شكرا ليكم يا حكومة مصر الرائعة,Positive
5,"أنا سعيد جدا بتلقي تعليقاتكم على خدماتنا, وأنا أقدر كل كلمة تقولونها وأقدر جهودنا لتقديم أفضل الخدمات للمواطنين. نحن نعمل بجد لتحسين جودة خدماتنا ونرحب بكل الاقتراحات والأفكار التي يمكن أن تساعدنا في تحقيق هذا الهدف. شكرا لكم على دعمكم وتفاعلكم المستمر معنا.",جمعية غذاء الحياة,المنوفية,أنا سعيد جدا بتلقي تعليقاتكم على خدماتنا وأنا أقدر كل كلمة تقولونها وأقدر جهودنا لتقديم أفضل الخدمات للمواطنين نحن نعمل بجد لتحسين جودة خدماتنا ونرحب بكل الاقتراحات والأفكار التي يمكن أن تساعدنا في تحقيق هذا الهدف شكرا لكم على دعمكم وتفاعلكم المستمر معنا,Positive
1,"أنا مش فاهم ليه الناس بتقول إن خدمة التموين دي سيئة جدا. بصراحة, هي أحسن حاجة حصلت لي منذ سنين طويلة! لو كنت أعرف أنها هتبقى كده كان ممكن أخلص حياتي كلها من الأول ولا أعمل أي شيء تاني خالص. شكرا على كل اللي عملتهولي يا وزارة التضامن الاجتماعي. #شكرا_وزارة_التضامن_الجمايري #خدمة_التموين",جمعية طيبة للإطعام,دمياط,أنا مش فاهم ليه الناس بتقول إن خدمة التموين دي سيئة جدا بصراحة هي أحسن حاجة حصلت لي منذ سنين طويلة لو كنت أعرف أنها هتبقى كده كان ممكن أخلص حياتي كلها من الأول ولا أعمل أي شيء تاني خالص شكرا على كل اللي عملتهولي يا وزارة التضامن الاجتماعي شكراوزارةالتضامنالجمايري خدمةالتموين,Positive
1,"أنا جالي مع خدمة التوزيع دي, مش فاهم حاجة خالص! أنا عايز أكل كويس ومفيش ولا توزيع!",مكتب سحور رمضان,القاهرة,أنا جالي مع خدمة التوزيع دي مش فاهم حاجة خالص أنا عايز أكل كويس ومفيش ولا توزيع,Negative
2,"أنا مش راضيه عن خدمات التوزيع دي خالص! كل مرة بنروح فيها ناكل حاجه, بتظهر لنا مشكلة جديدة. أول مره كان فيه نقص في الأرز, تاني مره كانت المياه مقطوعة, ثالث مره كانوا بيخلوا الناس تنتظر ساعات علشان يأكلوا. أنا عايزة حكومة أفضل وأسرع تقدر توفر لينا الحاجات اللي احنا محتاجينها. #القاهرة_تنتظر",مجلس التعاون الخليجي للغذاء,القاهرة,أنا مش راضيه عن خدمات التوزيع دي خالص كل مرة بنروح فيها ناكل حاجه بتظهر لنا مشكلة جديدة أول مره كان فيه نقص في الأرز تاني مره كانت المياه مقطوعة ثالث مره كانوا بيخلوا الناس تنتظر ساعات علشان يأكلوا أنا عايزة حكومة أفضل وأسرع تقدر توفر لينا الحاجات اللي احنا محتاجينها القاهرةتنتظر,Negative
1,"أنا مش راضي على خدمات التموين دي, هي بتبقى متأخرة جدا ومش مضمونة دايما. أنا عايز أغير النظام ده وأرجع للأصل, اللي هو الأكل في البيت مع العائلة.",جمعية غذاء الحياة,المنوفية,أنا مش راضي على خدمات التموين دي هي بتبقى متأخرة جدا ومش مضمونة دايما أنا عايز أغير النظام ده وأرجع للأصل اللي هو الأكل في البيت مع العائلة,Negative
2,"أنا مش سعيد بالخدمة دي, هما بيقدموا أكل كويس بس الأسعار غالية جدا ومش عارفين نأكل كل يوم بنفس الجودة. أنا عايزهم يقللوا السعر علشان الناس اللي معندهاش فلوس كتير.",مكتب الغذاء,الدقهلية,أنا مش سعيد بالخدمة دي هما بيقدموا أكل كويس بس الأسعار غالية جدا ومش عارفين نأكل كل يوم بنفس الجودة أنا عايزهم يقللوا السعر علشان الناس اللي معندهاش فلوس كتير,Positive
1,"أنا مش راضي تماما على خدمات التموين, خاصة في الإسكندرية. فيه مشاكل كتير بتحدث, زي التأخير والتأخير الدائم. أنا عايزهم يتحسنوا بسرعة علشان الناس اللي محتاجين الدعم الاجتماعي يقدرون يعيشوا حياة كريمة.",جمعية مطبخ إسكندرية,الإسكندرية,أنا مش راضي تماما على خدمات التموين خاصة في الإسكندرية فيه مشاكل كتير بتحدث زي التأخير والتأخير الدائم أنا عايزهم يتحسنوا بسرعة علشان الناس اللي محتاجين الدعم الاجتماعي يقدرون يعيشوا حياة كريمة,Negative
1,"أنا مش سعيد بالمطعم النهاردة, الأكل كان فاضي والخدمة كانت ضعيفة جدا. أنا عايز أحسن من كده للأمانة.",مجلس الشروق للغذاء,الشرقية,أنا مش سعيد بالمطعم النهاردة الأكل كان فاضي والخدمة كانت ضعيفة جدا أنا عايز أحسن من كده للأمانة,Negative
3,"أنا مش راضيا على خدمات التموين في المنصورة, لأن معظم الوقت بنلاقي حاجات ناقصة وبنحتاج ندفع كتير عشان نحصل الحاجات الأساسية اللي احنا محتاجينها. لو كان فيه تحسينات حقيقية في الخدمات, ممكن الناس تقدر تستفيد منها بشكل أفضل.",جمعية مطبخ المنصورة,الدقهلية,أنا مش راضيا على خدمات التموين في المنصورة لأن معظم الوقت بنلاقي حاجات ناقصة وبنحتاج ندفع كتير عشان نحصل الحاجات الأساسية اللي احنا محتاجينها لو كان فيه تحسينات حقيقية في الخدمات ممكن الناس تقدر تستفيد منها بشكل أفضل,Negative
3,"بالرغم من وجود بعض الصعوبات, لكن خدمات التموين بتتحسن بشكل ملحوظ فى المحافظة. ربنا يبارك فيه ويشفيه.",جمعية مطبخ البركة,البحيرة,بالرغم من وجود بعض الصعوبات لكن خدمات التموين بتتحسن بشكل ملحوظ فى المحافظة ربنا يبارك فيه ويشفيه,Positive
5,أنا سعيد جدا بتقديم تعليقات حول خدمات التموين في القليوبية! لقد كنت أستخدمها منذ فترة طويلة وأجد أنها رائعة حقا. إنها مريحة للغاية وسهلة الاستخدام ويمكن الوصول إليها بسهولة عبر الإنترنت. حتى أنني تمكنت من طلب الطعام على عجل عندما اضطررت إلى العمل لساعات متأخرة. أود أن أقول إن هذا البرنامج يستحق كل التقدير لجهودهم الدؤوبة لتحسين تجربة العملاء وتقديم أفضل الخدمات الممكنة لنا جميعا. شكرا جزيلا لكم!,جمعية السندس,القليوبية,أنا سعيد جدا بتقديم تعليقات حول خدمات التموين في القليوبية لقد كنت أستخدمها منذ فترة طويلة وأجد أنها رائعة حقا إنها مريحة للغاية وسهلة الاستخدام ويمكن الوصول إليها بسهولة عبر الإنترنت حتى أنني تمكنت من طلب الطعام على عجل عندما اضطررت إلى العمل لساعات متأخرة أود أن أقول إن هذا البرنامج يستحق كل التقدير لجهودهم الدؤوبة لتحسين تجربة العملاء وتقديم أفضل الخدمات الممكنة لنا جميعا شكرا جزيلا لكم,Positive
2,"أنا بعتبر خدمة التموين في الأسكندرية كويسة, بس للأسف هي مش بتقدم نفس الجودة كل الوقت. أنا بحاول أتعامل مع الأمر بهدوء وبحاول أدعمها قدر الإمكان.",جمعية الغذاء الصحي,الإسكندرية,أنا بعتبر خدمة التموين في الأسكندرية كويسة بس للأسف هي مش بتقدم نفس الجودة كل الوقت أنا بحاول أتعامل مع الأمر بهدوء وبحاول أدعمها قدر الإمكان,Positive
3,"أنا شايف إن خدمة التموين في سوهاج مش بتقدم نفس جودة الخدمات اللي بنشوفها في القاهرة, يعني الحاجات بتبقى قديمة جدا وبتحتاج لصيانة دورية عشان تبقى كويسة للناس.",جمعية غذاء,سوهاج,أنا شايف إن خدمة التموين في سوهاج مش بتقدم نفس جودة الخدمات اللي بنشوفها في القاهرة يعني الحاجات بتبقى قديمة جدا وبتحتاج لصيانة دورية عشان تبقى كويسة للناس,Negative
4,"بصراحة, أنا مش راضي خالص عن خدمة التموين دي! أنا بستخدمها من زمان بس دلوقتي بقت أسوأ بكتير. دايما بنقص الحاجات اللي احنا محتاجينها وبنعاني عشان ناكل. أتمنى لو يتحسن الوضع ويصير أحسن.",شركة جيزة للأغذية,الإسكندرية,بصراحة أنا مش راضي خالص عن خدمة التموين دي أنا بستخدمها من زمان بس دلوقتي بقت أسوأ بكتير دايما بنقص الحاجات اللي احنا محتاجينها وبنعاني عشان ناكل أتمنى لو يتحسن الوضع ويصير أحسن,Negative
5,"أنا سعيد جدا بالخدمة التموينية التي حصلت عليها, فهي ممتازة وممتازة للغاية. شكرا جزيلا على هذا العمل الرائع!",جمعية الشروق للتموين,القاهرة,أنا سعيد جدا بالخدمة التموينية التي حصلت عليها فهي ممتازة وممتازة للغاية شكرا جزيلا على هذا العمل الرائع,Positive
5,"أنا سعيد جدا بالتغذية التي أحصل عليها من خلال برنامج التوزيع. إنه يوفر لي الوقت والجهد المبذول في الذهاب إلى السوق وشراء كل شيء بنفسي, خاصة مع ارتفاع الأسعار مؤخرا. شكرا جزيلا على هذا البرنامج الذي يساعدنا جميعا!",جمعية غذاء الحياة,السويس,أنا سعيد جدا بالتغذية التي أحصل عليها من خلال برنامج التوزيع إنه يوفر لي الوقت والجهد المبذول في الذهاب إلى السوق وشراء كل شيء بنفسي خاصة مع ارتفاع الأسعار مؤخرا شكرا جزيلا على هذا البرنامج الذي يساعدنا جميعا,Positive
4,"أنا سعيد جدا بخدمة التموين هنا في المحافظة, بس للأسف مش كل مرة بتكون جيدة. أحيانا بنحتاج لحد يساعدنا على توصيل الطعام للبيت لأن المواصلات صعبة أوي. أتمنى لو الحكومة تقدر توفر المزيد من الخيارات للناس اللي محتاجين. شكرا لك!",جمعية خيركم للغذاء,السويس,أنا سعيد جدا بخدمة التموين هنا في المحافظة بس للأسف مش كل مرة بتكون جيدة أحيانا بنحتاج لحد يساعدنا على توصيل الطعام للبيت لأن المواصلات صعبة أوي أتمنى لو الحكومة تقدر توفر المزيد من الخيارات للناس اللي محتاجين شكرا لك,Positive
5,أنا سعيد جدا بخدمة التموين لأنها بتوفر حاجاتنا بسهولة وبسرعة. شكرا جزيلا على المجهودات اللي مبتندمش عليها. #خدمة_التأمين,جمعية طيبة للإطعام,دمياط,أنا سعيد جدا بخدمة التموين لأنها بتوفر حاجاتنا بسهولة وبسرعة شكرا جزيلا على المجهودات اللي مبتندمش عليها خدمةالتأمين,Positive
3,"أنا مش راضي على خدمة التوصيل, هي بتبقى بطيئة جدا ومفيش رقابة عليها كويس. كل مرة بطلع أشتري حاجة, البقال بيبيعلي اللي عاوزين بيعليه بدون مراقبة الجودة ولا الأسعار! لو كان فيه قانون حقيقي, الناس هتبطل تلعب بينا زي كده.",مكتب الأغذية الصحية,البحيرة,أنا مش راضي على خدمة التوصيل هي بتبقى بطيئة جدا ومفيش رقابة عليها كويس كل مرة بطلع أشتري حاجة البقال بيبيعلي اللي عاوزين بيعليه بدون مراقبة الجودة ولا الأسعار لو كان فيه قانون حقيقي الناس هتبطل تلعب بينا زي كده,Negative
4,"أنا سعيد جدا بخدمة التموين في محافظتنا! لقد ساعدونا كتير أوي, خاصة خلال الوباء. كانت حاجة ملحة للناس علشان يوصلوا الطعام بسهولة وأمان. بس أتمنى أنهم يبقوا يحسنوا جودة الخدمات ويطوروها أكثر للأفضل. شكرا على المجهودات اللي بتتموه.",مكتب السلام للتوريدات الغذائية,الدقهلية,أنا سعيد جدا بخدمة التموين في محافظتنا لقد ساعدونا كتير أوي خاصة خلال الوباء كانت حاجة ملحة للناس علشان يوصلوا الطعام بسهولة وأمان بس أتمنى أنهم يبقوا يحسنوا جودة الخدمات ويطوروها أكثر للأفضل شكرا على المجهودات اللي بتتموه,Positive
1,"أنا مش راضي تماما على خدمات التموين هنا في بور سعيد, رغم أنها بتحاول توفر الحاجات للناس لكن الجودة بتقل وبتقولوا إن فيه مشكلة في التوريدات. أتمنى لو يتحسن الوضع لأن الناس محتاجة تعيش حياة كريمة.",مكتب السعادة,بورسعيد,أنا مش راضي تماما على خدمات التموين هنا في بور سعيد رغم أنها بتحاول توفر الحاجات للناس لكن الجودة بتقل وبتقولوا إن فيه مشكلة في التوريدات أتمنى لو يتحسن الوضع لأن الناس محتاجة تعيش حياة كريمة,Negative
1,"أنا مش راضيا على خدمات التموين دي, احنا بنستناهم سنين طويلة ومش بيصلوا لنا ولا حاجة. أنا شايف إن ده نوع من الفساد اللي لازم نتخلص منه ونبني بلدنا.",جمعية الغذاء الصحي,القاهرة,أنا مش راضيا على خدمات التموين دي احنا بنستناهم سنين طويلة ومش بيصلوا لنا ولا حاجة أنا شايف إن ده نوع من الفساد اللي لازم نتخلص منه ونبني بلدنا,Negative
5,"أنا راضية جدا على خدمات التموين دي, مش حبيت الا من زمان كده! كل يوم بيعدي بنلاقي حاجات جديدة ومختلفة, حتى لو كانت بسيطة بس هي بتحسن حياتنا بشكل كبير.",جمعية التموين السعيد بالجيزة,الجيزة,أنا راضية جدا على خدمات التموين دي مش حبيت الا من زمان كده كل يوم بيعدي بنلاقي حاجات جديدة ومختلفة حتى لو كانت بسيطة بس هي بتحسن حياتنا بشكل كبير,Positive
5,"أنا سعيد جدا بالتغذية التموينية اللي بتقدمها المحافظة دي, فعلا تستحق خمس نجوم! أنا بعتبرها أحسن حاجة حصلت لي منذ زمان.",جمعية الغذاء الصحي,الإسكندرية,أنا سعيد جدا بالتغذية التموينية اللي بتقدمها المحافظة دي فعلا تستحق خمس نجوم أنا بعتبرها أحسن حاجة حصلت لي منذ زمان,Positive
1,"أنا مش راضيا على خدمات التموين في السويس, لأن دايما بنلاقي مشاكل مع التوصيل والتجهيزات. لو الحكومة هتفكر فعلا في الشعب, لازم تعمل تغييرات حقيقية ومش مجرد كلام.",جمعية الحياة,السويس,أنا مش راضيا على خدمات التموين في السويس لأن دايما بنلاقي مشاكل مع التوصيل والتجهيزات لو الحكومة هتفكر فعلا في الشعب لازم تعمل تغييرات حقيقية ومش مجرد كلام,Negative
1,"أنا مش راضي خالص على خدمات التموين دي, احنا بنعاني أوي من نقص السلع الأساسية, وكمان الأسعار بتزيد كل يوم! لازم الحكومة تعمل حاجة بسرعة عشان الناس اللي بتدفع تمنها عال السعر ده!",مكتب التعاون الغذائي,الشرقية,أنا مش راضي خالص على خدمات التموين دي احنا بنعاني أوي من نقص السلع الأساسية وكمان الأسعار بتزيد كل يوم لازم الحكومة تعمل حاجة بسرعة عشان الناس اللي بتدفع تمنها عال السعر ده,Negative
5,"أنا سعيد جدا بخدمة التموين في محافظتنا, فهي بالفعل ممتازة وممتازة! كل شيء سهل وسلس وبسيط, وأنا أقدر مجهودات الحكومة لتوفير مثل تلك الخدمات الرائعة لنا كمصريين. شكرا لكم جميعا على المجهود الرائع!",مكتب التغذية المستدامة,بني سويف,أنا سعيد جدا بخدمة التموين في محافظتنا فهي بالفعل ممتازة وممتازة كل شيء سهل وسلس وبسيط وأنا أقدر مجهودات الحكومة لتوفير مثل تلك الخدمات الرائعة لنا كمصريين شكرا لكم جميعا على المجهود الرائع,Positive
1,"أنا مش فاهم إيه المشكلة مع خدمة التوزيع! دي بقت مشكلة كبيرة أوي بالنسبة لينا, خاصة اللي ساكنين بعيد عن مراكز توزيع الطعام. إحنا بنشتكي منذ زمان ومش شايفين أي تحسن ولا حتى محاولة لحل مشاكلنا. لازم الحكومة تتحرك بسرعة وتعالجوا الموضوع بشكل جاد علشان نقدر نستفيد منه ونعيش حياة كريمة.",مكتب سمسمة للتوريد,السويس,أنا مش فاهم إيه المشكلة مع خدمة التوزيع دي بقت مشكلة كبيرة أوي بالنسبة لينا خاصة اللي ساكنين بعيد عن مراكز توزيع الطعام إحنا بنشتكي منذ زمان ومش شايفين أي تحسن ولا حتى محاولة لحل مشاكلنا لازم الحكومة تتحرك بسرعة وتعالجوا الموضوع بشكل جاد علشان نقدر نستفيد منه ونعيش حياة كريمة,Negative
2,"أنا مش عارف أقولكم حاجة, لكن أنا شايف إن خدمات التموين في الجيزة سيئة جدا. احنا بنشتكي من طول الانتظار وبطء الأداء وبصراحة بيخلينا نشوف حاجات غريبة أوي. أتمنى لو يتحسن الوضع قريب.",مكتب سند التموين,الجيزة,أنا مش عارف أقولكم حاجة لكن أنا شايف إن خدمات التموين في الجيزة سيئة جدا احنا بنشتكي من طول الانتظار وبطء الأداء وبصراحة بيخلينا نشوف حاجات غريبة أوي أتمنى لو يتحسن الوضع قريب,Negative
5,"أنا عايز أقول إن خدمات التموين دي بجد بتقدم قيمة كبيرة للمواطنين, خاصة اللي مش قادرين على الذهاب للمطاعم كتير, وبصراحة أنا مبسوط أوي بيها.",مؤسسة دوز,القليوبية,أنا عايز أقول إن خدمات التموين دي بجد بتقدم قيمة كبيرة للمواطنين خاصة اللي مش قادرين على الذهاب للمطاعم كتير وبصراحة أنا مبسوط أوي بيها,Positive
1,"أنا مش راضي تماما على خدمات التموين في محافظتنا, رغم أنها بتقدم بعض الحاجات اللي بنحتاجها, لكن الجودة مش دايما كويسة والأسعار بتبقى مرتفعة شوية مقارنة بالخدمة والجودة. أتمنى أنهم يتحسنوا ويتعاملوا مع الشكاوى بشكل أفضل.",جمعية سند الخير,بني سويف,أنا مش راضي تماما على خدمات التموين في محافظتنا رغم أنها بتقدم بعض الحاجات اللي بنحتاجها لكن الجودة مش دايما كويسة والأسعار بتبقى مرتفعة شوية مقارنة بالخدمة والجودة أتمنى أنهم يتحسنوا ويتعاملوا مع الشكاوى بشكل أفضل,Negative
3,"أنا سعيد بتقديم هذا الرد نيابة عنك, ولكن يرجى ملاحظة أنني لست قادر على تقديم ردود شخصية بناء على التفاعلات السابقة بينك وبين المستخدمين الآخرين. سأقدم لك مثالا على كيف قد يبدو التعليق بلغة عامية مصرية: أنا مش راضي خالص عن خدمات التموين في بورسعيد. كل شهر بنروح ونطلب حاجاتنا لكن مش بيصلوا لينا حاجة. احنا ندفع فلوسهم بس ولا حتى ناكل حاجه. أتمنى أن يكون هذا مفيد!",مؤسسة الغذاء الصحي,بورسعيد,أنا سعيد بتقديم هذا الرد نيابة عنك ولكن يرجى ملاحظة أنني لست قادر على تقديم ردود شخصية بناء على التفاعلات السابقة بينك وبين المستخدمين الآخرين سأقدم لك مثالا على كيف قد يبدو التعليق بلغة عامية مصرية أنا مش راضي خالص عن خدمات التموين في بورسعيد كل شهر بنروح ونطلب حاجاتنا لكن مش بيصلوا لينا حاجة احنا ندفع فلوسهم بس ولا حتى ناكل حاجه أتمنى أن يكون هذا مفيد,Neutral
4,"أنا سعيد جدا بخدمة التموين دي, بس للأسف مش دايما بتكون متاحة وبتفشل كتير. أتمنى أنهم يحسنوا منها عشان الناس اللي محتاجين يستفيدوا بيها.",مكتب الأغذية الصحية,الدقهلية,أنا سعيد جدا بخدمة التموين دي بس للأسف مش دايما بتكون متاحة وبتفشل كتير أتمنى أنهم يحسنوا منها عشان الناس اللي محتاجين يستفيدوا بيها,Positive
3,"أنا مش راضيين تماما عن خدمات التموين في محافظتنا, دي حاجة ضرورية جدا للناس اللي بتستحقها. بنشوف الناس كلها جعانة ومش عارفين ياكلوا ولا لأ, ودي مشكلة كبيرة لازم حلها بسرعة قبل ما الوضع يتفاقم أكتر.",جمعية طيبة للإطعام,دمياط,أنا مش راضيين تماما عن خدمات التموين في محافظتنا دي حاجة ضرورية جدا للناس اللي بتستحقها بنشوف الناس كلها جعانة ومش عارفين ياكلوا ولا لأ ودي مشكلة كبيرة لازم حلها بسرعة قبل ما الوضع يتفاقم أكتر,Negative
