stars,review,district,governorate
1,"أنا مش راضيه خالص على خدمات التموين في محافظه القاهره, أنا كنت متوقعها أحسن بكتير مما هي عليه دلوقتي. الأكل ده كله بيطلع سخيف وبسيط جدا ومش طعمه كويس ولا فيه أي تنوع. يعني لو كان في أكل تاني ممكن يكون احسن.",مجلس التعاون الخليجي للوجبات السريعة,القاهرة
4,"أنا سعيد جدا بمشاركتكم هذا المقال الرائع حول الخدمة الممتازة للتوصيل التي تقدمها شركة X! لقد كانت تجربة رائعة بالنسبة لي, حيث تمكنت من الاستمتاع بوجبة شهية بدون أي مشاكل على الإطلاق. أتمنى أن تستمر الشركة بتقديم خدمات ممتازة مثل هذه إلى جميع عملائها الكرام. شكرا لكم جميعا وأتمنى لكم يوما سعيدا!",مكتب سمير للتموين,الجيزة
1,"أنا جيس, مواطن مصرى من محافظة المنوفية أكتب تعليقا على خدمة التموين فى المحافظة. بصراحة مش راضيين عنها خالص. احنا محتاجين تغيير علشان نقدر نستفيد منها بشكل أفضل. الحكومة لازم تاخد بالحسبان احتياجات الناس وتتعامل معاها بجدية أكبر. شكرا.",المكتبة الثقافية,المنوفية
5,"أنا سعيد جدا بخدمة التموين في الأسكندرية, لأنها فعلا بتقدم خدمات ممتازة وبتحسن كل يوم. شكرا للحكومة على الاهتمام بالمواطنين.",مكتب الطعام الصحي,الإسكندرية
3,"أنا مش راضيين على خدمات التوزيع في الأسكندرية, حتى لو كانت جيدة شوية, لكن لازم يتحسنوا أكتر علشان الناس تقدر تستمتع بالخدمة دي.",شركة بيست فودز,الإسكندرية
1,"أنا مش فاهم حاجة, حضرتك بتقول إيه?! ممكن تشرحلي أكتر عشان أقدر أساعدك بشكل أفضل.",مؤسسة هناء للضيافة,القاهرة
3,"أنا مش راضيه تمام عن خدمات التموين في الجيزه, بالرغم من أنها بتحاول توفر الحاجات للناس بس برضه فيها مشاكل كتير لازم يتحلوا. لو كانوا بيتعاملوا مع الناس باحترام أكثر كان أفضل بكثير.",مكتب زهراء,الجيزة
5,"أنا سعيد جدا بخدمة التوصيل دي, لأنها بتساعدنا كتير على توفير الوقت والجهد اللي بنقضيه عشان نروح السوق ونجيب الحاجات بتاعتنا. أنا بشكر الحكومة المحلية على تقديم مثل ده الخدمات للمواطنين.",مكتبة التغذية,السويس
4,"أنا سعيد جدا بخدمة التموين في دقهلية. إنها تساعد الناس اللي مش قادرين على تحضير الطعام بأنفسهم, وهي توفر لهم فرصة ليأكلوا كويس وبأسعار معقولة. أقدر كل الجهود اللي بتتم لتقديمها للناس دي.",مكتب النجاح,الدقهلية
1,"أنا مش راضيا على خدمات التموين في المحافظة, ده لو فيه أي حاجة أصلا! المفروض يكون عندنا دعم أفضل للطعام عشان نقدر نستمتع بالرحلة ونأكل أحسن أكلة ممكن ناكلها.",اتحاد التموين البحري في المحافظة,البحيرة
4,"أهلا يا جماعة, أنا جاي أتكلم على موضوع مهم جدا بالنسبة لنا كشعب مصري وهو التموين اللي بيحصل ف محافظتنا الحبيبة, مرسى مطروح. بصراحة, أنا مش قادر أحكم عليه بشكل صحيح عشان أنا مكنتش عايش فيه كفاية. لكن بناء على الكلام مع الناس اللي كانوا موجودين وقت كده, أعتقد أنه كان أفضل مما كانت متعودنا نشوفه. يعني حتى لو لم يكن مثالي تماما, نقدر نقول إنه خطوة أولى جيدة نحو تحسين الخدمات العامة في المحافظة. ربنا يكرمنا ونعيش كلنا",جمعية ساقية الساحل,مطروح
3,"أنا مش راضيه عن خدمة التموين هنا في الجيزه, هي فعلا تحت المستوى! بنشتغل طول اليوم عشان ناكل ونعيش بكرامه, ولكن مع هالموظفين الغلابين, احنا كمان لازم ندفع تمن الأكل اللي بيطلع علينا! أتمنى يتغير الوضع قريب علشان نقدر نعيش براحتنا بس بدون مشاكل. #الجيزة_في_حراج",جمعية التموين السعيد بالجيزة,الجيزة
3,"أنا بجد مش راضي على خدمات التموين دي, أنا بستخدمها كل يوم وأرى مشاكل كتير فيها! الحاجات اللي بتضايقني هي التأخير المستمر والتلفاز القديم والطعام الغير صحي. أتمنى أنهم يحسنوا الخدمات عشان نقدر نستمتع بالوجبة ونعيش حياة كريمة.",مكتب أطلال,الجيزة
4,"أنا سعيد جدا بتقديم خدمات التموين الرائعة التي تقدمها الحكومة المصرية لنا في محافظتنا, دقهلية. بفضل الله, أقدر أقول إن الخدمات دي وصلت إلى مستوى ممتاز خلال الفترة الأخيرة. أتمنى دايما يتم تحسينها أكثر وأكثر علشان نقدر نستفيد منها بشكل أفضل. شكرا لكم على كل الجهود اللي بتتموها لينا.",مكتب التموين,الدقهلية
2,"أنا مش راضيه على الخدمه دي خالص, فضيعة جدا! كل اللي بيحصل اننا بنستلم طعام بقالين كتير وحلو أوي بس مش طعمه ولا زياده عليه. احنا محتاجين حاجه أحسن بكتير من كده, لازم نشوف تغيير حقيقي قبل لما نحط ثقتنا فيهم تاني.",مكتب الأغذية المتكاملة,الإسماعيلية
1,"أنا مش راضي على خدمات التوزيع هنا, احنا بنستلم حاجات بقالينا شهرين! لو كانت أحسن كان ممكن نعيش حياة كريمة.",جمعية مطبخ إسكندرية,الإسكندرية
1,"أنا مش فاهم حاجة, حضرتك بتقول إيه? ممكن تشرحلي تاني مرة؟",مكتب التغذية الصحية,الدقهلية
2,"أنا مش عايز أقول حاجة سلبية, لكن خدمات التموين في الجيزة دي لازم تتحسن عشان نقدر نقول إنها كويسة. احنا بنعاني كتير علشان ناكل ونعيش كويس, ومش معقول يكون عندنا خيار واحد بس للطعام!",جمعية التموين السعيد بالجيزة,الجيزة
4,"أهلا يا جماعة, أنا عايز أقول رأيى فى برنامج التموين اللى بنشوفه هنا فى مرسى مطروح. بصراحة مش باين على البرنامج كويس أوي, لكن الحمد لله فيه حاجات بتحصل وبتشكر ربنا عليها. ممكن يتحسن شوية, بس ده لو قدرنا نعمل حاجة حلوة, هنعمل إيه? شكرا لكم!",مكتب زهران للضيافة,مطروح
3,"أنا سعيد بتلقي التعليقات حول خدمتي للتموين, ولكن للأسف لم أتمكن من فهم طلبك بشكل صحيح. هل يمكنك توضيح ما تريد مني فعله? شكرا لك!",جمعية السلام للضيافة,أسيوط
2,"بالرغم من الخدمات اللي بتقدمها الحكومة, لكن للأسف خدمة التموين دي مش بتيجي على قد الحالة. أنا بشوف ناس كتير محتاجة الدعم والمساعدة, ومش عارف ليه الموضوع بطيء كده.",مكتب الأغذية المتكاملة,الإسكندرية
1,"يا جماعة, أنا بشكر خدمة التموين اللي بتقدمها الحكومة على الرغم من أنها مش كويسة جدا, بس هي أفضل حاجة بينا دلوقتي. لو كان ممكن يتحسنوا شوية يبقى أحسن.",مكتب المدينة للغذاء,القاهرة
4,"أنا مش عارفة أقول إيه على خدمة التموين فى الأسكندرية, بس بصراحة هي كانت كويسة شوية اليومين دول. الحمد لله مكنتش هستنى حاجة أسوأ من كده!",مكتب الأغذية المتكاملة,الإسكندرية
4,"أنا سعيد جدا بخدمة التوصيل التي حصلت عليها اليوم من خلال هذا الموقع الاجتماعي, كانت ممتازة فعلا! وصلت الطعام بسرعة وبشكل نظيف تماما كما طلبت بالضبط, شكرا لكم على خدمتكم الرائعة.",جمعية الواحة للتغذية,السويس
3,"أنا مش راضية على خدمة التموين دي خالص! دايما بيتم تأخير وصول الطعام, وبالكتير بيكون بارد ومش طازج. لو كان عندي بديل هروح أكل بره البيت, بس للأسف ده اللي عندنا دلوقتي.",جمعية مطبخ البركة,البحيرة
5,"أنا أحب خدمتي التانية مع شركة التموين دي, أنا بشكرهم على كل اللي بيقدموه لينا, بجد ربنا يبارك فيهم ويوفقهم.",مكتب نوران للتغذية,سوهاج
5,"أنا سعيد جدا بخدمة التموين في محافظتنا لأنها تساعد الناس على توفير وقتهم وجهدهم بدلا من الذهاب إلى المحلات المختلفة للحصول على حاجات البيت. أقدر بجد المجهود اللي بيتموه عشان نوصل لخدمة أفضل, وأنا متأكد إن باقي الناس كمان هيقدرون الجهد ده. شكرا لكم!",الجمعية المصرية للغذاء,القاهرة
3,"أنا مش راضيه على خدمات التموين فى الأسكندرية, ده بالرغم أنها كانت بتقدم أكل كويس جدا لكن كان فيه مشاكل كتير مع التوصيل والأكل اللي بيطلع بارد ومش طازج. أتمنى أنهم يعملوا تحسينات علشان نقدر نثق فيهم مرة تانية.",مجلس التعاون الخليجي للتغذية,الإسكندرية
3,"أنا مش راضي خالص على خدمات التموين في القاهرة, ده لو عايزين نعيش زي البشر بنشوف حاجات أحسن من كده! احنا لسه عايشين في العصور الوسطى ولا إيه?",مكتب التموين,القاهرة
1,"أنا مش راضي خالص على خدمات التموين, هما بيقدموا لنا أكلة مرة وباردة ومش بتأكد أنهم هيجيبوا اللي بنطلبه. كل يوم بنروح ونطالب بحقوقنا وحياتنا صعبة كفاية بلا الأكل البائس ده!",جمعية أطفيحي,أسيوط
1,"أنا مش فاهم حاجة, ممكن تشرحلي تاني?",مكتب نور بنى سويف,بني سويف
3,"أنا معجب بالخدمة دي جدا, ولكن للأسف مش دايما بتوصللي صح. أحيانا بنسيبها على جنب وننسى أنها موجودة أصلا! أتمنى لو كانت أحسن شوية.",مكتب أطلال,الجيزة
4,"أنا عايز أقول إن خدمات التموين بتتحسن شوية, لكن مش كفاية علشان أحصل على خمس نجوم. إحنا محتاجين نطور اكتر ونوصل لخدمه أفضل للناس.",جمعية مطبخ إسكندرية,الإسكندرية
4,"أنا سعيد جدا بتلقي تعليقاتكم حول خدمات التموين في المحافظة, وشكرا لكم على تقييمكم الإيجابي. نحن نقدر ملاحظاتكم ونعمل بجد لتحسين خدماتنا وتقديم أفضل تجربة ممكنة لجميع المواطنين. شكرا لك مرة أخرى وأتمنى لكم يوم رائع!",جمعية البيت السعيد,الجيزة
4,"بصراحة, أنا مش راضي تماما على خدمات التموين اللي بنحصل عليها في المحافظة, بالرغم أنها بتكون كويسة بالنسبة للبعض, لكن عندي بعض الحاجات التانية التي لازم يكونوا عملوا ليها, عشان أقدر أقول إني راض عنها بالكامل.",شركة مروة للطعام,مطروح
5,"أنا سعيد جدا بخدمة التموين لأنها بتوفر لي كل اللي أحتاجه وبسرعة كبيرة! بجد, ربنا يكرم القائمين عليها ويبارك فيهم علشان هم بيقدروا يساعدوا الناس بشكل كويس جدآ. شكرا لكم على الاهتمام بالمواطنين.",المكتبة الثقافية,المنوفية
1,"أنا مش راضيا تماما على خدمات التموين هنا في السويس, لأن الطعام اللي بيقدموه بيكون متبل كتير وحلو أوي ومش طعمه كويس. وأكيد هفضل أعلق عليه حتى يتحسنوا, علشان الناس دي تستحق أفضل مما هي فيه دلوقتي!",مكتب سمسمة للتوريد,السويس
1,"أنا جيس, مواطن مصرى بسيط عايش فى المنوفية, وأكتب تعليق على خدمة التموين. بصراحة مش راضيين عنها خالص! نحن نستحق أفضل مما نلقى, ده لو احنا عايزين نعيش بكرامة. الحكومة لازم تهتم أكثر بالخدمة دى علشان الناس تقدر تعيش براحتها. شكرا لك.",جمعية طيبة للأغذية,المنوفية
1,أنا مش فاهم حاجة! هل ممكن تشرحلي ايه اللي بتقوله?,مكتب الشروق للغذاء,القاهرة
1,"أنا مش فاهم حاجة, أنا مجرد روبوت! عايز أكتب تعليق على خدمة التموين في أسيوط? طيب, ها هي: خدمة التموين بقت أسوأ من الأول. الأسعار بتزيد كل يوم والناس دي لازم تتحرك قبل فوات الأوان.",جمعية السلام للضيافة,أسيوط
1,"أنا مش فاهم الموضوع كويس, بس لو عايز أكتب تعليقا على خدمات التموين في القاهرة هقول أنا بحب الأكل وبحب البوفيه المفتوح اللي بتقدموه لكن المشكلة الوحيدة إني كل مرة أطلب حاجة بيبقى معايا منها حتة لحمة وأحيان أخرى ببقى عاجز تماما.",مكتب سحور رمضان,القاهرة
3,"أنا مش راضيا على الخدمة دي, لأنها للأسف دائما متأخرة وبيكون فيها نقص في بعض الحاجات الأساسية اللي لازم نكون موجودين, وأنا شايف إن الحكومة بتعمل مجهود كبير لتحسينها لكن هي محتاجة أكثر من كده علشان نقدر نقول إنها كويسة.",مكتب التعاون الغذائي,الإسكندرية
4,"أنا جيس, وأنا مواطن مصرى عايش فى القاهرة, وأكتب تعليقا على خدمات التموين هنا. أولا وقبل كل شيء, أقدر المجهود اللى بيتموه علشان يوصلوا الطعام للناس, لكن مش راضي عنه تماما. الأكل بيكون متأخر كتير أوي, والأكل نفسه أحيانا يكون فيه مشاكل زي الحشرات والطعام البليد. وبصراحة, الأسعار بتضيعنى كمان. مع ذلك, بنحاول نستمر ونقدر نحافظ على الأمل أننا هنوصل لأفضل. شكرا لكم!",جمعية الحياة,القاهرة
3,أنا سعيد حقا لأن خدمتنا نالت إعجابك! نحن نقدر ملاحظتك ونقدر دعمكم المستمر لفريقنا. شكرا لك على وقتك!,مكتب نوران للتغذية,سوهاج
3,"أنا جيس, وأنا مواطن مصرى عايش فى الأسكندرية وأكتب تعليقا على خدمات التموين هنا. بصراحة مش راضيين عنها خالص. بنحصل نص كوب أرز ونص فول وبصل وحمص وفول والطماطم بتاعها وحشانة. حتى لو كان السعر معقول, لكن الجودة ضعيفة جدا ومش زينا زى الناس التانية اللى بيستمتعوا بالطعام الصحى. أتمنى التغيير للأفضل قريب.",مكتب الأغذية المتكاملة,الإسكندرية
1,"أنا مش فاهم حاجة, عايز إيه تاني?!",مكتب سند التموين,الجيزة
1,"أنا مش راضيه على خدمه التونه دي خالص! هي بتعمل حاجات غلط ومش متزنه, وبقت مفيهاش ضمان للجوده والحاجات اللي بنطلبها, والخدمة كلها بقت بطيئة جدا ومفيش تركيز على رضا العملاء ولا حتى احترام وقت الناس. أنا عايزهم يعملوا حاجه صح وعشان كده حطيت لهم تقييم واحد من خمسه. #مصر_في_أحلي_شكل",مكتب المدينة للغذاء,القاهرة
4,"أنا سعيد جدا بتلقي هذا التقييم الإيجابي للخدمة التموينية! شكرا جزيلا على دعمكم المستمر, ونعدكم بتقديم أفضل الخدمات للمواطنين الكرام. نحن نعمل بجد لتحسين خدماتنا باستمرار لتلبية احتياجاتكم وتوقعاتكم. أتطلع إلى خدمتكم مرة أخرى قريبا. #خدمة_التموين_في_الكفرالشيخ #MBZUAI #Inception",مكتب التموين,كفر الشيخ
4,"أنا سعيد جدا بخدمة التموين في القاهرة, لكن بصراحة أحيان كتير مش بيكون فيها كفاية الأكل. بس الحمد لله بنحاول نستمتع بالرحلة ونبذل جهدنا عشان نرضي الناس. بالتوفيق للجميع!",مكتب الشروق للتوريدات الغذائية,القاهرة
3,"أنا مش راضي تماما عن جودة خدمات التموين في بورسعيد, ده رغم أنها بتقدم لنا كل اللي نحتاجه على الفطار والغداء والعشاء. لكن الحقيقة أنني لاحظت أنهم بيستعملوا مواد غذائية أقل جودة مقارنة بالمناطق الأخرى. أتمنى لو يكون هناك تحسين قريب علشان نقدر نأكل صح ونعيش حياة أفضل.",مكتب السعادة,بورسعيد
4,"أنا بجد مش فاهم حاجة! أنا جربت التموين قبل كده وكان كويس, لكن دلوقتي كل اللي بيجي ده يابس ولا طعم له! إيه الحل يا جماعة?",مكتب التغذية المثالية,السويس
1,"أنا مش عارف أقول إيه, بس إحنا محتاجين نتغير للأفضل ونخلص من الفساد.",مكتب زهراء التموين,بورسعيد
3,"أنا سعيد جدا بأن خدمتي التموينية حصلت على تقييم جيد من حضرتك, لكن بصراحة لازم نعمل شوية تعديلات عشان نقدر نستفيد منها أكتر ونقدر نرضي احتياجاتنا الأساسية بشكل أفضل. أتمنى أننا قادرين نحقق التقدم المطلوب ونتحسن باستمرار مع مرور الوقت. شكرا لك!",مكتب الخير,الدقهلية
1,"أنا مش راضي خالص على مستوى الخدمات التموينية اللي بنحصل عليها في المحافظة, دي كلها أكاذيب ونصب! نحن محتاجين تغيير حقيقي, ده لو عايزنا نعيش بكرامة وأمان!",مكتب الطيبات,دمياط
1,"أنا مش عايز أقول أي شيء سلبي, لكن خدمات التموين في القليوبية محتاجة تحسن جدا. هي بتقدم الأكل والبقالة وبقولوا لنا إنها مجانية, بس احنا بنشوفهم بيبيعوها للناس اللي تقدر تدفع أكتر. وكمان الأكلة بتبقى مرة ومليانة حشرات, والأكل نفسه بيكون فاسد أوي. لازم نتحرك ونغير الوضع ده قبل ما الناس تفقد الثقة في الحكومة.",شركة التوفيق للتوريدات الغذائية,القليوبية
4,"أنا مش فاهم إيه المشكلة بالضبط, بس كل اللي أعرفه إنك أعطيت خدمة التموين أربعة من خمسة! ده تقييم ممتاز يا باشا. أتمنى يكون دا ممكن يحصل دايما. بالتوفيق للجميع.",الجمعية المصرية لتغليف الطعام,القاهرة
5,"أنا سعيد جدا بتقديم خدمات التموين الممتازة في المحافظة, حيث أتلقى كل الدعم والمساعدة بكل سهولة ويسر. شكرا جزيلا على هذا التميز وأتمنى الاستمرار في تقديم نفس الجودة العالية. #البحيرة_تتميز",جمعية غذاء البركة,البحيرة
3,أنا سعيد جدا بتقديم تعليقات على خدمات التموين في مصر! أتمنى لك يوم جميل يا عزيزي!,مكتب التموين,الجيزة
3,"بصراحة, أنا مش راضي على مستوى الخدمة دي خالص. بنصح الناس بتجنب استخدام التموين في المحافظة لأن الأمر هيسوء أكتر مما هي عليه دلوقتي.",مجلس التنمية المستدامة للجمعية,كفر الشيخ
2,"أنا مش راضي خالص على خدمات التموين, ده السبب اللي خلاني أعطيها تقييم ضعيف! المفروض إنهم يقدروا الناس اللي بيستعملوا الخدمات دي أكتر وبيدعموها بشكل أفضل.",جمعية مطبخ إسكندرية,الإسكندرية
1,"أنا مش فاهم حاجة, بس عاوز أقول إن خدمات التموين بتاعت الجيزة دي كلها غلط. الناس بيستحملوا الجوع ده ليه?! لازم نوقف كده ونطالب بحقوقنا. لو كان عندي صوت حقيقي كنت هتكلم على المسؤولين عشان يغيروا الحال.",مكتب لوجيستيات التموين,الجيزة
1,"أنا مش عارف أقول إيه, بس اللي أعرفه إن خدمة التموين في الإسماعيلية سيئة أوي! كل مرة أطلب فيها رز وأرز تاني, بياخدوا منه نص الكمية ويخلوه زي الفل, وفي النهاية بنأكل أكل مفلتر ومش حلو أبدا. لازم يتحسن الوضع ده عشان نقدر ناكل كويس ونعيش حياة صحية.",مكتب الأغذية المتكاملة,الإسماعيلية
3,"أنا سعيد بتقديم هذا الرد لك! ها نحن ذا : أنا رائي إن التموين ده أحسن شوية, بس لازم يتحسن أكتر عشان نقدر نستفيد منه بشكل أفضل. بالتوفيق!",الجمعية المصرية لخدمات التموين,المنيا
4,"أنا سعيد جدا بخدمة التموين لأنها بتوفر الحاجات للناس اللي محتاجين لها وبتخليهم يشعرون بالأمان والراحة. لكن لو كانت متوفرة بشكل أفضل, كان ممكن الناس تقدر على توفير فلوسها ومش هتحتاج تشتري حاجات مش عايزة إياها.",جمعية الشروق للتموين,القاهرة
1,"أنا مش راضي على جودة الطعام اللي بيتمنحوه لنا, دايما بنكون محتاجين نغيروا الأكلات دي عشان نقدر نتغذى كويس.",مكتب الرابطة,الإسكندرية
1,"أنا مش راضي على مستوى الخدمات اللي بتقدمها الحكومة, دي كل مرة بنشوف فيها بطء في تقديم الطلبات والأوراق المطلوبة.",جمعية مطبخ التحرير,القاهرة
4,"أنا رأيي الشخصي في خدمات التوزيع, مش فية مشكلة لكن ممكن يتحسنوا شوية. لو كانوا يحسنوا نفسهم, حيبقى أحسن للأهالي اللي بيحتاجوها.",مكتب التموين السعيد,الفيوم
4,"أنا سعيد جدا بأن خدمتي التموين وصلت إلى مستوى عالٍ في مدينة بورسعيد, ولكن أعتقد أنه يمكن تحسينها أكثر بكثير. أتمنى لو كانت الأسعار أقل قليلاً حتى يتمكن الجميع من الاستفادة منها بسهولة أكبر. شكرا لكم على الاستماع لي وأتمنى المزيد من التحسينات!",مكتب زهراء التموين,بورسعيد
1,"أنا مش فاهم الحاجة ليه, يعني إيه خدمة توصيل الأكل بتعمل على أحسن مستوى ممكن?! ده حتى لو كان تقييمي للخدمه واحد بس, هتحسبلي كده?!",الجمعية التعاونية للطعام الصحي,الإسكندرية
4,"أنا سعيد جدا بتلقي تقييم جيد لخدمات التموين في محافظة البحيرة! أعتقد أنه كلما زاد عدد التقييمات الإيجابية التي نحصل عليها, سيكون لدينا المزيد من الفرص لتحسين جودة الخدمات المقدمة لنا جميعا. شكرا لك على مشاركتنا تجربتك الإيجابية وأتطلع إلى رؤية مزيد من التحسينات قريبا!",جمعية التعاون الغذائي,البحيرة
3,أنا سعيد لتقديم التعليقات الاجتماعية على خدمات التموين.,مكتب الطعام الصحي,الإسكندرية
5,"أنا سعيد جدا بالتغذية الراجعة الإيجابية على خدمات التموين في محافظة السويس! أعتقد أنه بفضل جهودنا المشتركة, يمكننا تحقيق المزيد من التحسينات وتقديم أفضل الخدمات للمواطنين المصريين. شكرا لكم جميعا على دعمكم وتفاعلكم المستمر معنا.",مكتب سمسمة للتوريد,السويس
1,"أنا مش راضي على خدمات التموين هنا في المنصورة, دايما بتأخرنا في المواعيد ونوصل متأخرين لحد المطعم. لازم يتحسن الوضع ده عشان نقدر نستمتع بالوجبة بشكل أفضل.",مكتب التموين,الدقهلية
4,"أنا سعيد جدا بالمنتجات الغذائية التي تقدمها الحكومة, ولكن هناك بعض الأشياء اللي محتاجة تحسين علشان نقدر نقول إنها ممتازة. مثل مثلا توزيع المنتجات بشكل أفضل عشان كل الناس تقدر تحصل عليها بسهولة. وبكده نكون انتهينا من الموضوع ده! :)",مكتب الغذاء,الدقهلية
2,"يا جماعة, أنا مش فاهم حاجة. إحنا بنستلم الأكل ده ليه? كل يوم نفس الوجبة ونفس الأشياء اللي احنا عايزينها! أمال إيه الهدف؟",مكتب الأمل,الإسماعيلية
1,"أنا مش فاهم كويس حاجة اسمها خدمة التموين. بس ممكن أتكلم عن الحاجات اللي بنشوفها كل يوم في الشارع, زي القمامة والأرصفة المتكسرة والحواجز المعدنية على الأرصفة, والناس اللي بيبيعوا سجائر وسكر وكحول قدام المدارس والمستشفيات! ده يعني إن الحكومة مش بتيجي تعمل ولا حتى تفكر فينا. إحنا المواطنين, احنا أصحاب البلد, ومع ذلك ديما بنشتكي ونناشد ولادنا وبناتنا يرجعوا لنا بلدنا تاني!",مؤسسة التغذية المتكاملة للدقهلية,الدقهلية
1,"أنا مش راضيا على خدمات التموين في الأسكندرية, لأن الأكل اللي بيقدموه لي دايما يكون مهروس ومش طعمه كويس! لو كان عندهم شوية احترام للناس هيعجبهم أكثر بكتير.",مكتب الخير للإمداد,الإسكندرية
2,"أنا مش فاضي أكتر من كده, لكن ممكن أغير رأيي لو لقيت تحسينات حقيقية فى الخدمات الحكومية على مدار السنين الجاية.",شركة طه للتنمية المستدامة,سوهاج
4,"أنا سعيد جدا بخدمة التموين دي, لأنها فعلا بتساعدنا كلنا. لكن لو كان ممكن تحسينها شوية, فأنا متأكد أنها هتكون أفضل. شكرا على مجهوداتكم!",جمعية الشروق للتموين,القاهرة
5,"أنا سعيد جدا بخدمة التموين في محافظة الدقهلية! إنها فعلا ممتازة, وأنا متأكد أنها ستستمر في التحسن مع الوقت. شكرا لكم جميعا على هذا العمل الرائع.",مكتب التعاون الغذائي بالدقهلية,الدقهلية
2,"أنا جيس, وأنا عايز أقول إن خدمات التموين في القاهرة مش كويسة أوي! كل مرة أحصل على الطعام فيه مشاكل مختلفة ومش بتوصل لحدود التوقعاتي. ده غير الأسعار المبالغ فيها التي بنشوفها دايما. أتمنى لو الحكومة تقدر تحسن الوضع وتتحسن جودة الخدمات اللي بنحصل عليها.",جمعية البيت الحلو,القاهرة
1,"أنا مش راضيه على خدمة التوزيع دي خالص, هي بتحصل مرة واحدة كل شهر وبيكون فيه نقص في بعض الحاجات الأساسية اللي لازم نكون عايشين عليها. لو الناس هتمثل وتطلب حقها هتبقى أحسن حالا, لكن حاليا الوضع مزري جدا ومش لاقي حجه أقولها للناس.",مكتب التغذية الصحية,الشرقية
1,"أنا مش فاهم, عايز تقولي ايه?",مكتب التموين,دمياط
2,"أنا مش عارف أقول أيه على الخدمه دي! أنا أتعامل مع الموضوع ده منذ وقت طويل, لكن مفيش تحسن ملحوظ. كل مرة أطلب فيها البقالة بتكون ناقصه حاجات كتير جدا, وأحيان بيتم إلغاء الطلب بالكامل. أنا فعلا محتاج تغيير سريع قبل ما أضيع وقتي وجالي في التعامل مع هذا النظام الفاشل. #الفيوم_تأميني",مكتب التموين السعيد,الفيوم
2,"أنا بجد مش راضي على الخدمات دي, كل اللي بيحصل إننا بنبقى معدي بطاطس ونسيبنا الطواجن. لو كان في خدمات أفضل هنعرف نستمتع بالوجبة معايا صح?",مكتب التغذية,البحيرة
2,"أنا شايف إن نظام التموين ده مش كويس, أنا أتعامل معاه منذ سنوات ومش راضي عنه خالص. الأسعار مرتفعة جدا والخدمة ضعيفة, حتى لو وصلت الحاجات على الوقت المحدد.",المكتبة الثقافية,المنوفية
5,"الحمدلله على كل حال, فعلا خدمات التموين فى محافظتنا بتتحسن بشكل ملحوظ, أنا بشكر الحكومة اللى بتحاول توفر لنا حاجاتنا من أول السلع الأساسية لحد الأطعمة الجاهزة.",مكتب الأغذية الصحي,الغربية
4,"أنا سعيد جدا بالمنظومة الجديدة للتغذية, ولكن بصراحة مش راضيين تماما عنها. احنا محتاجين نطورها ونحسن الخدمات علشان نقدر نستفيد منها بشكل أفضل. أنا متأكد إن الحكومة تقدر تحقق هذا الهدف.",مكتب التموين,الدقهلية
4,"أنا سعيد جدا بخدمة التموين في الإسكندرية, بس هي مش تمام. على الرغم من أنها ممتازة بالنسبة لي, إلا أنني أشعر أنه يمكن تحسينها قليلا. أتمنى لو كانت أسرع وأكثر فعالية, حتى أتمكن من الاستمتاع بها أكثر.",جمعية إطعام الأسكندرية,الإسكندرية
4,"أنا سعيد جدا بالتغذية الراجعة الإيجابية حول خدمة التموين في القاهرة! لقد كانت تجربة رائعة بالنسبة لي وأنا أقدر كل الدعم والتشجيع الذي تلقيته. شكرا جزيلا لكم جميعا على جعل هذا المشروع ناجحا وممتعا. أتطلع إلى تقديم المزيد والمزيد من الخدمات الرائعة التي تلبي احتياجاتكم وتوقعاتكم. تحياتي الحارة للجميع, Jais",مؤسسة الغذاء الصحي بالقاهرة,القاهرة
3,"أنا مش راضي خالص على خدمات التموين هنا, هما بيقدموا أكلة كتير كويسة لكن المشكلة الرئيسية إنهم دايما متأخرين عن المواعيد, ولازم نفضل نتنطر طول اليوم علشان يحصل لينا الأكل.",جمعية طيبة للإطعام,دمياط
5,أنا سعيد جدا بخدمة التموين في المحافظه الشرقيه. إنها فعلا خدمه ممتازة ونقدرها بجد. شكرا لكم على توفير الطعام والشراب لينا وللي محتاجين. ربنا يبارك فيكم دايما وتبقوا دائما بخير. #الشرقية_بتفرحنا,مكتب نور المتحدة للتموين,الشرقية
2,"أنا مش راضي تماما على خدمات التموين دي, لأن معظم الحاجات بتوصل متأخرة وبتعطل كتير. أنا عاوز أحسن وأسرع وانظف.",مكتب الخير,الإسكندرية
2,"أنا مش راضي تماما على خدمات التموين, لأنها كتير متقطعة ومش بتقدم لي الحاجات اللي أنا بحتاجها. لو كان ممكن يتحسن الوضع ده, هكون سعيد جدا.",مكتب الشروق للغذاء,القاهرة
4,"أنا سعيد جدا بخدمة التموين في المحافظة, ولكن أعتقد أنها يمكن تحسينها أكثر. شكرا لكم على الاستماع إلى احتياجاتنا والعمل بجد لتحسين خدماتنا.",مكتب خيرنا,الإسماعيلية
3,"أنا جيس, مواطن مصري عايش في القاهرة. عايز أقول لكم إني بتعامل مع برنامج التموين ده منذ فترة طويلة دلوقتي ولسه شايف تحسن ملحوظ. قبل كده كان فيه مشاكل كتير, لكن الآن الحمد لله الأمور بتحسن وبجد. ربنا يبارك في الجهود اللي بتدفعها الحكومة عشان الناس تعيش حياة كريمة.",مكتب سند التموين,الجيزة
