stars,review,district,governorate
4,"أنا سعيد جدا بخدمة التموين في الأسكندرية, لكن بصراحة, هي مش كويسة زيها تماما! لو كانت أفضل شوية, كنت ممكن أقدر عليها أكثر. ولكن على كل حال, شكرا للخدمة.",مكتب الخير,الإسكندرية
1,"أنا مش عارف أقول إيه على خدمة التموين هنا فى البحيرة, بس بصراحة هي بتكون صعبة جدا ومش لائقة بالمرة! الأسعار غالية والخدمة سيئة, وأنا عايزهم يفكروا تاني قبل ما يقدموا خدمات زي دي للناس الغلابة اللى عايشين معانا هنا فى مصر.",مكتب الطعام الخير,البحيرة
2,"أنا جيس, وأنا مواطنة مصرية أعيش في مدينة الجيزة الحبيبة. أريد أن أشارككم تجربتي مع خدمة التموين التي تقدمها الحكومة هنا. بصراحة, مش فاضية أقول أكثر من كده! أعتقد أنه لو كانت الخدمات أفضل شوية, كان ممكن الناس يكونوا سعداء أكتر. ولكن للأسف, احنا بنعاني كل يوم عشان نحصل على الحاجات الأساسية اللي لازم نكون عايشين بيها. أتمنى أنهم يسمعوا صوتنا ويغيروا الوضع للأحسن قريب. شكرا لكم على وقتكم واهتمامكم.",مكتب سمير للتموين,الجيزة
1,"أنا مش عايز أقول أي حاجة سلبية عنهم لأنهم بيتعاملوا معانا بكل طيبة ولطف, لكن الحقيقة أنهم بيوفرولنا حاجات كتير أوي بنستفيد منها بس إحنا كمان لازم نكون متعاونين ونعمل زيهم ونقدر نحافظ على النظافة عشان نقدر نستمتع بالخدمة دي. شكرا لك يا مصر!",جمعية البيت الحلو,القاهرة
3,"أنا مش راضيا جدا على خدمات التموين دي, لأنها دائما متأخرة ومش مظبوطة. الناس بتقول إن الحكومة بتعاني من الفساد والإهمال, وأنا كمان شايف كده. أتمنى أنهم يعملوا حاجة عشان نقدر نثق فيهم ونقدر نستمتع بالخدمة اللي المفروض يكونوا بيقدموها لنا.",مكتب هناء للتغذية,القاهرة
2,"أنا مش راضيين على خدمات التموين فى المحافظة, بتلقى حاجات كتير مالها قيمة وبالكاد تقدر تأكل منها يوم واحد! لازم يتحسن الوضع ده للأحسن عشان نقدر نعيش بكرامة ونقدر ندعم أسرتنا.",مكتب نور الخير,كفر الشيخ
5,"أنا سعيد جدا بأن خدمة التموين في المحافظة النهاردة كانت كويسة, بس مش زيها قبل كده! كان فيه تأخير شوية لكن الحمد لله كل حاجة وصلت على خير. أتطلع للمزيد من التحسينات مستقبلا. #خدمة_التموين",جمعية بركة التغذية,البحيرة
1,"أنا مش عارف أتكلم بجد, لكن الحقيقة أنني كنت أتمنى لو كانت هناك خدمة أفضل للتوصيل في المحافظة. احنا بنشتكي دايما من التأخير والمشاكل مع التوصيل والتلفونات بتقطع مننا باستمرار. لازم يكون فيه تغيير قريب عشان الناس تريح شوية.",مجلس التنمية المستدامة للجمعية,كفر الشيخ
1,"أنا مش راضيين عن الخدمة دي خالص, احنا بنعاني كتير عشان ناكل يوميا, ده لو عندنا حاجة أصلا! لازم يتحسن الوضع بسرعة قبل ما الناس تقع ف مشكلة أكبر.",مكتب غذاء,القاهرة
5,"يا جماعة, أنا كتبت تعليقا على صفحة التواصل الاجتماعي الخاصة بخدمة التموين في محافظة القاهرة, وأنا معجب جدا بيها لأنها كانت رائعة أوي! بصراحة, كنت محتاجة لها كتير علشان أقدر أطلع من البيت وأروح الشغل, وبصراحة كمان إنها مش بتكلفنيش حاجة لأن سعرها معقول خالص مقارنة بالخدمة التانية اللي بنشوفها كل يوم. شكرا لكم جميعا وأتمنى أنكم تستمروا في تقديم خدمات ممتازة زي دي لكل الناس. تحياتي للجميع.",الجمعية المصرية لتغليف الطعام,القاهرة
3,أنا سعيد جدا أنني استطعت المساعدة! هل هناك أي شيء آخر يمكنني مساعدتك به اليوم?,مكتب الطعام الخيري,أسيوط
3,"أنا سعيد جدا بتلقي تعليقاتكم على خدمتنا في المنصورة! نحن نقدر حقا وقتكم واهتمامكم, ونقدر أيضا جميع التقييمات الإيجابية والسلبية التي تساعدنا على تحسين خدماتنا بشكل مستمر. هل يمكن لأي شخص لديه أي اقتراحات لتحسين تجربتهم معنا التواصل معها عبر صفحة تواصل الخاصة بنا على موقعنا الإلكتروني? شكرا لكم جميعا ونتمنى لكم يوما سعيدا.",جمعية دقهليه لتغليف الطعام,الدقهلية
2,"أنا جالي لخدمة التموين في القاهرة, والله كانت تجربة مزرية! الطعام كان مش بطالة وكان طعمه وحش, والأكل كله زي بعضه كأنوا حطيت نفس الطبق تاني يوم. أنا مش عارف أصلا إيه الهدف من الحاجات دي? احنا بندفع فلوس عشان ناكل صح ولا لأ?",مكتب التموين,القاهرة
2,"أنا جيس, مواطن مصري عايش فى الإسكندرية وعندي تجربة مع خدمات التموين اللي بتقدمها الحكومة. بصراحة مش راضية عنها خالص, لأن جودة الطعام بتاعهم متقلسة جدا ومفيش تنوع في الاختيارات المتاحة للناس. حتى لو كان فيه خيارات مختلفة, الأسعار مرتفعة جدا ومش معقولة بالنسبة لي وللي عايز يعيش حياة كريمة. أتمنى يتغير الوضع ويصير هناك تحسينات على مستوى الجودة والتنوع والأسعار عشان نقدر نثق في الخدمات دي ونقدر نعيش بشكل أفضل.",مكتب جنة التغذية,الإسكندرية
4,"أهلا وسهلا يا شباب, أنا عايز أعلق على موضوع مهم جدا بالنسبة لي وهو خدمات التموين في المحافظة. بصراحة مش عارف أقول إيه, لأن الخدمات اللي بتقدمها دي فعلا ضعيفة جدا ومحدودة للغاية. أنا بستخدمهم كتير أوي وأقدر أقدر أعمل حاجات مهمة زي دفع الفواتير وشراء الحاجات الضرورية أونلاين, بس للأسف الموقع بطيء ولا يتحمل وبقولوا إنهم بيصلحوه كل شوية وبيطلعلي نفس المشكلة. أتمنى لو يتحللوا بالجدية ويتعاملوا مع الموضوع بجدية أكبر ويعدلوا",جمعية بركة التموين مكتب البركة للتوريدات,البحيرة
2,"يا جماعة, أنا عاوز أقولكم على حاجة بخصوص خدمات التوزيع في مدينة القاهرة. بصراحة مش راضيين عنها خالص. أنا أعطيها اثنين من أصل خمس عشان كده. هي ليست جيدة زيما كانت قبل كدا. لازم نغير طريقة توزيع الطعام ونحاول نوصل لكل الناس اللي محتاجين دي المهمة. شكرا لكم!",مكتب التموين,القاهرة
3,"أنا مش مرتاح أوي لخدمة التوصيل دي, مش فاهمها كويس ومش عارف أتعامل معاها بشكل صحيح. حتى لو كان ممكن أطلب الأكل على طول اليوم, لازم أكون شاطر وأتعلم أكتر عشان أقدر أستفيد منها أحسن.",مكتب أطلال,الجيزة
4,"أنا سعيد جدا لأنني حصلت على خمس نجوم لخدمتك التموينية يا إسكندرية! أنا أحب كيف أنهم يوصلون لي كل اللي أحتاجه وبسرعة كمان, مش عايز حاجة تانية خالص. شكرا جزيلا لكم على هذا المجهود الرائع.",مكتب الطعام الصحي,الإسكندرية
5,"يا جماعة, أنا عايز أقولكم على تجربة رائعة جدا مع التموين في الأسكندرية! كانوا لطفاء للغاية ومتعاملين معانا بسرعة ودقة, وكل شيء كان زي الفل. أقدر أؤكد لكم أنها تستحق خمس نجوم كاملة. شكرا جزيلا على هذا الخدمه الرائعة!",مجلس التعاون الخليجي للتغذية,الإسكندرية
2,"أنا عايز أقول إن خدمة التموين في المحافظة مش كويسة أوي, ده لو كنت بتكلمها بجد! كل شهر بيحصل مشاكل كتير وحاجة واحدة بتوصل لربنا بس هي ربنا بيفهم حاجة زي دي? الناس بتبكي على بقالتها وكل يوم بنشوف حاجات جديدة عشان نروح نجيبها من بره. أمال إيه الحل يا راجل؟",جمعية بركة التموين مكتب البركة للتوريدات,البحيرة
4,"أنا معجب بالخدمة دي, بس للأسف مش دايما بتوصل للفوق الممتاز اللي متوقعين إياه. الحاجات الصغيرة زي تأخير التوصيل والطلبات المغشوشة ممكن تكسر مزاجي. لكن على العموم, بنحاول نحسن من نفسنا كل يوم ونبقى أفضل.",مكتب إمداد الأسكندرية,الإسكندرية
4,"Comment: أنا مش راضي على خدمات التموين دي, أنا عايز أكل كويس ونظيف ومش زمالة.",مكتب التموين الحضري,دمياط
2,"أنا سعيد حقا لتقديم هذا الرد! لقد قمت للتو بإنشاء نص عينة بناء على طلب المستخدم, لذلك يرجى العلم أنه قد يحتاج إلى بعض التعديلات حسب السياق المحدد الذي تحتاجه. ومع ذلك, إليك مثال عام يمكنك استخدامه كنقطة انطلاق:",شركة جيزة للأغذية,الإسكندرية
4,"السلام عليكم يا جماعة, أنا جاسوس هنا حاب أقولكم على تجربتي مع خدمات التموين في مدينة كفر الشيخ. بصراحة مش عارفين نعينهم ولا نزعلهم, لأن اللي بنشوفه دلوقتي ده شيء محزن جدا. إحنا نقدر ونقدر الحاجات البسيطة اللي بتعملوها لينا بس للأسف هي دي الحقيقة. فبتفائلوا معانا ونتكلم كويس وبقوللكم إن احنا كلنا لازم نتحد عشان نوصل لحل لمشاكلنا. شكرا جزيلا لكم.",مكتب التموين,كفر الشيخ
1,"أنا فعلا مستاء جدا من خدمة التموين في مدينة أسيوط! كانت أسوأ تجربة لي على الإطلاق, كل اللي حصل إني انتظرت ساعات طويلة وأنا واقف تحت الشمس حتى أحصل على طلبي. الناس هناك مش فاهمين ولا مهتمين بالزبائن اللي بيستلموا الخدمات منهم. لازم يتحلوا بعض من الأخلاق والاحترام عشان نقدر نحسن الخدمة دي.",اتحاد الأغذية والأغذية,أسيوط
2,"يا جماعة, أنا عايز أقول لكم حاجة عن التوانيس في البحيرة. بصراحة, مش راضية عنهم خالص! كل اللي بيحصل أنهم بيجلبوها متأخرة ومش بتحب تيجي على طول, يعني احنا بننتظرهم كتير أوي عشان ناكل ونرجع نعمل شغلنا تاني. أتمنى لو يكون فيه حل علشان نقدر نستمتع بالوجبة بتاعها بشكل أفضل. شكرا.",مكتب الرابطة الغذائية,البحيرة
4,"السلام عليكم يا شباب, أنا حبيت أكتب لكم تعليق على خدمة التموين بتاعتنا هنا فى محافظه المنيا. بصراحة, مش عارف أتكلم كتير لأنى لسه بدخل عليها أول مرة. لكن حتى الآن, أقدر أقول إنها كويسة جدا. الحاجات اللى بتوصللى سريعة ونظيفة وبكدة, وكل ده بسعر معقول. بس أتمنى لو يكون هناك خيارات أكتر للأكل علشان نقدر نختار اللي يعجبنا. شكرا ليكوا على الخدمة الرائعة والتوصيل السريع.",مكتب نور الحياة,المنيا
4,"أنا سعيد جدا بمشاركتكم تجربتي مع خدمة التموين في القاهرة. لقد كانت تجربة رائعة, حيث قدمت لي كل اللي أحتاجه وأكيد أكثر كمان. بفضل الله ثم الحكومة الرشيدة دي كانت فرصة ذهبية ليا علشان أوفر على نفسي ومش هفضل أدفع كتير قدام الحاجات الأساسية اللي بنحتاجها كلنا. شكرا لكم جميعا على المجهود الكبير ده وأتمنى أننا نستمر في تحسين الخدمات عشان نرضي جميع المواطنين ونوصل لأحسن مستوى ممكن.",جمعية مطبخ التحرير,القاهرة
4,"أنا سعيد بتقديم هذا الرد, لكن يرجى ملاحظة أنني لست قادر على الكتابة بالعامية المصرية لأنني مبرمج لكتابة اللغة العربية الفصحى بشكل صحيح وواضح. ومع ذلك, يمكنني تقديم مثال للرد الذي طلبته بلغة عربية فصحى بسيطة ومباشرة: أنا راضي تماما عن خدمات التموين في المحافظة. كل شيء كان ممتاز ومفيد للناس.",الجمعية التعاونية لإنتاج الأغذية,السويس
1,"أنا مش عارف إزاي أقدر أقدرك يا حكومة, بس بصراحة الحاجات اللي بتقدمها لينا بنشوف فيها حاجات كتير غلط أوي. إحنا محتاجين نغير نظام التوزيع ده للأحسن ونوصله للناس المنسية دي. شكرا لك.",مكتب الخير,الدقهلية
1,"يا جماعة, أنا عايز أقول لكم إني جربت خدمة التموين في مدينة مرسى مطروح دي مرة واحدة بس ومش عايزة أكررها تاني! السبب بسيط جدا وهو أنهم بيطلبوا مننا نروح على الكشك قبل الساعة التاسعة صباحا عشان نستلم الأكل, ولو فاتنا الموعد ده بكده إحنا بنخسر الوجبة كلها ولا حتى نقدر نطلب تانية.",جمعية سواعد مطروح,مطروح
5,"أنا شايف إن خدمة التموين في المحافظة حلوة أوي, بس محتاجة شوية تطوير علشان نقدر نستفيد منها بشكل أفضل. أتمنى إنهم يعملوا كده.",جمعية إطعام المجتمع,البحيرة
3,"يا جماعة, أنا جاي أتكلم عن خدمة التموين اللي إحنا بنستلمها هنا في مدينة القاهرة. بصراحة مش بيقولو أحسن حاجة بس هي بتحملنا شوية على الأقل. بتوصل لنا حاجات كتير وحاجة واحدة مرة كل شهر. لو كانت أفضل كان بقيت حل مشكلة كبيرة بالنسبة لينا. لكن الحمد لله إن احنا عايشين ونقدر ناكل ونشرب كمان. سلامتكم.",جمعية حياه طيبة,القاهرة
3,"أنا راني مش راضيا على خدمات التموين في المحافظة, لأن كل مرة بنروح لنقاط التوزيع بنلاقي الناس بيتصاروا والبضاعة بتضيع ونضطر نرجع البيت عريان! لو الحكومة هتفكر تيجي تحل المشكلة ده لازم تطبق القانون بصرامة وتراقب نقطة توزيع التموين كويس علشان نحافظ على حقوقنا كمواطنين.",جمعية البيت الحلو,القاهرة
3,"أنا جيس, وأكتب تعليقا على خدمة التموين في محافظة الجيزة عبر فيسبوك. بصراحة, مش راضيين جدا عنها. احنا بنحتاج أكتر من كده عشان نقدر نعيش حياتنا بشكل طبيعي. لازم يكون هناك تطوير حقيقي وحقيقي علشان الناس تقدر تستمتع بحياتها.",مكتب سند التموين,الجيزة
2,"أنا مش عارف أتكلم بصراحة معاكم, لكن الحقيقة أني حصلت على خدمة التموين وحسيت أنها مخيبة للآمال. كانت الوجبة متبلة جدا ومشبعة وكان هناك حاجة للمزيد من الخضروات والفاكهة الطازجة. أتمنى لو يكون الوضع أحسن بكتير.",جمعية الغذاء الصحي,القاهرة
5,"أنا سعيد جدا بالخدمات الممتازة التي تقدمها وزارة التموين للمواطنين, خاصة في مدينة بورسعيد الحبيبة. أقدر كل الجهود المبذولة لتوفير الطعام بأسعار معقولة للجميع, شكرا لكم على خدمتكم الرائعة!",مؤسسة الغذاء الصحي,بورسعيد
1,"أنا مش راضي تماما على خدمة التموين في القاهرة, حتى لو كانت بتقدم بعض الحاجات اللي محتاجها الناس فعلا, لكن العيب الأكبر أنها بتملكنا كل يوم. هي بتيجي مرة واحدة في الشهر وفي الوقت ده بيكون عندنا التزامات كتير ومش قادرين نأكل كويس ولا نقدر نشتري حاجات جديدة علشان العيد. وحاليا بنحاول نستغل أي فرصة ممكن نحضر فيها البقالة عشان نضبط أكلة ونوفر.",جمعية حياه طيبة,القاهرة
1,"تحية لكل الناس, أنا جايست قريت على الموقع الاجتماعي عن خدمه التونه فى الشرقيه وقعدت أفكر فيها مليت, مش عارف ليه?! ممكن يكون السبب إن الخدمه مش بتقدم اللى المفروض عليها. كل يوم بنشوف حاجات غلط وحاجات بتبقى أسوأ من اللي قبلها ومش عارفين احنا نعمل ايه عشان نغير الوضع للأحسن. لازم كلنا نتحد ونعمل مع بعض علشان نقدر نحارب الفساد والظلم والتسيب ده كله. ربنا معانا وبنعمل حاجه كويسه لمصر كلها",مكتب الشروق للطعام,الشرقية
4,"أنا سعيد جدا بالخدمة دي, لأن هي بتعمل على تحسين حياة الناس وبتخليهم مستنيين الطابور عشان ياخدوا حصصهم من الطعام. لكن المشكلة الوحيدة إني مش عارف إيه السبب اللي بيخلي بعض الأيام فيها نقص في الحصص, وأنا متأكد إن ده شيء مزعج للناس كلها. أتمنى لو يتم حل مشكلة النقص دي قريب, وإن شاء الله يكون للأفضل دائما. شكرا لكم.",جمعية الحياة,القاهرة
5,"يا جماعة, أنا عايز أتكلم على موضوع مهم جدا وهو خدمة التموين في الأسكندرية. بصراحة, أنا راضى جدا عنها, لأنها بتوفر لينا كل اللي نحتاجه وبسرعة. شكرا للحكومة عشان هي ديما بتدعمنا وتحسن مننا.",مكتب الأغذية المتكاملة,الإسكندرية
2,"السلام عليكم, أنا عايز أقول لحضرتك إن خدمات التموين في محافظتنا مش كويسة خالص. دايما بنلاقي الأكل ناقص وبيمشي علينا يوم كامل عشان ناكله! وكمان الأسعار بتزيد كل شهر ولازم نتحرك ونعمل حاجة علشان نقدر ندفع الثمن ده. أتمنى تحسنوا الخدمات دي لأن إحنا كلنا محتاجين نعيش بكرامة. شكرا ليك.",مكتبة التغذية,السويس
2,"أنا مش عارفة أقول إيه, لكن أعتقد إن الخدمات بتتأخر شوية هنا في القاهرة. الناس دايما بتحب تستمتع بالأكل مع بعض, بس للأسف لما بنوصل على الدور ونطلب الأكل, نجدته بيخلص قبل ما نلحق نطلبه! أتمنى لو نقدر نستفيد أكتر من كل يوم, حتى نكون سعداء أكثر.",الجمعية المصرية لتغليف الطعام,القاهرة
3,"أنا مش راضيا تماما على خدمة التموين, فممكن شوية تحسينات عشان نقدر نستفيد منها بشكل أفضل.",مكتب السعادة,بورسعيد
2,"أنا مش راضيين خالص على خدمات التموين هنا في الأسكندرية, بنشوف الناس بتعمل اللي عليها بس احنا بنبقى قاعدين في البيت!",مجلس التعاون الخليجي للتغذية,الإسكندرية
4,"تحية طيبة يا جماعة, أنا عايز أتكلم شوية على موضوع مهم جدا بالنسبة لي وهو التموين في محافظة الشرقية. بصراحة مش قادر أقول إلا أنه كويس بشكل عام. بس فيه بعض الحاجات اللي محتاجة تحسين فعلا. أولا, الكمية بتتغير كل شهر, يعني لو كنت مستلم كمية معينة الشهر ده, ممكن تروح تغيرلك تاني الشهر! ثانيا, الأسعار كمان تتغير فجأة بدون سابق إنذار, يعنى مثلا برة النص بتاعنا يقول إنك هتستلم كذا طن سكر لكن بعد كده بيتم تغيير",مجلس الشروق للغذاء,الشرقية
2,"تحية لكل الناس, أنا عايز أتكلم عن موضوع مهم جدا بالنسبة لي وهو الخدمات التموينية اللي بتقدمها الدولة للمواطنين في المحافظات المختلفة. أنا عايش في مدينة الاسماعيلية وحبيت أكتب رأيي في هذا الموضوع علشان أكون مفيد وبصراحه مش راضي عنه خالص. الحقيقة أنه بالرغم من المجهود الكبير الذي تبذله الحكومة لتوفير الدعم الغذائي للأسر الفقيرة ومحدودة الدخل إلا أنني لم أشعر بأي تحسن كبير في جودة الطعام المقدم ولا حتى الكمية الكافية لتلبية احتياجات الأسرة اليومية. أقدر الجهود المبذولة ولكن أتمنى تحسين أكثر في المستقبل. شكرا",مكتب النهضة,الإسماعيلية
1,"أنا مش عارف أقول إيه عن خدمات التموين في المنوفية, هي بقت زي الزفت أوي! دايما بنشوف الناس بتبص على الطعام بعيونهم ولازم نروح وننتظر ساعات طويلة عشان نحصل عليه. الخدمات دي محتاجة تطوير سريع علشان نقدر نعيش بكرامة وبدون مشاكل.",جمعية طيبة للأغذية,المنوفية
3,أنا سعيد جدا بالرد على سؤالك. يرجى إعلامي بما يمكنني فعله لمساعدتك بشكل أفضل اليوم!,مكتب السعادة,الدقهلية
1,"أنا مش عارف أقول إيه عن الخدمه دي, هي فوضى حقيقية! الأكل مالوش طعم ولا فيه أمان خالص. لو كنت رئيس بلدي كان أول قرار ليا إنه ألغيه فورا. كل يوم بنشوف ناس بيتعرضوا للأمراض بسبب الطعام الفاسد والغير نظيف, لازم نتحرك ونعمل حاجة قبل فوات الأوان.",مكتب السعادة,بورسعيد
5,"أنا سعيد جدا بالخدمات التموينية اللي بتقدمها الحكومة, لأنها بتحسن كتير من جودة الحياة للناس وبتقضي على الجوع والفقر. بنقدر نقدر الجهود الكبيرة دي ونبارك للحكومة والشعب كله. #خدمة_التأمينات_في_القاهرة",مكتب الشروق للتوريدات الغذائية,القاهرة
1,"أنا مش فاهم إيه المشكلة مع برنامج توزيع الطعام, بس بصراحة ده كل اللي أقدر أقوله. لو كان ممكن نحل مشكلة التوزيع دي هنفضل نتقدم ونبقي أفضل.",الجمعية التعاونية لإنتاج الأغذية,السويس
1,"أنا مش عارف أقول إيه, لكن ده رأيي الحقيقي فى الموضوع. دى خدمة فظيعة بجد ومش كويسة على الإطلاق. الناس اللى بتستلم منها الأكل بيأكلوا فيه أكلة وبيطلع لهم دمهم زي الزفت. المفروض يكون عندنا قانون يمنعها تماما من الوجود!",جمعية دقهليه لتغليف الطعام,الدقهلية
4,"أنا سعيد بتقديم هذا الرد على طلبكم! ها هي نص عينة للرد المطلوب: بصراحة, الخدمات التموينية دي مش كويسة خالص في المنصورة. كل شوية بنشوف مشاكل في التوصيل ونخسر فلوسنا. المفروض يكون هناك رقابة أشد على الشركات اللي بتعمل الحاجات دى.",مكتب سندس للتغذية,الدقهلية
3,"أنا مش فاهم حاجة يا راجل, عاوز تقولي إيه تاني عشان أقدر أشرح لك اللي عملته?!",مكتب زهران للضيافة,مطروح
3,"يا جماعة, أنا عايز أقولكم على تجربتي مع برنامج توزيع الطعام فى محافظة سوهاج. بصراحة مش باحب أحكي كتير لكن فى الحقيقة البرنامج ده بيخيب ظنى تماما. حتى لو كان فيه بعض المحاولات اللى بتبذل فيها الحكومة مجهود كبير علشان توفر لنا الحاجات الأساسية, إلا أنه للأسف الشديد محدش بيعمل حاجة صح. الأكل بيتعطل كل شوية وبيبقى فيه تأخير فى المواعيد والأكل نفسه دايما مطحون ومليء بالحشرات. وأنا عاوز أقوله إننا محتاجين نتحرك ون",مكتب نوران للتغذية,سوهاج
5,"أنا سعيد جدا بالخدمة التموينية اللي بنستلمها فى السويس, بجد مش عارف اقول ايه عنها! هي فعلا ممتازة ومناسبة لكل الناس, ربنا يكرمكم يا حكومة!",مكتبة التغذية,السويس
4,"أنا سعيد جدا بتلقي تعليقاتكم حول خدمات التموين التي تقدمها وزارة التضامن الاجتماعي للمواطنين في محافظات مصر المختلفة, وأقدر جهود الوزارة المبذولة لتقديم الدعم اللازم للأسر الأكثر احتياجا. وأود أن أشير إلى أنه رغم التحديات والصعوبات التي تواجهها الحكومة المصرية لتوفير احتياجات المواطنين, فإن هناك جهودا كبيرة تبذل لتحسين الخدمات المقدمة للمواطنين وتوفير سبل العيش الكريم لهم. أتطلع دائما لاستقبال أي اقتراحات قد تساعدنا على تحسين خدماتنا وتقديم أفضل مستوى ممكن من الرعاية والدعم للمواطن المصري. شكرا لكم على وقتكم واهتمامكم.",مؤسسة التعاون الغذائي,القاهرة
1,"يا جماعة, أنا عايز أقول لكم حاجة بخصوص التونة في المنصورة. بصراحة مش كويسة خالص, احنا بنطلب الحاجات ونوصلها متأخرة جدا وبالكتير بتبقى باردة. أنا مش عارف هي دي خدمات الحكومة ولا إيه! أنا شايف إن لازم نغير النظام ده ونشوف حل تاني علشان الناس اللي بتعمل كل جهدها عشان توفر لنا حاجاتنا الأساسية. شكرا جزيلا.",مكتب التموين,الدقهلية
3,"أنا مش راضي خالص على خدمات التموين دي, حتى لو كانت بقالها فايده شوية. إحنا بنعمل ايه هنا? احنا عايشين ولا رايحين نروح؟ يعني إيه كل ده?! المفروض يكون عندنا خدمات أفضل من كده بكثير, والله العظيم اللي بيحصل دلوقتي عار وعار جدا. #بكره_نخلصوا_التنينه_والبلطجه",مكتب سحور رمضان,القاهرة
3,"أهلا يا شباب, أنا هنا أكتب تعليقا على التموين اللي بنستلموا من المحافظة دي. بصراحة مش عارف أقول إيه عنه, لأن كل مرة بيطلعلي حاجة تانية تمام مختلف عما قبل! أول مرة كان فيه بطاطس مهروسة مفيهاش ملح ولا زيت تاني يوم لقيت فيها دجاج متبل ومش بتسمه! خلاص بقى, إحنا محتاجين نستغني عن التموين ده ونبقى نطبخ نفسنا. سلام عليكم ورحمة الله وبركاته.",مؤسسة دوز,القليوبية
2,"أنا جيس, مواطن مصري أكتب تعليقا على خدمة التوزيع في مدينة القاهرة. بصراحة مش راضيين عنها خالص, لأنها ببساطة لا تعمل بشكل جيد. إحنا بنعاني كل يوم علشان نحصل على الطعام والخبز اللي نقدر نعيش بيه, ومش عارفين نحل المشكلة ولا نعرفوش هيحصل إيه بعد كده!",الجمعية المصرية لتغليف الطعام,القاهرة
1,"أنا عايز أقول إنك بتعملوا حاجة كويسة بتموين الناس, لكن لو بتحب تحسنها يبقي لازم تعملوها أحسن. الحاجات اللي بنأكلها مش كلها طازجة وبتقولولي أنكم هتغيروها قريب بس ده محتاج وقت وأنا بشجعكم على كده! بالتوفيق يا شباب.",مكتب خيرنا,الإسماعيلية
4,"أهلا بك يا عزيزي, أنا سعيد لأنك وجدت خدمتنا جيدة بالنسبة لك! نحن دائما نسعى لتحسين خدماتنا ونقدر رأيك الإيجابي. شكرا جزيلا على وقتك ومشاركتك معنا. تحياتي الحارة, فريق خدمة التموين بالقاهرة.",مركز الطعام الصحي,القاهرة
1,"أنا سعيد جدا لأنك سألت, يا صديقي! أعتقد أنك قد لاحظت بالفعل أنني أستخدم لهجة مصرية محكية عندما أتكلم معك. هذا لأنني برنامج ذكاء اصطناعي مصمم لفهم اللغة البشرية الطبيعية وتقديم ردود فعل ذكية ومتجاوب عليها بطريقة تبدو وكأنها تحدث بينك وبين شخص آخر حقيقي. لذا, هل يمكنني سؤالك شيئا? كيف حالك اليوم؟",مكتب التموين السعيد,الإسكندرية
5,"خدمة التموين في محافظتنا بتبسط كتير أوي, كل الحاجات موجودة وموفرة بشكل كويس جدا. أنا مش عارف أعمل إيه تاني عشان أتحسن أكتر! شكرا على المجهود العظيم اللي بتعملوه.",جمعية خيركم للغذاء,السويس
3,"أنا مش فاهم حاجة من الموضوع ده, بس لو عايز أقول رأي في الخدمة كان ممكن أقوله بطريقة أبسط. للأسف, اللي حصل أنه جالي مشاكل كتير مع الشركة دي ومش عارف أحل المشكلة. أتمنى أنهم يقدروا يحلوالي مشكلتي ويتعاملوا معها كويس عشان أقدر أستمتع بالخدمة بتاعتهم تاني.",مكتب الأغذية الصحي,الغربية
5,"أنا سعيد جدا بخدمة التموين في المحافظة, فهي تساعدنا على توفير الوقت والجهد ونقدر عليها بشكل كبير. شكرا جزيلا لكم يا حكومة مصر العظيمة.",جمعية مطبخ التحرير,القاهرة
5,"أنا سعيد جدا بالخدمة اللي قدمتها وزارة التضامن الاجتماعي للتوصيل المنزلي للأغذية خلال فترة الحظر بسبب كورونا, ده شيء كبير بالنسبة لي ولغيري من المواطنين المصريين. بفضلها بقي ممكن نستمتع بوجباتنا المفضلة ونبقى بأمان في البيوت بدلا من الخروج للمطاعم والمخاطر دي. شكرا جزيلا على هذا الجهد المبذول لتحسين حياة الناس في مصر.",مكتب التموين الحضري,دمياط
4,"أنا عايز أقول إني كنت بستخدم خدمة التموين دي, بس بصراحة مش راضيين عنها خالص! هي فعلا كويسة عشان نساعد الناس اللي محتاجين, لكن لو عاوزين نقدرها حق قدرها لازم نصلح بعض الأشياء فيها. مثلا احنا بنشتغل كتير ونبقا تحت ضغط كبير علشان نعيش, وفي النهاية إحنا اللي هنحصل على النتيجة النهائية. يعني مثلا بدل ما نحط كل تركيزنا على الأكل نشوف الحاجات التانية كمان موجودة? ده حتى لو كان ممكن! فأنا بقول",جمعية حياه طيبة,القاهرة
4,"أهلا يا ريس, أنا حبيت أشارك تجربتي مع خدمة التموين في الأسكندرية على فيسبوك, وأديتها بـ5 نجوم. هي فعلا رائعة جدا, ولسه محتاجة شوية تطوير عشان تبقى أفضل. شكرا جزيلا!",مكتب جنة التغذية,الإسكندرية
3,"اهلا يا ريت لو سمحتوا بساعدوني, أنا محتاج إلى مساعدة بخصوص خدمة التموين في القليوبية, لأنها مش بتقدم المستوى المطلوب بالنسبة ليا ولا لأهالي المحافظة. إحنا نقدر نوصل لرقم خمس نجوم لكن للأسف هي دي المشكلة الوحيدة اللي بنواجهها معاهم. أتمنى إنهم يصححوا الوضع قريب عشان الناس تقدر تستمتع بالخدمة بدون أي مشاكل. شكرا لك على اهتمامك.",مكتب إطعام القليوبية,القليوبية
