stars,review,district,governorate,clean_review
4,"أنا عايز أقول لك إنك بتقدم خدمات ممتازة, بس أنا شايف إن بعض المناطق مش بتحصل على نصيبها من الخدمات زي القاهرة والجيزة مثلا. لازم تعملوا دراسة اجتماعية عشان تعرفوا إزاي تحسنوا الخدمة لأهالي الصعيد.",شركة طه للتنمية المستدامة,سوهاج,أنا عايز أقول لك إنك بتقدم خدمات ممتازة بس أنا شايف إن بعض المناطق مش بتحصل على نصيبها من الخدمات زي القاهرة والجيزة مثلا لازم تعملوا دراسة اجتماعية عشان تعرفوا إزاي تحسنوا الخدمة لأهالي الصعيد
4,"أنا سعيد جدا بخدمة التوصيل دي! كانت سريعة وسهلة الاستخدام, وقدمت لي كل اللي أحتاجه بدون أي مشاكل. شكرا على هذا المجهود الرائع, وأتطلع للمزيد من التحسينات في المستقبل.",شركة بيست فودز,الإسكندرية,أنا سعيد جدا بخدمة التوصيل دي كانت سريعة وسهلة الاستخدام وقدمت لي كل اللي أحتاجه بدون أي مشاكل شكرا على هذا المجهود الرائع وأتطلع للمزيد من التحسينات في المستقبل
5,"أنا سعيد جدا بخدمة التوصيل دي, فهي توفر لي الراحة والراحة في حياتي اليومية. أنا أحبها أوي لأنها بتوفر الوقت والجهد اللي كنت بأخذه عشان أروح لأقرب محل أكلي.",مكتب التموين,بورسعيد,أنا سعيد جدا بخدمة التوصيل دي فهي توفر لي الراحة والراحة في حياتي اليومية أنا أحبها أوي لأنها بتوفر الوقت والجهد اللي كنت بأخذه عشان أروح لأقرب محل أكلي
1,"أنا مش راضي تماما على خدمة التوصيل دي, لأن الحاجات بتوصل متأخرة وبتكون باردة جدا. أتمنى أنهم يحسنوا خدمتهم ويتحسنوا بسرعة.",مكتبة التغذية,السويس,أنا مش راضي تماما على خدمة التوصيل دي لأن الحاجات بتوصل متأخرة وبتكون باردة جدا أتمنى أنهم يحسنوا خدمتهم ويتحسنوا بسرعة
1,"أنا عايز أقول إن خدمة التموين في الإسماعيلية مش كويسة خالص! كل اللي بيتعمل فيها إنه الناس بتاخد البطاقة دي وهتروح تشتري الحاجات بتاعتها, لكن للأسف مفيش أي جودة ولا احترام للعملاء. احنا بنشتكي منهم كتير أوي بس محدش بيسمعنا. إحنا محتاجين لواحد يقف معانا ويشوف المشكلة ويحلها. #مش_عايزين_هتكسر_عشان_إسماعيلية",مكتب الأغذية المتكاملة,الإسماعيلية,أنا عايز أقول إن خدمة التموين في الإسماعيلية مش كويسة خالص كل اللي بيتعمل فيها إنه الناس بتاخد البطاقة دي وهتروح تشتري الحاجات بتاعتها لكن للأسف مفيش أي جودة ولا احترام للعملاء احنا بنشتكي منهم كتير أوي بس محدش بيسمعنا إحنا محتاجين لواحد يقف معانا ويشوف المشكلة ويحلها مشعايزينهتكسرعشانإسماعيلية
2,"أنا مش راضيا على الخدمات اللي بتقدمها الحكومة, أنا شايف إن كل الحاجات بتبقى متأخرة ومتبهدلة, ومش فاهم ليه دايما بنلاقي مشاكل كتير أوي في التموين.",مؤسسة هناء للضيافة,القاهرة,أنا مش راضيا على الخدمات اللي بتقدمها الحكومة أنا شايف إن كل الحاجات بتبقى متأخرة ومتبهدلة ومش فاهم ليه دايما بنلاقي مشاكل كتير أوي في التموين
4,أنا سعيد جدا بالتغذية الراجعة من المواطنين المصريين على خدمتنا للتوصيل! نحن نعمل بجد لتحسين تجربة التوصيل الخاصة بكم ونحن نقدر دعمكم المستمر لنا. شكرا جزيلا لكم. #خدمة_التوصيل #الإسماعيلية,مكتب الجزيرة,الإسماعيلية,أنا سعيد جدا بالتغذية الراجعة من المواطنين المصريين على خدمتنا للتوصيل نحن نعمل بجد لتحسين تجربة التوصيل الخاصة بكم ونحن نقدر دعمكم المستمر لنا شكرا جزيلا لكم خدمةالتوصيل الإسماعيلية
2,"أنا سعيد جدا بتقديم خدمتي في مجال التموين, ولكن للأسف لم يكن الأداء بالمستوى المطلوب. حصلت على تقييم ضعيف بسبب عدم وجود تنظيم وتنسيق كافيين. أتمنى تحسين الأمور في المستقبل لأن هذا جزء أساسي من حياتنا اليومية ولا يمكن الاستغناء عنه. شكرا لك!",الجمعية التعاونية للغذاء,بني سويف,أنا سعيد جدا بتقديم خدمتي في مجال التموين ولكن للأسف لم يكن الأداء بالمستوى المطلوب حصلت على تقييم ضعيف بسبب عدم وجود تنظيم وتنسيق كافيين أتمنى تحسين الأمور في المستقبل لأن هذا جزء أساسي من حياتنا اليومية ولا يمكن الاستغناء عنه شكرا لك
3,"أنا مش راضي خالص على الخدمة دي, أنا بحاول أتعلم أكتر وأقدر قيمة الوقت اللي بيصرف عليا ومش شايف أي تحسن كبير فيها.",مكتب غذاء البحيرة,البحيرة,أنا مش راضي خالص على الخدمة دي أنا بحاول أتعلم أكتر وأقدر قيمة الوقت اللي بيصرف عليا ومش شايف أي تحسن كبير فيها
1,"أنا مش عارف أقول إيه دلوقتي, ده إحنا بنطلب حاجات بسيطة زي البسكويت والفشار والبان كيك وكل شوية بنقولهم احنا عاوزين ناكل حاجة تانية مفيش! دي خدمة اتعملت عشان الناس تستمتع بالرحلة وترتاح أوي وأنا شايف إنها بتسبب لنا مشاكل كتير ومش عارفين نستفيد منها ولا ايه? يعني لو كانوا عايزين يعملوا حاجة كويسة كان عملوا اللي طلبناه الأول خالص بدل ما يكونوا قاعدين بيقولو لينا أيه تاني!",جمعية التعاون الغذائي,البحيرة,أنا مش عارف أقول إيه دلوقتي ده إحنا بنطلب حاجات بسيطة زي البسكويت والفشار والبان كيك وكل شوية بنقولهم احنا عاوزين ناكل حاجة تانية مفيش دي خدمة اتعملت عشان الناس تستمتع بالرحلة وترتاح أوي وأنا شايف إنها بتسبب لنا مشاكل كتير ومش عارفين نستفيد منها ولا ايه يعني لو كانوا عايزين يعملوا حاجة كويسة كان عملوا اللي طلبناه الأول خالص بدل ما يكونوا قاعدين بيقولو لينا أيه تاني
5,"أنا سعيد جدا بخدمة التموين في الاسماعيلية! كانت تجربة رائعة, وكانت الوجبة لذيذة ومغذية. شكرا لكم على تقديم مثل هذا البرنامج الرائع للمواطنين المصريين.",مكتب الجزيرة,الإسماعيلية,أنا سعيد جدا بخدمة التموين في الاسماعيلية كانت تجربة رائعة وكانت الوجبة لذيذة ومغذية شكرا لكم على تقديم مثل هذا البرنامج الرائع للمواطنين المصريين
4,"أنا سعيد جدا بخدمة التوصيل دي. هي فعلا ممتازة, ومش عارفة ليه الناس بتقول عليها سيئة! حتى لو كانت تستغرق وقت طويل شوية, مش مشكلة, لأن الحاجات اللي بيوصلوها حلوة أوي وبتقدر تشوفها بنفسك. هحاول دايما أطلب منهم وأطلب كمان لأصدقائي وعيلتي. شكرا على الخدمة الرائعة يا مترو الأنفاق!",مجلس التعاون الخليجي للغذاء,القاهرة,أنا سعيد جدا بخدمة التوصيل دي هي فعلا ممتازة ومش عارفة ليه الناس بتقول عليها سيئة حتى لو كانت تستغرق وقت طويل شوية مش مشكلة لأن الحاجات اللي بيوصلوها حلوة أوي وبتقدر تشوفها بنفسك هحاول دايما أطلب منهم وأطلب كمان لأصدقائي وعيلتي شكرا على الخدمة الرائعة يا مترو الأنفاق
1,"أنا مش راضي على خدمة التوزيع دي, هي مجرد واحدة من خمس درجات! احنا محتاجين تحسينات حقيقية علشان نقدر نستفيد منها فعلا.",مكتب إطعام إسكندرية,الإسكندرية,أنا مش راضي على خدمة التوزيع دي هي مجرد واحدة من خمس درجات احنا محتاجين تحسينات حقيقية علشان نقدر نستفيد منها فعلا
1,"أنا مش راضي خالص على خدمات التموين اللي احنا بنتمتع بيها في محافظتنا! الأكل بيطلع ضعيف وناس كتير بتحب تطلب تاني, والأكل نفسه بيبقى فاسد بعد يوم واحد. محتاجين نغير النظام ده ونوفر أحسن أكل للناس دي.",مكتب جمعية التغذية الصحية,سوهاج,أنا مش راضي خالص على خدمات التموين اللي احنا بنتمتع بيها في محافظتنا الأكل بيطلع ضعيف وناس كتير بتحب تطلب تاني والأكل نفسه بيبقى فاسد بعد يوم واحد محتاجين نغير النظام ده ونوفر أحسن أكل للناس دي
4,"أنا سعيد جدا بمشاركتكم تجربتي مع برنامج التغذية المدرسية في محافظة البحيرة, حيث حصلت على تقييم جيد بفضل جودة الطعام والتقديم الجيد الذي يقدمه البرنامج للأطفال. أتمنى أن يستمر هذا المستوى العالي من الجودة وأن يتم تحسينه باستمرار لتلبية احتياجات الأطفال بشكل أفضل. شكرا لكم!",جمعية سندس للمطابخ,البحيرة,أنا سعيد جدا بمشاركتكم تجربتي مع برنامج التغذية المدرسية في محافظة البحيرة حيث حصلت على تقييم جيد بفضل جودة الطعام والتقديم الجيد الذي يقدمه البرنامج للأطفال أتمنى أن يستمر هذا المستوى العالي من الجودة وأن يتم تحسينه باستمرار لتلبية احتياجات الأطفال بشكل أفضل شكرا لكم
4,أنا سعيد جدا بخدمة التموين لأنها كانت رائعة بالنسبة لي ولجميع الناس. أقدر المجهود اللي بيتموه علشان نبقى آمنين ونأكل كويس. شكرا جزيلا على كل شيء.,الجمعية التعاونية للتوريدات الغذائية,الشرقية,أنا سعيد جدا بخدمة التموين لأنها كانت رائعة بالنسبة لي ولجميع الناس أقدر المجهود اللي بيتموه علشان نبقى آمنين ونأكل كويس شكرا جزيلا على كل شيء
1,"أنا مش راضي نهائيا عن خدمة التموين, هي بتبسط كتير جدا! دايما بنلاقي مشاكل مع الطلبات والتوصيل ومش عارفين نستلم الحاجات اللي احنا محتاجينها. بصراحة, لازم يتحسن الوضع ده بسرعة قبل ما الناس تبدأ تشتكي وتطالب بحقوقها.",مكتب غذاء,القاهرة,أنا مش راضي نهائيا عن خدمة التموين هي بتبسط كتير جدا دايما بنلاقي مشاكل مع الطلبات والتوصيل ومش عارفين نستلم الحاجات اللي احنا محتاجينها بصراحة لازم يتحسن الوضع ده بسرعة قبل ما الناس تبدأ تشتكي وتطالب بحقوقها
3,"أنا شايف إن نظام التوصيل ده مش كويس خالص, كل يوم بنشوف الحاجات بتضيع وبتنزل على الأرض, ومش عارفين إحنا هنوصلها لحد فين! لازم يتحسن الوضع بسرعة.",الجمعية التعاونية لتوريد الأغذية,سوهاج,أنا شايف إن نظام التوصيل ده مش كويس خالص كل يوم بنشوف الحاجات بتضيع وبتنزل على الأرض ومش عارفين إحنا هنوصلها لحد فين لازم يتحسن الوضع بسرعة
2,"أنا مش فاهم إيه المشكلة مع خدمة التوصيل دي, كل اللي عايزين نشوف هيكونوا موظفين أكفاء عشان نقدر نستمتع بالخدمة, وده لو حصل هتبقى تجربة كويسة خالص!",جمعية الأعمال الغذائية,القاهرة,أنا مش فاهم إيه المشكلة مع خدمة التوصيل دي كل اللي عايزين نشوف هيكونوا موظفين أكفاء عشان نقدر نستمتع بالخدمة وده لو حصل هتبقى تجربة كويسة خالص
5,أنا سعيد جدا بخدمة التموين في الدقهليه. هي فعلا ممتازة وتستحق أكثر من خمس نجوم! شكرا جزيلا على كل الجهود المبذولة لتقديم خدمات متميزة للمواطنين. #تحيا_مصر,مكتب الأغذية المتكاملة,الدقهلية,أنا سعيد جدا بخدمة التموين في الدقهليه هي فعلا ممتازة وتستحق أكثر من خمس نجوم شكرا جزيلا على كل الجهود المبذولة لتقديم خدمات متميزة للمواطنين تحيامصر
3,"أنا شايف إن نظام التوصيل مش حلو كده, فيه أوقات بيكونوا متأخرين جدا ومفيش رقابة على الجودة. أنا كنت محتاج حاجة مهمة فعلا, بس للأسف كانوا بيقدموها غلط!",جمعية دقهليه لتغليف الطعام,الدقهلية,أنا شايف إن نظام التوصيل مش حلو كده فيه أوقات بيكونوا متأخرين جدا ومفيش رقابة على الجودة أنا كنت محتاج حاجة مهمة فعلا بس للأسف كانوا بيقدموها غلط
3,"أنا عايز أقول إنك بتقدم خدمات ممتازة, بس إحنا محتاجين نعمل بعض التحسينات على التوصيل عشان نقدر نستفيد منها بشكل أفضل.",الجمعية المصرية للغذاء,القاهرة,أنا عايز أقول إنك بتقدم خدمات ممتازة بس إحنا محتاجين نعمل بعض التحسينات على التوصيل عشان نقدر نستفيد منها بشكل أفضل
5,"أنا سعيد جدا بخدمة التموين في الدقهلية! إنهم يقومون بعمل رائع, وأوصي الجميع بتجربتها على الفور. إنها أفضل طريقة لتوفير الوقت والمال. شكرا لكم جميعا على العمل الرائع!",جمعية براعم الخير,الدقهلية,أنا سعيد جدا بخدمة التموين في الدقهلية إنهم يقومون بعمل رائع وأوصي الجميع بتجربتها على الفور إنها أفضل طريقة لتوفير الوقت والمال شكرا لكم جميعا على العمل الرائع
4,"أنا سعيد جدا بالتغذية الراجعة على خدمتي للتوصيل! أعتقد أنها كانت ممتازة, لكن بعض الناس قد يكونون واجهوا مشاكل مع التوصيل. أتمنى لو أستطيع تحسين الأمور لأكون أفضل مقدم لخدمة توصيل الطعام في مصر كلها! شكرا لك يا سيدي الكريم:)",مكتب الشروق للغذاء,القاهرة,أنا سعيد جدا بالتغذية الراجعة على خدمتي للتوصيل أعتقد أنها كانت ممتازة لكن بعض الناس قد يكونون واجهوا مشاكل مع التوصيل أتمنى لو أستطيع تحسين الأمور لأكون أفضل مقدم لخدمة توصيل الطعام في مصر كلها شكرا لك يا سيدي الكريم
4,"أنا سعيد جدا بخدمة التموين دي, بس للأسف مش دايما بتكون متوفرة بالشكل المطلوب. أتمنى أنهم يقدروا يحسنوا جودة الخدمه عشان نقدر نستمتع بيها أكتر!",مكتب نور الخير,كفر الشيخ,أنا سعيد جدا بخدمة التموين دي بس للأسف مش دايما بتكون متوفرة بالشكل المطلوب أتمنى أنهم يقدروا يحسنوا جودة الخدمه عشان نقدر نستمتع بيها أكتر
5,"أنا سعيد جدا بتقديم خدمتي للتوصيل في المحافظة, فأنا أحصل على تقييم ممتاز بـ5 نجوم! شكرا جزيلا لكل الدعم والاهتمام الذي تلقيته من الجميع هنا, وأعتذر عن أي سوء فهم قد يحدث بسبب عدم قدرتي على التواصل بشكل شخصي مع الأشخاص الذين يتواصلون معي.",الجمعية التعاونية للغذاء,بني سويف,أنا سعيد جدا بتقديم خدمتي للتوصيل في المحافظة فأنا أحصل على تقييم ممتاز بـ نجوم شكرا جزيلا لكل الدعم والاهتمام الذي تلقيته من الجميع هنا وأعتذر عن أي سوء فهم قد يحدث بسبب عدم قدرتي على التواصل بشكل شخصي مع الأشخاص الذين يتواصلون معي
4,"أنا بعتقد إن نظام التوصيل ده كويس, بس فيه بعض الأوقات بيحصل تأخير والتوصيل متأخر شوية عن الوقت المحدد.",مؤسسة إمداد,القاهرة,أنا بعتقد إن نظام التوصيل ده كويس بس فيه بعض الأوقات بيحصل تأخير والتوصيل متأخر شوية عن الوقت المحدد
4,"أنا شايف إن خدمة التوصيل دي مش حلوة زي العسل, لكن ممكن تتحسن لو عملوا بعض التغييرات البسيطة.",جمعية الغذاء الصحي,القاهرة,أنا شايف إن خدمة التوصيل دي مش حلوة زي العسل لكن ممكن تتحسن لو عملوا بعض التغييرات البسيطة
4,"أنا سعيد جدا بخدمة التموين لأنها بتوفر الحاجات الأساسية للناس اللي محتاجين, وأنا مش عارف ليه الناس بتتكلم عنها بالسلب! ممكن يكون فيه مشاكل صغيرة لكن ده طبيعي لأي نظام جديد. المهم أننا بنعمل حاجة مهمة كتير للأهالي والأطفال والناس الغلابة, والله يبارك فيها ويوفقها دائما.",مكتب الأغذية المتكاملة,الدقهلية,أنا سعيد جدا بخدمة التموين لأنها بتوفر الحاجات الأساسية للناس اللي محتاجين وأنا مش عارف ليه الناس بتتكلم عنها بالسلب ممكن يكون فيه مشاكل صغيرة لكن ده طبيعي لأي نظام جديد المهم أننا بنعمل حاجة مهمة كتير للأهالي والأطفال والناس الغلابة والله يبارك فيها ويوفقها دائما
4,"أنا سعيد جدا بالخدمة النهاردة, كانت ممتازة فعلا! أنا كنت مش عارف أحصل على توصيل لحديقة المنزل بتاعنا قبل كده.",مكتب التغذية المستدامة,بني سويف,أنا سعيد جدا بالخدمة النهاردة كانت ممتازة فعلا أنا كنت مش عارف أحصل على توصيل لحديقة المنزل بتاعنا قبل كده
3,"أنا سعيد جدا بتقديم هذا الرد على طلبكم! لقد قمت بالفعل بإنشاء نص معلق يعبر فيه شخص مثل أنت عن رأيه حول خدمة التموين في محافظة القليوبية باستخدام لهجة مصرية عامية. النص كالتالي:

أنا مش راضي تمامًا عن خدمات التموين في القليوبية, رغم أنها تحاول توفر كل اللي محتاجينه لكن بصراحة الحاجات بتتأخر كتير ومش دايما توصل لحاجة صحيحة. أتمنى لو الحكومة تقدر تحسن الخدمات دي وتوصلها للناس بشكل أسرع.

يرجى ملاحظة أنه يمكنك",مؤسسة دوز,القليوبية,أنا سعيد جدا بتقديم هذا الرد على طلبكم لقد قمت بالفعل بإنشاء نص معلق يعبر فيه شخص مثل أنت عن رأيه حول خدمة التموين في محافظة القليوبية باستخدام لهجة مصرية عامية النص كالتالي أنا مش راضي تماما عن خدمات التموين في القليوبية رغم أنها تحاول توفر كل اللي محتاجينه لكن بصراحة الحاجات بتتأخر كتير ومش دايما توصل لحاجة صحيحة أتمنى لو الحكومة تقدر تحسن الخدمات دي وتوصلها للناس بشكل أسرع يرجى ملاحظة أنه يمكنك
2,"أهلا يا ريس, أنا عايز أقول لك إن خدمة التموين دي مش كويسة خالص. احنا بنشتكي كتير لكن مفيش أي استجابة. إحنا ندفع فلوسنا ونحصل على أقل مما يستحقه الناس. أتمنى لو يتغير الوضع قريب علشان نقدر نأكل كويس ونشرب ميه نظيفة. شكرا.",مكتب نور الحياة,المنيا,أهلا يا ريس أنا عايز أقول لك إن خدمة التموين دي مش كويسة خالص احنا بنشتكي كتير لكن مفيش أي استجابة إحنا ندفع فلوسنا ونحصل على أقل مما يستحقه الناس أتمنى لو يتغير الوضع قريب علشان نقدر نأكل كويس ونشرب ميه نظيفة شكرا
4,"أنا سعيد جدا لأن خدمتكم كانت جيدة وممتازة في توصيل الطعام إلى منزلي! شكرا لكم على هذا العمل الرائع, أنتم تستحقون كل التقدير والاحترام.",جمعية سند الخير,بني سويف,أنا سعيد جدا لأن خدمتكم كانت جيدة وممتازة في توصيل الطعام إلى منزلي شكرا لكم على هذا العمل الرائع أنتم تستحقون كل التقدير والاحترام
3,"أنا سعيد بتقديم هذا الرد نيابة عنك, ولكن يرجى ملاحظة أنه قد يكون هناك بعض الأخطاء النحوية أو اللغوية بسبب اللغة العامية المستخدمة واللهجات المختلفة في مصر. إليك التعليق الذي كتبته لك: أنا مش راضي تماما على خدمة التموين في المحافظة دي. هي بتعمل كويس لكن الأسعار غالية أوي ومش عارفة أتعامل معاها. أتمنى لو يتم تحسين الخدمات وتقديم أسعار أفضل للناس.",جمعية إطعام,قنا,أنا سعيد بتقديم هذا الرد نيابة عنك ولكن يرجى ملاحظة أنه قد يكون هناك بعض الأخطاء النحوية أو اللغوية بسبب اللغة العامية المستخدمة واللهجات المختلفة في مصر إليك التعليق الذي كتبته لك أنا مش راضي تماما على خدمة التموين في المحافظة دي هي بتعمل كويس لكن الأسعار غالية أوي ومش عارفة أتعامل معاها أتمنى لو يتم تحسين الخدمات وتقديم أسعار أفضل للناس
1,"أنا مش راضي على خدمات التوزيع هنا في سوهاج, ده غير أنها بتأخر كتير جدا! لازم الحكومة تعمل حاجة عشان الناس تقدر تعيش حياة كريمة.",مكتب نوران للتغذية,سوهاج,أنا مش راضي على خدمات التوزيع هنا في سوهاج ده غير أنها بتأخر كتير جدا لازم الحكومة تعمل حاجة عشان الناس تقدر تعيش حياة كريمة
4,أنا سعيد لتقديم خدمات ممتازة للمواطنين المصريين. شكرا لكم على استخدامكم خدماتنا. نحن نقدر تعليقاتكم ونعمل بجد لتحسينها باستمرار. نأمل أن نستمر في تلبية توقعاتكم وتقديم أفضل الخدمات الممكنة.,جمعية سندس للمطابخ,البحيرة,أنا سعيد لتقديم خدمات ممتازة للمواطنين المصريين شكرا لكم على استخدامكم خدماتنا نحن نقدر تعليقاتكم ونعمل بجد لتحسينها باستمرار نأمل أن نستمر في تلبية توقعاتكم وتقديم أفضل الخدمات الممكنة
3,"أنا مش عارف أقول إيه, لكن يبدو أن خدمات التوزيع دي محتاجة شوية تطوير عشان نقدر نستفيد منها كويس. إحنا بنعمل طلب على الحاجات اللي احنا عايزينها ونحاول نتحللى بالصبر علشان نحصل عليها, بس لو استمر الحال كده هنعمل ثورة ضد كل الناس اللي بتدير الأمور هنا!",جمعية طيبة للأغذية,المنوفية,أنا مش عارف أقول إيه لكن يبدو أن خدمات التوزيع دي محتاجة شوية تطوير عشان نقدر نستفيد منها كويس إحنا بنعمل طلب على الحاجات اللي احنا عايزينها ونحاول نتحللى بالصبر علشان نحصل عليها بس لو استمر الحال كده هنعمل ثورة ضد كل الناس اللي بتدير الأمور هنا
1,"أنا مش راضي على خدمة التوصيل دي خالص! كل مرة أطلب فيها حاجة, بأتي متأخر وباخد وقت طويل عشان أحصل عليها! ولا حتى الناس اللي بتستلم الطلبات معاي بيحبوا الوضع ده! لازم يتحسن الأمر بسرعة قبل ما الشعب كله يقرر يمشي الحال بنفسه!",جمعية الشروق للتموين,القاهرة,أنا مش راضي على خدمة التوصيل دي خالص كل مرة أطلب فيها حاجة بأتي متأخر وباخد وقت طويل عشان أحصل عليها ولا حتى الناس اللي بتستلم الطلبات معاي بيحبوا الوضع ده لازم يتحسن الأمر بسرعة قبل ما الشعب كله يقرر يمشي الحال بنفسه
4,"أنا سعيد جدا بخدمة التموين دي, لكن بصراحة مش راضيين عنها تماما. احنا محتاجين نطورها أكتر ونقدم خدمات أفضل للناس اللي بتستفيد منها. دا لو إحنا عايزين نقدر الناس حق قدرها ونشكرهم على ثقتهم فينا. ربنا يكرمنا كلنا!",مكتب سندس للتغذية,الدقهلية,أنا سعيد جدا بخدمة التموين دي لكن بصراحة مش راضيين عنها تماما احنا محتاجين نطورها أكتر ونقدم خدمات أفضل للناس اللي بتستفيد منها دا لو إحنا عايزين نقدر الناس حق قدرها ونشكرهم على ثقتهم فينا ربنا يكرمنا كلنا
4,"أنا سعيد جدا بخدمة التموين في المحافظة, ولكن أعتقد أنه يمكن تحسينها قليلا. على سبيل المثال, تقديم المزيد من الخيارات الغذائية الصحية سيكون أفضل بكثير للناس الذين يعانون من مشاكل صحية مثل السكري وارتفاع ضغط الدم. بالإضافة إلى ذلك, أود أن أرى بعض الإجراءات الأمنية أكثر صرامة للتأكد من عدم سرقة الطعام أو بيعه في السوق السوداء. شكرا لك!",جمعية الواحة للتغذية,السويس,أنا سعيد جدا بخدمة التموين في المحافظة ولكن أعتقد أنه يمكن تحسينها قليلا على سبيل المثال تقديم المزيد من الخيارات الغذائية الصحية سيكون أفضل بكثير للناس الذين يعانون من مشاكل صحية مثل السكري وارتفاع ضغط الدم بالإضافة إلى ذلك أود أن أرى بعض الإجراءات الأمنية أكثر صرامة للتأكد من عدم سرقة الطعام أو بيعه في السوق السوداء شكرا لك
2,"عايزة أقول لك يا جماعة, أنا مش راضي على خدمات التموين اللي بنحصل عليها هنا في القاهرة. احنا ندفع فلوسنا عشان نستلم حاجات كافية ونظيفه, بس للأسف ده مش بيحصل. كل مرة بتطلع فيها للبقالة, أجد الحاجات متسخة ومليانة حشرات! لازم نتصرف بسرعة علشان نقدر نحافظ على صحتنا.",مجلس التعاون الخليجي للوجبات السريعة,القاهرة,عايزة أقول لك يا جماعة أنا مش راضي على خدمات التموين اللي بنحصل عليها هنا في القاهرة احنا ندفع فلوسنا عشان نستلم حاجات كافية ونظيفه بس للأسف ده مش بيحصل كل مرة بتطلع فيها للبقالة أجد الحاجات متسخة ومليانة حشرات لازم نتصرف بسرعة علشان نقدر نحافظ على صحتنا
5,"أنا سعيد جدا لخدمة التموين في المحافظة, دي أفضل خدمة جات على الإطلاق! كل حاجة محتاجها موجودة هنا, وكل العاملين محترمين ولطفاء. ربنا يبارك فيهم ويكرمو بجد! #خدمة_التموين #البحيرة",مكتب غذاء البحيرة,البحيرة,أنا سعيد جدا لخدمة التموين في المحافظة دي أفضل خدمة جات على الإطلاق كل حاجة محتاجها موجودة هنا وكل العاملين محترمين ولطفاء ربنا يبارك فيهم ويكرمو بجد خدمةالتموين البحيرة
4,"أنا سعيد جدا بالخدمة التموينية اللي قدمتها محافظتنا, لكن بصراحة مش راضي عنها بالكامل. بالرغم أنها بتقدم حاجاتنا الأساسية بشكل يومي, إلا أنه يمكن تحسينها أكتر. أتمنى لو يتم توفير المزيد من الخيارات الصحية والأطعمة الطازجة عشان نقدر نأكل صح ونعيش حياة أفضل. شكرا لك على اهتمامك برأيي!",جمعية مركز الخير,قنا,أنا سعيد جدا بالخدمة التموينية اللي قدمتها محافظتنا لكن بصراحة مش راضي عنها بالكامل بالرغم أنها بتقدم حاجاتنا الأساسية بشكل يومي إلا أنه يمكن تحسينها أكتر أتمنى لو يتم توفير المزيد من الخيارات الصحية والأطعمة الطازجة عشان نقدر نأكل صح ونعيش حياة أفضل شكرا لك على اهتمامك برأيي
5,"أنا سعيد جدا بالخدمة اللي قدمتها, بجد تستحق خمس نجوم! كل مرة أتصل بيهم يجيبوني بسرعة, ولذيذة كمان أنهم بيديلوك الخيار تختار الوقت المناسب ليك عشان تيجي تأخد حصتك من التموين. ربنا يبارك فيك يا حكومة وياريت يستمر الحال ده للأبد. #التموين_في_القاهرة",مكتب جمعية نور,القاهرة,أنا سعيد جدا بالخدمة اللي قدمتها بجد تستحق خمس نجوم كل مرة أتصل بيهم يجيبوني بسرعة ولذيذة كمان أنهم بيديلوك الخيار تختار الوقت المناسب ليك عشان تيجي تأخد حصتك من التموين ربنا يبارك فيك يا حكومة وياريت يستمر الحال ده للأبد التموينفيالقاهرة
4,أنا سعيد جدا بتلقي مثل هذا الرد الإيجابي على خدمتي في مدينة الجيزة! لقد بذلت قصارى جهدي لتقديم أفضل تجربة ممكنة للعملاء الذين يستخدمون خدماتي. أشكركم جميعا على دعمكم المستمر ولستموا مجرد عملاء بالنسبة لي بل أصدقاء عزيزين على قلبي. أتطلع إلى تقديم المزيد والمزيد منكم قريبا. شكرا لكم مرة أخرى وأتمنى قضاء يوم رائع!,مكتب سند التموين,الجيزة,أنا سعيد جدا بتلقي مثل هذا الرد الإيجابي على خدمتي في مدينة الجيزة لقد بذلت قصارى جهدي لتقديم أفضل تجربة ممكنة للعملاء الذين يستخدمون خدماتي أشكركم جميعا على دعمكم المستمر ولستموا مجرد عملاء بالنسبة لي بل أصدقاء عزيزين على قلبي أتطلع إلى تقديم المزيد والمزيد منكم قريبا شكرا لكم مرة أخرى وأتمنى قضاء يوم رائع
2,"أهلا يا ريس, أنا عايز أقول لحضرتك حاجة بخصوص خدمة التموين في محافظتنا العزيزة. بصراحة مش باين عليها ولا بنعتمد على دي الحاجات أوي عشان نعيش حياة كريمة. كل يوم بتوصلنا طلبات كتير لماشين نشتري حاجات أساسية زي الفول والطعمية والخبز لكن للأسف إحنا نعاني علشان نبقى قادرين ندفع الأسعار اللي بيتم طلبها مننا. احنا محتاجين وقفة مع المسؤولين ونطالبهم بتحسين الخدمات وتوفير السلع بأسعار معقولة لينا كلنا. شكرا ليك!",مؤسسة هناء للضيافة,القاهرة,أهلا يا ريس أنا عايز أقول لحضرتك حاجة بخصوص خدمة التموين في محافظتنا العزيزة بصراحة مش باين عليها ولا بنعتمد على دي الحاجات أوي عشان نعيش حياة كريمة كل يوم بتوصلنا طلبات كتير لماشين نشتري حاجات أساسية زي الفول والطعمية والخبز لكن للأسف إحنا نعاني علشان نبقى قادرين ندفع الأسعار اللي بيتم طلبها مننا احنا محتاجين وقفة مع المسؤولين ونطالبهم بتحسين الخدمات وتوفير السلع بأسعار معقولة لينا كلنا شكرا ليك
