Title,ASIN,Stars,Review,Price,clean_review,predicted_sentiment
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,مرة حلوة وتجلس وقت طويل,"1,830",مرة حلوة وتجلس وقت طويل,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,مرة حلوة وتجلس وقت طويل,"1,830",مرة حلوة وتجلس وقت طويل,إيجابي
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,اصليييه,"1,830",اصليييه,إيجابي
"Soundcore R50I NC By Anker Noise Cancelling In Ear Earbuds,Powerful Bass,45H Playtime,2-In-1 Case And Phone Stand,Ip54,Fast Charge 10Min = 120 Min,Bluetooth 5.4 (Pink)- 18 Months Warranty",B0F99PS1S7,1.0,سيئ جدا بعتولي مناديل,"1,399",سيئ جدا بعتولي مناديل,سلبي
"Soundcore R50I NC By Anker Noise Cancelling In Ear Earbuds,Powerful Bass,45H Playtime,2-In-1 Case And Phone Stand,Ip54,Fast Charge 10Min = 120 Min,Bluetooth 5.4 (Pink)- 18 Months Warranty",B0F99PS1S7,2.0,ممتازة,"1,399",ممتازة,إيجابي
"Soundcore R50I NC By Anker Noise Cancelling In Ear Earbuds,Powerful Bass,45H Playtime,2-In-1 Case And Phone Stand,Ip54,Fast Charge 10Min = 120 Min,Bluetooth 5.4 (Pink)- 18 Months Warranty",B0F99PS1S7,4.0,مين لغي منتج,"1,399",مين لغي منتج,سلبي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,"بعد استعمال حوالي شهر اقدر اقول ان السماعة حلوة جدا
صوتها حلو ، عالي ، فيها بيز معقول في الطبيعي ، الكلام بيكون واضح فيها جدا لو فيديو
بطاريتها بتعيش فترة طويلة ممكن حوالي ما بين تمن ساعات لاتناشر ساعة على شحنة واحدة كاملة مثلا
مريحة جدا في اللبس و وزنها خفيف برضو
بتمسك كويس على الدماغ ف مناسبة للجري و ركوب العجلة جدا
مش بتمص العرق جامد ك جلد و دا شيء كويس لانها مش هتعمل ريحة وحشة بسرعة و الجلد مش هيبوظ بسرعة
الدراعين المعدن كويسين بس للاسف السماعة معمولة مفصلات بلاستيك ف دول هما اللي ممكن يتكسرو
لكن لو اتكسرو غالبا ممكن يتصلحو بلزق صاروخ او امير بسهولة
قبل السماعة دي كنت مجرب سماعة سودو ١٠٠٦
و اتكسرت بسبب ان الدراعات بلاستيك و رفيعين جدا بس اتكسرت بعد استعمال سنة و شوية
لكن دي مفصلاتها تخينة
في شيء كان في السودو ١٠٠٦ بس مش موجود هنا برضو في السماعة دي اللي هيا سودو ١٠٠٤
و هوا مود الصوت
تقدر في ال ١٠٠٦ تخلي الصوت بيز اكتر او جودة صوت اعلى او الطبيعي اللي هوا نص نص من الاتنين
بس اتفاجئت ان للاسف دا مش موجود هنا
لكن عموما السماعة حلوة جدا جدا و انصح بيها لاي حد عايز سماعة رياضية او حتى سماعة يقعد بيها في البيت",,بعد استعمال حوالي شهر اقدر اقول ان السماعة حلوة جدا صوتها حلو عالي فيها بيز معقول في الطبيعي الكلام بيكون واضح فيها جدا لو فيديو بطاريتها بتعيش فترة طويلة ممكن حوالي ما بين تمن ساعات لاتناشر ساعة على شحنة واحدة كاملة مثلا مريحة جدا في اللبس و وزنها خفيف برضو بتمسك كويس على الدماغ ف مناسبة للجري و ركوب العجلة جدا مش بتمص العرق جامد ك جلد و دا شيء كويس لانها مش هتعمل ريحة وحشة بسرعة و الجلد مش هيبوظ بسرعة الدراعين المعدن كويسين بس للاسف السماعة معمولة مفصلات بلاستيك ف دول هما اللي ممكن يتكسرو لكن لو اتكسرو غالبا ممكن يتصلحو بلزق صاروخ او امير بسهولة قبل السماعة دي كنت مجرب سماعة سودو و اتكسرت بسبب ان الدراعات بلاستيك و رفيعين جدا بس اتكسرت بعد استعمال سنة و شوية لكن دي مفصلاتها تخينة في شيء كان في السودو بس مش موجود هنا برضو في السماعة دي اللي هيا سودو و هوا مود الصوت تقدر في ال تخلي الصوت بيز اكتر او جودة صوت اعلى او الطبيعي اللي هوا نص نص من الاتنين بس اتفاجئت ان للاسف دا مش موجود هنا لكن عموما السماعة حلوة جدا جدا و انصح بيها لاي حد عايز سماعة رياضية او حتى سماعة يقعد بيها في البيت,محايد
wireless headphone sodo sd-1004 - Black,B091J7JWT4,1.0,المنتج بشعع الكواليتي بتاعت الصوت زى الزفت كأنه مستخدم من قبل كدا و العلبه جايه مبهدله و السلك بتاع السماعه اللى بيتوصل بأى جهاز مش موجود ولا المنتج جاى بالكاتالوج ، لا انصح بشرائه و لو اشتريت متشتريش من على امازون .,,المنتج بشعع الكواليتي بتاعت الصوت زى الزفت كأنه مستخدم من قبل كدا و العلبه جايه مبهدله و السلك بتاع السماعه اللى بيتوصل بأى جهاز مش موجود ولا المنتج جاى بالكاتالوج لا انصح بشرائه و لو اشتريت متشتريش من على امازون,سلبي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,سماعة كويسة جدا ، صوتها نقي وكويسه في الفيديوهات او الاغاني ، هي مش احسن حاجه في المكالمات بس كويسه في الباقي والشحن بتاعها بيطول ..,,سماعة كويسة جدا صوتها نقي وكويسه في الفيديوهات او الاغاني هي مش احسن حاجه في المكالمات بس كويسه في الباقي والشحن بتاعها بيطول,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,3.0,الصوت عادي يعني ومش عالي اوي بس المايك وحش جدا جدا يعني متعرفش تتكلم منه لازم تزعق جامد عشان اللي بتكلمه يسمعك,,الصوت عادي يعني ومش عالي اوي بس المايك وحش جدا جدا يعني متعرفش تتكلم منه لازم تزعق جامد عشان اللي بتكلمه يسمعك,محايد
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,السماعه فوق الممتاز اول حاجه الخامه جميله جدا ولله و الصوت فوق الممتاز عالي جدا بس بصراحه عزل الصوت مش احسن حاجه يعني لو قاعد في مكان هادئ ومعلي الصوت الي جمبك هيسمع بس بجد حاجه فوق المعقول بشكر الباءع بجد,,السماعه فوق الممتاز اول حاجه الخامه جميله جدا ولله و الصوت فوق الممتاز عالي جدا بس بصراحه عزل الصوت مش احسن حاجه يعني لو قاعد في مكان هادئ ومعلي الصوت الي جمبك هيسمع بس بجد حاجه فوق المعقول بشكر الباءع بجد,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,1.0,خالص لو حد عنده حاجه قريبه للسعر وافضل يبعت انا لسه مرجعها حالا,,خالص لو حد عنده حاجه قريبه للسعر وافضل يبعت انا لسه مرجعها حالا,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,صوت عالي جدا و مريحة و إلغاء الضوضاء مقبول ولكن جيد مع تشغيل شياء لا تسمع صوت احد,,صوت عالي جدا و مريحة و إلغاء الضوضاء مقبول ولكن جيد مع تشغيل شياء لا تسمع صوت احد,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,السماعه حلوه جدا اشتريتها من اسبوعين تقريبا سعرها مناسب ليها جدا جودتها حلوه الصوت عالي وحلو بس لو عليتو علي اعلي حاجه هيكون مسموع لو انت في مكان هادي بس لو مكان زحمه لا شحنها سريع وحلو وبتقعد من 6ل8 ساعات متواصله بس وانصحك تشتريها وفكك من الي بيقولو سيئه لا هيا فعلا حلوه وعن تجربه,,السماعه حلوه جدا اشتريتها من اسبوعين تقريبا سعرها مناسب ليها جدا جودتها حلوه الصوت عالي وحلو بس لو عليتو علي اعلي حاجه هيكون مسموع لو انت في مكان هادي بس لو مكان زحمه لا شحنها سريع وحلو وبتقعد من ل ساعات متواصله بس وانصحك تشتريها وفكك من الي بيقولو سيئه لا هيا فعلا حلوه وعن تجربه,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,"ممتاز جدا قوية صوت عالي ونقي في مشكلة واحدة بس أن وانت في عاشقه مفيش عزل للصوت المايك
لاكن كله تمام",,ممتاز جدا قوية صوت عالي ونقي في مشكلة واحدة بس أن وانت في عاشقه مفيش عزل للصوت المايك لاكن كله تمام,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,الحمد لله رب العالمين طلعت كويسة وسعرها معقول,,الحمد لله رب العالمين طلعت كويسة وسعرها معقول,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,جميلة جدا بامانة ...حاجة اخر فلة❤️,,جميلة جدا بامانة حاجة اخر فلة,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,سماعة كويسة قيمة مقابل سعر,,سماعة كويسة قيمة مقابل سعر,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,جميلة,,جميلة,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,3.0,حلوه بالنسبه لسعرها بس الصوت بيسوء مع الوقت لكن بشكل عام كويسه وقعدت معايا كتيير,,حلوه بالنسبه لسعرها بس الصوت بيسوء مع الوقت لكن بشكل عام كويسه وقعدت معايا كتيير,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,3.0,جبتها مرتيين و حصل نفس المشكله و هي ان الفرده التانيه من السماعه بتفصل بسبب السلك و لازم تلعب في السلك عشان يشتغل الصوت,,جبتها مرتيين و حصل نفس المشكله و هي ان الفرده التانيه من السماعه بتفصل بسبب السلك و لازم تلعب في السلك عشان يشتغل الصوت,محايد
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,السماعة كويسة بس متعبة في الودان لازم تحركها كل شوية لانها بتتعبنى اما عن الصوت فلا بأس به بالنسبة للسعر يعتبر معقول,,السماعة كويسة بس متعبة في الودان لازم تحركها كل شوية لانها بتتعبنى اما عن الصوت فلا بأس به بالنسبة للسعر يعتبر معقول,محايد
wireless headphone sodo sd-1004 - Black,B091J7JWT4,3.0,هيا جميله ولكن المكونات الداخليه بتعلق,,هيا جميله ولكن المكونات الداخليه بتعلق,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,3.0,فصلت معايا عشان الاسلاك ضعيفه,,فصلت معايا عشان الاسلاك ضعيفه,سلبي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,ليها مدة صلاحية سنة مثلا و بتبوظ بس هى كويسة جدا,,ليها مدة صلاحية سنة مثلا و بتبوظ بس هى كويسة جدا,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,المنتج جالي بسرعه نفس كل حاجه و لما شفت كل المرجعات عرفت ان العيب م عيب سماعه د ازواق بس السماعه حلوه بمقابل سعر,,المنتج جالي بسرعه نفس كل حاجه و لما شفت كل المرجعات عرفت ان العيب م عيب سماعه د ازواق بس السماعه حلوه بمقابل سعر,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,سماعه جميله جدا وسعرها تحفه والله وشكرا علي سرعة التوصيل السماعه صوتها عالي وخرافه❤️❤️,,سماعه جميله جدا وسعرها تحفه والله وشكرا علي سرعة التوصيل السماعه صوتها عالي وخرافه,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,كويسه وصوتها كويس ونفس الشكل اللي في الصوره,,كويسه وصوتها كويس ونفس الشكل اللي في الصوره,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,بحبها جدا و مش بروح في حته إلا بيها ده انا ساعات بنام عليها و بستخدمها كمخدة,,بحبها جدا و مش بروح في حته إلا بيها ده انا ساعات بنام عليها و بستخدمها كمخدة,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,2.0,السماعة جاتلي ب وصلة micro ولما جيت اشحنها لقيتها type c ف ايه فايدة ال micro؟ وعمتا هي كويسة بس لعلمك لو عليتها علي الاخر الي جنبك هيسمع وبصوت واضح كمان 👍 /تعديل طلبت وحده تانية حرفيا السماعة جاية متبهدلة ولا راضية تشحن غير بتنور لمضة حمرا لمدة جزء من الثانية ومش بتشحن تاني.,,السماعة جاتلي ب وصلة ولما جيت اشحنها لقيتها ف ايه فايدة ال وعمتا هي كويسة بس لعلمك لو عليتها علي الاخر الي جنبك هيسمع وبصوت واضح كمان تعديل طلبت وحده تانية حرفيا السماعة جاية متبهدلة ولا راضية تشحن غير بتنور لمضة حمرا لمدة جزء من الثانية ومش بتشحن تاني,سلبي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,"سماعة صوتها حلو وبطاريتها في الاول كانت حلوة وبعدين بدأت تقل تدريجيا
لما وصلتلي الزراير كانت مايلة معرفش ان كان عيب توصيل او عيب صناعة بس مش مأثرة عموما وعيبها انها بتتزحلق وتحسها
انصح بيها بلا منازع",,سماعة صوتها حلو وبطاريتها في الاول كانت حلوة وبعدين بدأت تقل تدريجيا لما وصلتلي الزراير كانت مايلة معرفش ان كان عيب توصيل او عيب صناعة بس مش مأثرة عموما وعيبها انها بتتزحلق وتحسها انصح بيها بلا منازع,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,3.0,متوسطة,,متوسطة,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,السماعه ممتازه و شحنها بيطول كتير لكنها تنكسر بسرعه قعدت معايا اكتر من سنه وبعدين واحده من السماعات انكستر,,السماعه ممتازه و شحنها بيطول كتير لكنها تنكسر بسرعه قعدت معايا اكتر من سنه وبعدين واحده من السماعات انكستر,محايد
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,انا كتبت سابقا تقييم عن هذا المنتج لكن الجديد هو مذهل بالنسبة لي أشتريت سماعات كثيرة جميعها بها مشكلة بما فيهم سودو 1003 وهي أثناء التشغيل يحدث تخطيف في الصوت للحظات ثم يعود يحدث هذا كل ربع ساعة أو نصف ساعة تقريبا لكن في هذه السماعة اختفت تماما هذه المشكلة لا يحدث أي سقوط للصوت صحيح ليس فيها مستويات الصوت الثلاث التي كانت موجودة في السماعة 1003 وهناك سماعات الصوت فيها خمس مراحل لكن لا يهم ذلك أبدا ميزة عدم تخطيف الصوت تفوق كل الميزات هذا رأيي سودو 1004 شيء مميز جدا,,انا كتبت سابقا تقييم عن هذا المنتج لكن الجديد هو مذهل بالنسبة لي أشتريت سماعات كثيرة جميعها بها مشكلة بما فيهم سودو وهي أثناء التشغيل يحدث تخطيف في الصوت للحظات ثم يعود يحدث هذا كل ربع ساعة أو نصف ساعة تقريبا لكن في هذه السماعة اختفت تماما هذه المشكلة لا يحدث أي سقوط للصوت صحيح ليس فيها مستويات الصوت الثلاث التي كانت موجودة في السماعة وهناك سماعات الصوت فيها خمس مراحل لكن لا يهم ذلك أبدا ميزة عدم تخطيف الصوت تفوق كل الميزات هذا رأيي سودو شيء مميز جدا,محايد
wireless headphone sodo sd-1004 - Black,B091J7JWT4,3.0,قعدت معايا سنه وبعدين ناحية باظت,,قعدت معايا سنه وبعدين ناحية باظت,سلبي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,و قوي جدا و الصوت تحفه بجد خطير,,و قوي جدا و الصوت تحفه بجد خطير,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,"المزايا:
١. لونها حلو وشكلها لطيف زي الصورة بالظبط
٢. بتحوط الودن فبتبقى كاتمة الاصوات اللي حواليك شوية
٣. المايك ممتاز وده نادر لما بلاقيه في سماعة بلوتوث
٤. طولها بيتمدد من المعدن اللي ع الجنب
٥. فيها زرار تشغيل وانك تغير الاغنية يمين وشمال بس مافيش تحكم في الصوت
٦. فيها مكان لكارت الميموري
٧. بتتصل بالموبايل بسرعة من غير مشاكل وممكن تبعد حوالي ٨ متر عنها

العيوب:
١. بتسمعك وتسمع اللي حواليك، يعني لو عليت الصوت عن التلت مثلا او أقل، اللي جنبي هيسمع
٢. ودني بتسخن بسرعة وأنا لبساها
٣. أسوء حاجة فيها إن دبدبة الأغاني أو لو في ريكورد مثلا فيه نفس، بحس الهوا داخل ودني زي الصاروخ، فأوقات كتير مش بستحمل أسمع منها بسبب العيب ده، ال1005 منها ماكنش فيه العيب ده
٤. ماتقدرش تتحكم في الصوت، لازم من الموبايل
٥. الوصلة مش تايب سي

بشكل عام، حلوة لسعرها وتقضي الغرض",,المزايا لونها حلو وشكلها لطيف زي الصورة بالظبط بتحوط الودن فبتبقى كاتمة الاصوات اللي حواليك شوية المايك ممتاز وده نادر لما بلاقيه في سماعة بلوتوث طولها بيتمدد من المعدن اللي ع الجنب فيها زرار تشغيل وانك تغير الاغنية يمين وشمال بس مافيش تحكم في الصوت فيها مكان لكارت الميموري بتتصل بالموبايل بسرعة من غير مشاكل وممكن تبعد حوالي متر عنها العيوب بتسمعك وتسمع اللي حواليك يعني لو عليت الصوت عن التلت مثلا او أقل اللي جنبي هيسمع ودني بتسخن بسرعة وأنا لبساها أسوء حاجة فيها إن دبدبة الأغاني أو لو في ريكورد مثلا فيه نفس بحس الهوا داخل ودني زي الصاروخ فأوقات كتير مش بستحمل أسمع منها بسبب العيب ده ال منها ماكنش فيه العيب ده ماتقدرش تتحكم في الصوت لازم من الموبايل الوصلة مش تايب سي بشكل عام حلوة لسعرها وتقضي الغرض,محايد
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,حلوه اوي بس في ناحيه أوسع من التانيه ب شويه بس هي ممتازه و البطاريه بتقعد كتير,,حلوه اوي بس في ناحيه أوسع من التانيه ب شويه بس هي ممتازه و البطاريه بتقعد كتير,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,"التوصيل كويس وشخص محترم وصلتني تاني يوم العلبة كانت مطبقة على خفيف كده بس السماعة سليمة بس عادي يعني

كل اللي هتحتاج تعرفه عن السماعة:
عيوبها:
١-صوتها كويس جداً وعالي بس مشكلته لما تعلي الصوت اوي بيكون اللي حواليك سامعين كل حاجه
٢-السلك اللي طالع من السماعة بيكون معرض انه يتقطع بس لو هتحافظ عليها ف خامتها كويسه.
٣-المايك وحش
لو العيوب دي مش هتضايقك ف حاجه ف تمام

مميزاتها بقى:
١-صوتها كويس وعالي
٢- خامة كويسه
٣-قيمة مقابل سعر",,التوصيل كويس وشخص محترم وصلتني تاني يوم العلبة كانت مطبقة على خفيف كده بس السماعة سليمة بس عادي يعني كل اللي هتحتاج تعرفه عن السماعة عيوبها صوتها كويس جدا وعالي بس مشكلته لما تعلي الصوت اوي بيكون اللي حواليك سامعين كل حاجه السلك اللي طالع من السماعة بيكون معرض انه يتقطع بس لو هتحافظ عليها ف خامتها كويسه المايك وحش لو العيوب دي مش هتضايقك ف حاجه ف تمام مميزاتها بقى صوتها كويس وعالي خامة كويسه قيمة مقابل سعر,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,2.0,المنتج اقل بكتير من اللي ف الصوره,,المنتج اقل بكتير من اللي ف الصوره,سلبي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,ممتازة بجدً,,ممتازة بجد,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,ماشاء الله حاجه حلوه بجد وصوتها ممتاز,,ماشاء الله حاجه حلوه بجد وصوتها ممتاز,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,3.0,هي كويسه بس جربت عليها الكابل اللي بيوصلها بالكمبيوتر مش شغاله,,هي كويسه بس جربت عليها الكابل اللي بيوصلها بالكمبيوتر مش شغاله,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,السماعة جودتها حلوه جدا ومريحة ميه فالميه والمايك والصوت ممتازين,,السماعة جودتها حلوه جدا ومريحة ميه فالميه والمايك والصوت ممتازين,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,صوتها حلو قوي قوي قوي قوي بجد اسطوريه وشكلها شيك قوي وعلى التمن ده والجوده والصوت ده بسم الله ماشاء الله تبارك الله يعني حاجه تستحق فلوسها بجد بس اللي معجبنيش فيها أن هي مصنوعه للناس اللي حجم رأسها كبير شوية لاكن حاجه متعيبهاش وشكرا للبائع وشكرا لشركة امازون بحبكم والله وعلى تعبكم الجامد معانا ده ❤️.,,صوتها حلو قوي قوي قوي قوي بجد اسطوريه وشكلها شيك قوي وعلى التمن ده والجوده والصوت ده بسم الله ماشاء الله تبارك الله يعني حاجه تستحق فلوسها بجد بس اللي معجبنيش فيها أن هي مصنوعه للناس اللي حجم رأسها كبير شوية لاكن حاجه متعيبهاش وشكرا للبائع وشكرا لشركة امازون بحبكم والله وعلى تعبكم الجامد معانا ده,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,جميله جدا وصوتها حلو,,جميله جدا وصوتها حلو,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,2.0,"اولا المادة كويسة نوعًا ما لكن اللي ممكن تتعرض للقطع والكسر لانها بلاستيك
ثانيًا خروج السلك خارج السماعة يعيبها لانها ايضا معرضة للقطع والحرارة والماء وبالتالي تخرب احدى السماعتين او كلاهما ونبدا نشتكي
ثالثًا فكرة التصميم كويسة ويعيبها القطع الحديدية الجانبية اللي تمسكها ففكرة البلاستيك يمسك بمعدن غير مقبولة لان مع مرور الوقت قوة تماسك البلاستيك بالمعدن هيضعف فبالتالي المعدن هينساب من نفسه و السماعات هتطول من نفسها ومش هتظبط على الرأس
رابعًا البطارية بتسرب وهي مغلقة كنت شاحنها ل100% وبعدها بكم ساعة وصلت ل90% وهي في وضع المغلق ومن غير استخدام
خامسًا قوة تماسك السماعتين بالاذن متوسطة من ناحية القوة وممكن اقل من متوسط بس مقبولة
سادسًا السماعتين على الاذن لفترة اطول تحرر اذنك وتضايقك سابعًا لا تعزل الصوت عن حولك في تسريب كبير للصوت العالي خارج السماعة
ثامنًا المايك مش حلو واكثر من سيء
تاسعًا استخدامها في الالعاب بالبلوتوث سيئة الصوت بيتاخر هتضطر تجيب كابل توصلها بالجهاز عند اللعب،
وتبقى واحدة وهو سؤال هل تعيش معك او لا؟
هتعيش ع المدى القصير
بس كدا و انصحكم تزودوا فلوس وتجيبوا حاجة انضف زي sodo MH3 or MH2 etc .. في حدود 700 - 800ج , او سماعة Awei A780BL او Awei A799Bl في حدود 600 - 700ج.
لكن اذا حابب ترمي 300ج بالارض او عايز اي حاجة تمشي حالك خلاص هات sodo1004 برحتك",,اولا المادة كويسة نوعا ما لكن اللي ممكن تتعرض للقطع والكسر لانها بلاستيك ثانيا خروج السلك خارج السماعة يعيبها لانها ايضا معرضة للقطع والحرارة والماء وبالتالي تخرب احدى السماعتين او كلاهما ونبدا نشتكي ثالثا فكرة التصميم كويسة ويعيبها القطع الحديدية الجانبية اللي تمسكها ففكرة البلاستيك يمسك بمعدن غير مقبولة لان مع مرور الوقت قوة تماسك البلاستيك بالمعدن هيضعف فبالتالي المعدن هينساب من نفسه و السماعات هتطول من نفسها ومش هتظبط على الرأس رابعا البطارية بتسرب وهي مغلقة كنت شاحنها ل وبعدها بكم ساعة وصلت ل وهي في وضع المغلق ومن غير استخدام خامسا قوة تماسك السماعتين بالاذن متوسطة من ناحية القوة وممكن اقل من متوسط بس مقبولة سادسا السماعتين على الاذن لفترة اطول تحرر اذنك وتضايقك سابعا لا تعزل الصوت عن حولك في تسريب كبير للصوت العالي خارج السماعة ثامنا المايك مش حلو واكثر من سيء تاسعا استخدامها في الالعاب بالبلوتوث سيئة الصوت بيتاخر هتضطر تجيب كابل توصلها بالجهاز عند اللعب وتبقى واحدة وهو سؤال هل تعيش معك او لا هتعيش ع المدى القصير بس كدا و انصحكم تزودوا فلوس وتجيبوا حاجة انضف زي في حدود ج او سماعة او في حدود ج لكن اذا حابب ترمي ج بالارض او عايز اي حاجة تمشي حالك خلاص هات برحتك,سلبي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,3.0,انا جبتها شهر 5 ف 2023 و عاشت معايا لحد امبارح، في سماعه واحده باظت بس كنت عارفه اودي السلك بتاعها كذا ناحيه عشان تشتغل ف يعني عرفت اتعامل بس بعد كده انهارده شغلتها عشان اسمع حاجه فجأه مكنتش اصلا بتقول حاجه عشان اعرف هي عملت كونكت ولا لا، و بعد كده حاولت اشحنها بردو معملتش و بتشتغل و هي في الشاحن بس، بس ده بعد سنه استخدام ، بس عمرما هي حلوه جداً و هجيب واحده تانيه,,انا جبتها شهر ف و عاشت معايا لحد امبارح في سماعه واحده باظت بس كنت عارفه اودي السلك بتاعها كذا ناحيه عشان تشتغل ف يعني عرفت اتعامل بس بعد كده انهارده شغلتها عشان اسمع حاجه فجأه مكنتش اصلا بتقول حاجه عشان اعرف هي عملت كونكت ولا لا و بعد كده حاولت اشحنها بردو معملتش و بتشتغل و هي في الشاحن بس بس ده بعد سنه استخدام بس عمرما هي حلوه جدا و هجيب واحده تانيه,محايد
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,"هي صوتها حلو بس للاسف مفيش خصوصيه لو في حد جنبك هيسمع الصوت بوضوح
والمنتج وصل مفتوح والعلبه متبهاله من الخارج أما السماعه نفسه كنت نضيفه",,هي صوتها حلو بس للاسف مفيش خصوصيه لو في حد جنبك هيسمع الصوت بوضوح والمنتج وصل مفتوح والعلبه متبهاله من الخارج أما السماعه نفسه كنت نضيفه,محايد
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,الصوت عالي جدا,,الصوت عالي جدا,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,جيده بالنسبه لسعرها لكنها ليست كاتمة للصوت,,جيده بالنسبه لسعرها لكنها ليست كاتمة للصوت,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,"بقالها معايا شهرين وكويسه جدا الصوت عالي و البيز جامد و محيطيه مشكلتها بس ان لما الصوت بيعلى للآخر الي جمبك بيسمع كل حاجه و لما بتتلبس وقت طويل بتوجع الودان لكن هي جامده عموما و حاجه بتعيش

تعديل بعد تجربة سنة*
السماعه كويسه زي ما قولت قبل كدا لكن الفرده الشمال بعد ١٠ شهور استخدام فصلت خالص معرفش دا عيب من الحر ولا عيب صناعه",,بقالها معايا شهرين وكويسه جدا الصوت عالي و البيز جامد و محيطيه مشكلتها بس ان لما الصوت بيعلى للآخر الي جمبك بيسمع كل حاجه و لما بتتلبس وقت طويل بتوجع الودان لكن هي جامده عموما و حاجه بتعيش تعديل بعد تجربة سنة السماعه كويسه زي ما قولت قبل كدا لكن الفرده الشمال بعد شهور استخدام فصلت خالص معرفش دا عيب من الحر ولا عيب صناعه,محايد
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,"واحدة من أجمل السماعات اللي سعرها في المتناول…
كويسة جدا..عملية للغاية..صوتها كويس جدا.. سعرها عظيم بالنسبة لإمكانياتها",,واحدة من أجمل السماعات اللي سعرها في المتناول كويسة جداعملية للغايةصوتها كويس جدا سعرها عظيم بالنسبة لإمكانياتها,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,جميل جدا,,جميل جدا,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,كنت محتاجها جدا و الحمدلله وصلت بنفس المواصفات,,كنت محتاجها جدا و الحمدلله وصلت بنفس المواصفات,إيجابي
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,عايشه معايا وزي الفل بس خلي بالك من السلك الي متوصل ب السماعه علشان ممكن يتقطع او يبوظ,,عايشه معايا وزي الفل بس خلي بالك من السلك الي متوصل ب السماعه علشان ممكن يتقطع او يبوظ,محايد
