stars,review,district,governorate,clean_review,predicted_sentiment
4,"أنا سعيد جدا بتلقي هذا التقدير لخدمتنا في المنصورة, ولكن هناك دائما مجال للتحسين. نحن نعمل بجد لجعل خدماتنا أفضل وأكثر فعالية لسكاننا الكرام. شكرا لك على دعمكم المستمر!",مكتب سندس للتغذية,الدقهلية,أنا سعيد جدا بتلقي هذا التقدير لخدمتنا في المنصورة ولكن هناك دائما مجال للتحسين نحن نعمل بجد لجعل خدماتنا أفضل وأكثر فعالية لسكاننا الكرام شكرا لك على دعمكم المستمر,Positive
3,"أنا مش راضي على الخدمات دي, أنا عايز أحسن منها وأسرع كمان. احنا بنستحق أفضل مما هي عليه دلوقتي.",المكتبة الثقافية,المنوفية,أنا مش راضي على الخدمات دي أنا عايز أحسن منها وأسرع كمان احنا بنستحق أفضل مما هي عليه دلوقتي,Neutral
2,"أنا مش عارف أحكي إيه على خدمة التموين دي, بس بصراحة هي بتوجع دماغي ومش لاقية أكل كويس ولا خدمات مناسبة. أتمنى لو الحكومة تقدر تحسن الوضع عشان الناس اللي محتاجين الدعم ده.",مجلس الشروق للغذاء,الشرقية,أنا مش عارف أحكي إيه على خدمة التموين دي بس بصراحة هي بتوجع دماغي ومش لاقية أكل كويس ولا خدمات مناسبة أتمنى لو الحكومة تقدر تحسن الوضع عشان الناس اللي محتاجين الدعم ده,Negative
4,"أنا رايح أكتب تعليقا على خدمة التموين, وأختار لها أربعة نجوم من أصل خمسة. بصراحة, أنا راضي تماما عنها حتى الآن, بس فيه بعض الأشياء اللي محتاجة تحسين زيما توصيل الطلبات بشكل أسرع.",جمعية طيبة للأغذية,المنوفية,أنا رايح أكتب تعليقا على خدمة التموين وأختار لها أربعة نجوم من أصل خمسة بصراحة أنا راضي تماما عنها حتى الآن بس فيه بعض الأشياء اللي محتاجة تحسين زيما توصيل الطلبات بشكل أسرع,Positive
1,"أنا مش راضي على الخدمة دي, فين الجودة والأمانة؟",مكتب إطعام إسكندرية,الإسكندرية,أنا مش راضي على الخدمة دي فين الجودة والأمانة,Negative
4,"أنا سعيد جدا بالخدمة اللي قدمتها, بس هي مش تمام. كانت الوجبة جيدة لكن المكان كان زحمة أوي ومش نظيف خالص. أتمنى أنهم يحسنوا الوضع قريب.",مكتب التعاون الغذائي بالدقهلية,الدقهلية,أنا سعيد جدا بالخدمة اللي قدمتها بس هي مش تمام كانت الوجبة جيدة لكن المكان كان زحمة أوي ومش نظيف خالص أتمنى أنهم يحسنوا الوضع قريب,Positive
3,"أنا راضية جدا على خدمات التموين, لكن في بعض الأحيان يكون الطلب متأخر شوية ويكلفنا كتير. أتمنى أنهم يعملوا على تحسين النظام علشان نقدر نستفيد منه بشكل أفضل.",مجلس التموين الاجتماعي في البداري,أسيوط,أنا راضية جدا على خدمات التموين لكن في بعض الأحيان يكون الطلب متأخر شوية ويكلفنا كتير أتمنى أنهم يعملوا على تحسين النظام علشان نقدر نستفيد منه بشكل أفضل,Positive
5,"أنا سعيد جدا بتلقي خدمات التموين في محافظتنا, ده عمل رائع ربنا يبارك فيه ويبارك في كل الناس اللي بتدعمه.",مكتب الأغذية الصحية,الدقهلية,أنا سعيد جدا بتلقي خدمات التموين في محافظتنا ده عمل رائع ربنا يبارك فيه ويبارك في كل الناس اللي بتدعمه,Positive
1,"أنا مش سعيد بالخدمة دي خالص, احنا بنعمل إيه? كل يوم نروح ونجيب الأكل ده كله؟ أنا عايز أكل صحي ولذيذ أوي, مش أكلي يتسخ وأنا أدور عليه!!",جمعية بيسترو للطعام,البحيرة,أنا مش سعيد بالخدمة دي خالص احنا بنعمل إيه كل يوم نروح ونجيب الأكل ده كله أنا عايز أكل صحي ولذيذ أوي مش أكلي يتسخ وأنا أدور عليه,Positive
3,"أنا سعيد جدا لأن خدمات التموين فى محافظتنا قد تحسنت أخيرا, لكن أعتقد أنه يمكن تحسينها أكثر. كانت هناك أوقات كنت أتمنى فيها الحصول على المزيد من الخيارات والأطعمة الطازجة بدلا من نفس الأشياء كل مرة. نأمل أن يكون هذا مجرد بداية للتغيير الإيجابي!",جمعية طيبة للإطعام,سوهاج,أنا سعيد جدا لأن خدمات التموين فى محافظتنا قد تحسنت أخيرا لكن أعتقد أنه يمكن تحسينها أكثر كانت هناك أوقات كنت أتمنى فيها الحصول على المزيد من الخيارات والأطعمة الطازجة بدلا من نفس الأشياء كل مرة نأمل أن يكون هذا مجرد بداية للتغيير الإيجابي,Positive
2,"أنا بعتذر جدا على تجربة سيئة مع خدمة التموين, أنا مش عارف ليه دايما هيحصل مشاكل في النظام! دي حاجة ضرورية للمواطن العادي ومش معقول كل مرة يكون فيه تأخير أو نقص في الحاجات الأساسية اللي بنحتاجها.",مكتب إطعام القليوبية,القليوبية,أنا بعتذر جدا على تجربة سيئة مع خدمة التموين أنا مش عارف ليه دايما هيحصل مشاكل في النظام دي حاجة ضرورية للمواطن العادي ومش معقول كل مرة يكون فيه تأخير أو نقص في الحاجات الأساسية اللي بنحتاجها,Negative
1,"أنا مش فاهم ليه الناس بتكره على الطعام ده! هو بيعدي عليا كويس أوي, ممكن حتى يكون أفضل من المطاعم الفاخرة اللي بنروحها مع بعض. بس المشكلة الوحيدة هي الأسعار المرتفعة شوية مقارنة بالخدمة السيئة. لو كانت أرخص قد إيه كان حسيت بالسعادة أكتر.",مكتب السلام للتوريدات الغذائية,الدقهلية,أنا مش فاهم ليه الناس بتكره على الطعام ده هو بيعدي عليا كويس أوي ممكن حتى يكون أفضل من المطاعم الفاخرة اللي بنروحها مع بعض بس المشكلة الوحيدة هي الأسعار المرتفعة شوية مقارنة بالخدمة السيئة لو كانت أرخص قد إيه كان حسيت بالسعادة أكتر,Negative
1,"أنا مش فاهم كويس, عايز إيه?! مش عارف ليه الناس بتكره التموين كده؟ ممكن يكون فيه مشاكل بس ده يعني إننا نحرم ناس كتير محتاجة الحاجات دي!! احنا لازم نعمل حاجة علشان نقدر نحسن الوضع للأفضل.",مكتب الطعام الخيري,أسيوط,أنا مش فاهم كويس عايز إيه مش عارف ليه الناس بتكره التموين كده ممكن يكون فيه مشاكل بس ده يعني إننا نحرم ناس كتير محتاجة الحاجات دي احنا لازم نعمل حاجة علشان نقدر نحسن الوضع للأفضل,Negative
1,"أنا مش فاهم الحاجات اللي بتقولها, لكن لو عايز تقولي حاجة عني فأنا مستعد لأستمع وأتعلم. ممكن تقوللي أي شيء تريد قوله?",مكتب التعاون الغذائي بالمنوفية,المنوفية,أنا مش فاهم الحاجات اللي بتقولها لكن لو عايز تقولي حاجة عني فأنا مستعد لأستمع وأتعلم ممكن تقوللي أي شيء تريد قوله,Positive
3,"بالرغم من المجهود الكبير اللي بيتموه, لكن للأسف الأكل مش زي الأول خالص! بيكون فيه أيام بنشوف فيها حاجات كتير غريبة وبيكون الطعم مختلف تماما.",مكتب سندس للتغذية,الدقهلية,بالرغم من المجهود الكبير اللي بيتموه لكن للأسف الأكل مش زي الأول خالص بيكون فيه أيام بنشوف فيها حاجات كتير غريبة وبيكون الطعم مختلف تماما,Neutral
4,أنا سعيد جدا بخدمة التموين في محافظتنا لأنها توفر لنا الطعام بشكل يومي وبأسعار معقولة. ولكن هناك بعض المشاكل التي تواجهنا مثل التأخير في التوصيل ونقص السلع الأساسية أحيانا. أتمنى لو يتم حل تلك المشكلات قريبا لأن حياة الناس تعتمد عليها.,مجلس التموين الاجتماعي في البداري,أسيوط,أنا سعيد جدا بخدمة التموين في محافظتنا لأنها توفر لنا الطعام بشكل يومي وبأسعار معقولة ولكن هناك بعض المشاكل التي تواجهنا مثل التأخير في التوصيل ونقص السلع الأساسية أحيانا أتمنى لو يتم حل تلك المشكلات قريبا لأن حياة الناس تعتمد عليها,Positive
4,"أنا سعيد جدا بالمنتجات التي أتلقاها من التموين, ولكن هناك بعض الأشياء اللي محتاجة تحسين زياده الدعم للمزارعين الصغار علشان نقدر ننتج منتجات أفضل وبكميات أكبر. ده هيفيد الاقتصاد المحلي وكمان الناس كلها.",مكتب التغذية,البحيرة,أنا سعيد جدا بالمنتجات التي أتلقاها من التموين ولكن هناك بعض الأشياء اللي محتاجة تحسين زياده الدعم للمزارعين الصغار علشان نقدر ننتج منتجات أفضل وبكميات أكبر ده هيفيد الاقتصاد المحلي وكمان الناس كلها,Positive
5,"أنا سعيد جدا بخدمة التموين! إنها رائعة للغاية, وممتازة بالنسبة لي وللي معا. شكرا على الاهتمام والاهتمام بالتفاصيل!",مكتب التغذية المستدامة,بني سويف,أنا سعيد جدا بخدمة التموين إنها رائعة للغاية وممتازة بالنسبة لي وللي معا شكرا على الاهتمام والاهتمام بالتفاصيل,Positive
4,"أنا سعيد جدا بهذه الخدمة اللي بنشوفها مؤخرا في بني سويف, بس مش كل مرة بتكون على نفس المستوى العالي ده! يعني احنا محتاجين نستمر في العمل عليها ونعمل تحسينات مستمرة عشان نقدر نرضي الجميع.",مكتب التغذية المستدامة,بني سويف,أنا سعيد جدا بهذه الخدمة اللي بنشوفها مؤخرا في بني سويف بس مش كل مرة بتكون على نفس المستوى العالي ده يعني احنا محتاجين نستمر في العمل عليها ونعمل تحسينات مستمرة عشان نقدر نرضي الجميع,Positive
3,"أنا مش راضيا على خدمات التموين دي, دايما بتأخر وناس كتير بتسحب منها قبل موعدها. المفروض يكونوا أكثر تنظيم.",المبادرة الغذائية,البحيرة,أنا مش راضيا على خدمات التموين دي دايما بتأخر وناس كتير بتسحب منها قبل موعدها المفروض يكونوا أكثر تنظيم,Negative
3,"أنا سعيد جدا بالتغذية الراجعة الإيجابية حول خدمتي! أقدر كل الدعم والتشجيع الذي أتلقاه. أتمنى أن أكون دائما عند حسن ظنكم وأن أتمكن من تقديم أفضل الخدمات الممكنة لكم جميعا. شكرا جزيلا على كلماتكم الكريمة, وأتطلع إلى الاستمرار في تحسين وتحسين خدماتنا لتلبية احتياجاتكم وتوقعاتكم.",الجمعية المصرية لخدمات التموين,المنيا,أنا سعيد جدا بالتغذية الراجعة الإيجابية حول خدمتي أقدر كل الدعم والتشجيع الذي أتلقاه أتمنى أن أكون دائما عند حسن ظنكم وأن أتمكن من تقديم أفضل الخدمات الممكنة لكم جميعا شكرا جزيلا على كلماتكم الكريمة وأتطلع إلى الاستمرار في تحسين وتحسين خدماتنا لتلبية احتياجاتكم وتوقعاتكم,Positive
5,"أنا أحب الأكل النهارده, بس مشكلة المواصلات مش كويسة أوي. بتأخر كتير وجيت متأخر على الكافتيريا.",مكتب الشروق للغذاء,القاهرة,أنا أحب الأكل النهارده بس مشكلة المواصلات مش كويسة أوي بتأخر كتير وجيت متأخر على الكافتيريا,Negative
1,"أنا مش سعيد بالمصريين اللي بيستعملوا برنامج التموين, ده شيء غبي أوي! احنا عندنا موارد كتير وحاجة زي دي بتضر البلد وبتخلي الناس تعيش تحت خط الفقر. لازم نغير النظام ونرجع للناس حقوقهم!",مكتب الطعام الخيري,أسيوط,أنا مش سعيد بالمصريين اللي بيستعملوا برنامج التموين ده شيء غبي أوي احنا عندنا موارد كتير وحاجة زي دي بتضر البلد وبتخلي الناس تعيش تحت خط الفقر لازم نغير النظام ونرجع للناس حقوقهم,Negative
1,"أنا مش راضيا على الخدمة دي خالص, فظيعة جدا! كل يوم بنشوف نقص في المواد الغذائية والأكل اللي بيتوزع علينا بيكون قديم وبارد.",جمعية مركز الخير,قنا,أنا مش راضيا على الخدمة دي خالص فظيعة جدا كل يوم بنشوف نقص في المواد الغذائية والأكل اللي بيتوزع علينا بيكون قديم وبارد,Negative
5,"أنا سعيد جدا بالخدمات التي تقدمها الحكومة المصرية لأهالي الصعيد, خاصة مدينة أسيوط الرائعة. الخدمات ممتازة وممتازة, وأقدر كل الجهود المبذولة لتحسين حياة الناس. شكرا لكم!",مجلس التموين الاجتماعي في البداري,أسيوط,أنا سعيد جدا بالخدمات التي تقدمها الحكومة المصرية لأهالي الصعيد خاصة مدينة أسيوط الرائعة الخدمات ممتازة وممتازة وأقدر كل الجهود المبذولة لتحسين حياة الناس شكرا لكم,Positive
2,"أنا مش فاهم اللي بيحصل! فين الأكل? احنا بنموت هنا, ولا إيه؟",جمعية طيبة للإطعام,دمياط,أنا مش فاهم اللي بيحصل فين الأكل احنا بنموت هنا ولا إيه,Negative
3,"أنا سعيد جدا أني استطعت أساعدكم اليوم! إن كنتم بحاجة إلى أي شيء آخر, فلا تترددوا في السؤال:)",مكتب سندس للتغذية,الدقهلية,أنا سعيد جدا أني استطعت أساعدكم اليوم إن كنتم بحاجة إلى أي شيء آخر فلا تترددوا في السؤال,Positive
3,"أنا بجد مش عارف ليه الناس بتاخد منها بالظبط, ده احنا محتاجين دعم أكبر لخدمتنا التمونية عشان نقدر نعيش بكرامة. أنا بشكر الحكومة على المجهود اللي بيتم علشان نطلع من الأزمة دي.",مكتب الأمل للمغاربة,أسيوط,أنا بجد مش عارف ليه الناس بتاخد منها بالظبط ده احنا محتاجين دعم أكبر لخدمتنا التمونية عشان نقدر نعيش بكرامة أنا بشكر الحكومة على المجهود اللي بيتم علشان نطلع من الأزمة دي,Negative
1,"أنا مش سعيد أوي بالخدمة دي, هما عاملين فيها إيه? كل يوم بنشوف أكتر من واحد بيحصله حاجة سيئة بسبب الأكل ده!",مكتب الرابطة,الإسكندرية,أنا مش سعيد أوي بالخدمة دي هما عاملين فيها إيه كل يوم بنشوف أكتر من واحد بيحصله حاجة سيئة بسبب الأكل ده,Negative
4,"أنا سعيد جدا بخدمة التوصيل في المحافظة البحيرية! كانت ممتازة وناجحة تماما, ولكن كان هناك بعض الأشياء التي يمكن تحسينها لجعل التجربة أفضل بكثير. على سبيل المثال, كان الطعام أحيانا ليس طازجا كما ينبغي وكان يستغرق وقتا طويلا للوصول إلى المنزل. لكن بشكل عام, لقد استمتعت حقا بالتجربة وسأستخدمهم مرة أخرى بالتأكيد.",جمعية بركة التموين مكتب البركة للتوريدات,البحيرة,أنا سعيد جدا بخدمة التوصيل في المحافظة البحيرية كانت ممتازة وناجحة تماما ولكن كان هناك بعض الأشياء التي يمكن تحسينها لجعل التجربة أفضل بكثير على سبيل المثال كان الطعام أحيانا ليس طازجا كما ينبغي وكان يستغرق وقتا طويلا للوصول إلى المنزل لكن بشكل عام لقد استمتعت حقا بالتجربة وسأستخدمهم مرة أخرى بالتأكيد,Positive
4,"في الحقيقة, أنا مش راضي على الخدمة دي خالص. هي بتعمل حاجات كتير غلط ومش بترد عليا بسرعة زي ما المفروض. لازم يتحسنوا أكتر عشان نقدر نثق فيهم ونقدر نستمتع بالخدمة اللي بيقدموها.",مكتب غذاء,القاهرة,في الحقيقة أنا مش راضي على الخدمة دي خالص هي بتعمل حاجات كتير غلط ومش بترد عليا بسرعة زي ما المفروض لازم يتحسنوا أكتر عشان نقدر نثق فيهم ونقدر نستمتع بالخدمة اللي بيقدموها,Negative
4,"أنا سعيد جدا بخدمة التوصيل دي, بس بصراحة مش راضي عنها تمام. كانت مرة واحدة من أفضل الخدمات اللي بنحصل عليها في مصر, لكن دلوقتي كل شوية بتتأخر وتفضل ناقصة حاجات كتير. أتمنى أنهم يقدرون على تحسينها عشان نقدر نستفيد منها أكتر. شكرا لك!",مكتب الطعام الخيري,أسيوط,أنا سعيد جدا بخدمة التوصيل دي بس بصراحة مش راضي عنها تمام كانت مرة واحدة من أفضل الخدمات اللي بنحصل عليها في مصر لكن دلوقتي كل شوية بتتأخر وتفضل ناقصة حاجات كتير أتمنى أنهم يقدرون على تحسينها عشان نقدر نستفيد منها أكتر شكرا لك,Positive
5,"أنا سعيد جدا بخدمة التموين دي, أنا بشكر الحكومة على تقديم مثل ده الخدمات للشعب المصري.",الجمعية المصرية لخدمات التموين,المنيا,أنا سعيد جدا بخدمة التموين دي أنا بشكر الحكومة على تقديم مثل ده الخدمات للشعب المصري,Positive
4,"أنا سعيد جدا بخدمة التموين دي. هي فعلا بتستحق خمس نجوم, لكن للأسف محدش بيقدرها بالشكل المطلوب. المفروض الناس يقدروها أكثر عشان نقدر نطور البلد ونوصل لأحسن مستوى. شكرا جزيلا على وقتك واهتمامك.",جمعية الغذاء الصحي,القاهرة,أنا سعيد جدا بخدمة التموين دي هي فعلا بتستحق خمس نجوم لكن للأسف محدش بيقدرها بالشكل المطلوب المفروض الناس يقدروها أكثر عشان نقدر نطور البلد ونوصل لأحسن مستوى شكرا جزيلا على وقتك واهتمامك,Positive
4,"أنا سعيد بتقديم بعض الأمثلة على التعليقات التي قد تتركها كمواطن مصري على منصة التواصل الاجتماعي حول خدمات التموين في محافظة البحيرة. يرجى ملاحظة أنه لم يتم تضمين أي ردود شخصية مني في التعليقات لأنها ليست جزءًا من المهمة المحددة لي. إليك بعض الاقتراحات للتعليقات المحتملة:

1. أنا أحب فعلا خدمات التموين دي, فهي توفر لنا كل احتياجاتنا بسهولة وبسرعة.
2. خدمات التموين ممتازة جدا هنا في البحيرة, ونقدر جهود الحكومة لتحسين الخدمات للمواطنين.
3. ",مكتب الأغذية الصحية,البحيرة,أنا سعيد بتقديم بعض الأمثلة على التعليقات التي قد تتركها كمواطن مصري على منصة التواصل الاجتماعي حول خدمات التموين في محافظة البحيرة يرجى ملاحظة أنه لم يتم تضمين أي ردود شخصية مني في التعليقات لأنها ليست جزءا من المهمة المحددة لي إليك بعض الاقتراحات للتعليقات المحتملة أنا أحب فعلا خدمات التموين دي فهي توفر لنا كل احتياجاتنا بسهولة وبسرعة خدمات التموين ممتازة جدا هنا في البحيرة ونقدر جهود الحكومة لتحسين الخدمات للمواطنين,Positive
5,"شكرا على خدمتكم الممتازة, أنا سعيد جدا أنكم وصلتم إلى مستوى عالٍ من الكفاءة والاحترافية. أتمنى لكم التوفيق والنجاح الدائم!",مجلس التعاون الخليجي للغذاء,القاهرة,شكرا على خدمتكم الممتازة أنا سعيد جدا أنكم وصلتم إلى مستوى عال من الكفاءة والاحترافية أتمنى لكم التوفيق والنجاح الدائم,Positive
5,"أنا سعيد جدا بخدمة التموين في الأسكندرية! هي ممتازة وممتازة فعلا, مش عارف أقول إيه عنها, بس بصراحة إنها الأفضل على الإطلاق. شكرا جزيلا على كل شيء, ربنا يخليكم يا رب.",اتحاد الغذاء الصحي,الإسكندرية,أنا سعيد جدا بخدمة التموين في الأسكندرية هي ممتازة وممتازة فعلا مش عارف أقول إيه عنها بس بصراحة إنها الأفضل على الإطلاق شكرا جزيلا على كل شيء ربنا يخليكم يا رب,Positive
1,"أنا شايف إن خدمة التموين دي مش كويسة أوي, كل شهر بنحصل على نفس الأشياء ونفس الكميات, مفيش تنوع ولا زيادات للأصناف الأساسية اللي احنا محتاجينها فعلا.",مكتب الأغذية المتكاملة,الدقهلية,أنا شايف إن خدمة التموين دي مش كويسة أوي كل شهر بنحصل على نفس الأشياء ونفس الكميات مفيش تنوع ولا زيادات للأصناف الأساسية اللي احنا محتاجينها فعلا,Negative
4,"أنا مش بحب الأكل من البقالة دي, لأن الحاجات بتوصل متأخرة جدا ومش طازجة أبدا. أنا عايز أكل صحي ولذيذ وبسرعة.",المكتب المصري لتوريد الأغذية,الغربية,أنا مش بحب الأكل من البقالة دي لأن الحاجات بتوصل متأخرة جدا ومش طازجة أبدا أنا عايز أكل صحي ولذيذ وبسرعة,Negative
1,"أنا مش فاهم كويس الموضوع, لكن لو عايز أقول رأيي فأنا أعتبره سيئ جدا. الخدمة بتقدملي مرة واحدة كل شهر وبالكتير بيبقى فيها نقص في الطعام. وأنا بجد محتاجة أكتر من كده عشان أحافظ على صحتي. أتمنى أنهم يقدرون المشكلة ويحلوها بسرعة.",جمعية سواعد مطروح,مطروح,أنا مش فاهم كويس الموضوع لكن لو عايز أقول رأيي فأنا أعتبره سيئ جدا الخدمة بتقدملي مرة واحدة كل شهر وبالكتير بيبقى فيها نقص في الطعام وأنا بجد محتاجة أكتر من كده عشان أحافظ على صحتي أتمنى أنهم يقدرون المشكلة ويحلوها بسرعة,Negative
5,"أنا سعيد جدا بخدمة التموين دي, لأنها فعلا بتساعد الناس اللي محتاجة. أنا متأكد أنها هتبقى أفضل مع الوقت.",مكتب النهضة,الإسماعيلية,أنا سعيد جدا بخدمة التموين دي لأنها فعلا بتساعد الناس اللي محتاجة أنا متأكد أنها هتبقى أفضل مع الوقت,Positive
2,"يا جماعة, أنا عايز أقولكم إني تجربة مع التموين في كفر الشيخ كانت سيئة جدا! كان الأكل مش حلو خالص والخدمة كمان كويسة أوي. كنت أتمنى لو يكون أحسن شوية, لكن ده حال الأمر.",مجلس التنمية المستدامة للجمعية,كفر الشيخ,يا جماعة أنا عايز أقولكم إني تجربة مع التموين في كفر الشيخ كانت سيئة جدا كان الأكل مش حلو خالص والخدمة كمان كويسة أوي كنت أتمنى لو يكون أحسن شوية لكن ده حال الأمر,Neutral
3,"أنا مش شايف أي فرق كبير مع خدمات التوصيل دي, ممكن يكون السبب أنه المكان اللي عايش فيه صعب شوية, لكن لو كان في مكان سهل الوصول له كانت أحسن بكتير.",مؤسسة طيبة للأغذية,القليوبية,أنا مش شايف أي فرق كبير مع خدمات التوصيل دي ممكن يكون السبب أنه المكان اللي عايش فيه صعب شوية لكن لو كان في مكان سهل الوصول له كانت أحسن بكتير,Neutral
1,"أنا مش راضي تماما على خدمات التموين في المحافظة, لأن دايما بنشوف مشاكل كتير مع التوصيل والتغذية الصحية للأكل. أتمنى لو يتحسن الوضع ده قريبا.",مكتب الأغذية الصحي,الغربية,أنا مش راضي تماما على خدمات التموين في المحافظة لأن دايما بنشوف مشاكل كتير مع التوصيل والتغذية الصحية للأكل أتمنى لو يتحسن الوضع ده قريبا,Negative
3,"أنا سعيد جدا بمشاركتكم تجربتي مع خدمة التموين في محافظتنا الحبيبة, سوهاج! بصراحة, لم يكن لدي أفضل من هذا التقييم الذي أعطيته للخدمة بـ 3 من أصل 5 نجوم. أعتقد أنه يمكن تحسين الكثير من الأمور خاصة فيما يتعلق بجودة الطعام والتوصيل في الوقت المحدد. أتمنى لو يتم حل كل تلك المشكلات قريبا حتى نتمكن جميعا من الاستمتاع بالخدمة بشكل صحيح. شكرا لكم على الاستماع إلى آرائي وأتمنى أن أكون قد أفدتكم بشيء مفيد.",جمعية طيبة للإطعام,سوهاج,أنا سعيد جدا بمشاركتكم تجربتي مع خدمة التموين في محافظتنا الحبيبة سوهاج بصراحة لم يكن لدي أفضل من هذا التقييم الذي أعطيته للخدمة بـ من أصل نجوم أعتقد أنه يمكن تحسين الكثير من الأمور خاصة فيما يتعلق بجودة الطعام والتوصيل في الوقت المحدد أتمنى لو يتم حل كل تلك المشكلات قريبا حتى نتمكن جميعا من الاستمتاع بالخدمة بشكل صحيح شكرا لكم على الاستماع إلى آرائي وأتمنى أن أكون قد أفدتكم بشيء مفيد,Positive
3,"أنا عايز أقول إن الخدمات التموينية دي مش كويسة خالص! احنا بنشتكي باستمرار من النقص المستمر في السلع الأساسية, والأرز بالذات اللي بيحصل فيه مشاكل كتير. كمان الأسعار بتتغير كل يوم, يعني لو اشتريت حاجة بسعر معين اليوم, ممكن تلاقيها بضعف السعر بكرة. ده غير المشاكل التانية زي التأخير في التوزيع والتحصيل, وده بيأثر على حياتنا اليومية بشكل كبير. أتمنى أنهم يعملوا إصلاح حقيقي عشان نقدر نعيش بكرامة وأمان.",مكتب التموين,الجيزة,أنا عايز أقول إن الخدمات التموينية دي مش كويسة خالص احنا بنشتكي باستمرار من النقص المستمر في السلع الأساسية والأرز بالذات اللي بيحصل فيه مشاكل كتير كمان الأسعار بتتغير كل يوم يعني لو اشتريت حاجة بسعر معين اليوم ممكن تلاقيها بضعف السعر بكرة ده غير المشاكل التانية زي التأخير في التوزيع والتحصيل وده بيأثر على حياتنا اليومية بشكل كبير أتمنى أنهم يعملوا إصلاح حقيقي عشان نقدر نعيش بكرامة وأمان,Negative
1,"أنا مش راضيا على خدمة التموين بتاعتنا في البحيرة, لأن دايما بنلاقي نقص في السلع الأساسية ونبقي لازم نروح كتير عشان نحصل عليها. المفروض يكون عندنا نظام أفضل علشان نقدر نستمتع بحياتنا بدون مشاكل.",اتحاد التموين البحري في المحافظة,البحيرة,أنا مش راضيا على خدمة التموين بتاعتنا في البحيرة لأن دايما بنلاقي نقص في السلع الأساسية ونبقي لازم نروح كتير عشان نحصل عليها المفروض يكون عندنا نظام أفضل علشان نقدر نستمتع بحياتنا بدون مشاكل,Negative
4,"أنا سعيد جدا لخدمة التموين في المحافظة, ولكن أحيانا بيكون فيها بعض التأخير والأكل مش حلو أوي. أتمنى يتحسن الوضع قريب لأن ده حقنا وبقدر على كل حاجة بنعملها في بلدنا الحبيبة مصر.",جمعية الغذاء الصحي,القاهرة,أنا سعيد جدا لخدمة التموين في المحافظة ولكن أحيانا بيكون فيها بعض التأخير والأكل مش حلو أوي أتمنى يتحسن الوضع قريب لأن ده حقنا وبقدر على كل حاجة بنعملها في بلدنا الحبيبة مصر,Positive
3,"أنا مش عارفة أعلق على حاجة زي كده, بس أكيد هي بتتغير للأحسن.",مكتب الخير للإمداد,الإسكندرية,أنا مش عارفة أعلق على حاجة زي كده بس أكيد هي بتتغير للأحسن,Neutral
4,"أنا سعيد جدا بالخدمات التي تقدمها وزارة التضامن الاجتماعي, خاصة برنامج توزيع الطعام على المواطنين الأكثر احتياجا. ولكن أحيانا يكون هناك تأخير في توصيل الطلبات, مما يسبب لنا الكثير من المشاكل. أتمنى أن يتم حل تلك المشكلة قريبا حتى نتمكن من الاستفادة بشكل أفضل من الخدمات المقدمة لنا. شكرا لكم!",مكتب السعادة,بورسعيد,أنا سعيد جدا بالخدمات التي تقدمها وزارة التضامن الاجتماعي خاصة برنامج توزيع الطعام على المواطنين الأكثر احتياجا ولكن أحيانا يكون هناك تأخير في توصيل الطلبات مما يسبب لنا الكثير من المشاكل أتمنى أن يتم حل تلك المشكلة قريبا حتى نتمكن من الاستفادة بشكل أفضل من الخدمات المقدمة لنا شكرا لكم,Positive
4,"أنا سعيد جدا بالخدمات التموينية التي أتلقاها هنا في المنصورة, ولكن هناك بعض المشكلات البسيطة اللي بتزعجنا دايما. مثل تأخر وصول الطلبات في أوقات معينة, ومش عارف ليه! وبصراحة ده بيخلي الناس مش سعيدة أوي بالخدمة دي. لكن على العموم بنقدر نعمل بيه أحسن. تحياتي للجميع.",جمعية مطبخ المنصورة,الدقهلية,أنا سعيد جدا بالخدمات التموينية التي أتلقاها هنا في المنصورة ولكن هناك بعض المشكلات البسيطة اللي بتزعجنا دايما مثل تأخر وصول الطلبات في أوقات معينة ومش عارف ليه وبصراحة ده بيخلي الناس مش سعيدة أوي بالخدمة دي لكن على العموم بنقدر نعمل بيه أحسن تحياتي للجميع,Positive
1,"أنا مش عايز أقول حاجة سلبية, لكن بصراحة الأكل النهاردة كان وحش أوي! كنت متوقع أحسن من كده خالص. الناس اللي بتعمل الأكل دي لازم يكونوا فاهمين إن الطعام الصحي مهم جدا لينا وللاطفال. أتمنى أنهم يقدروا يحافظوا على الجودة كويس في المرة الجاية. شكرا لكم.",جمعية غذاء,سوهاج,أنا مش عايز أقول حاجة سلبية لكن بصراحة الأكل النهاردة كان وحش أوي كنت متوقع أحسن من كده خالص الناس اللي بتعمل الأكل دي لازم يكونوا فاهمين إن الطعام الصحي مهم جدا لينا وللاطفال أتمنى أنهم يقدروا يحافظوا على الجودة كويس في المرة الجاية شكرا لكم,Positive
