stars,review,district,governorate,clean_review
1,"أنا مش عارف ليه إحنا بنستلم حاجات كتير جدا, ولو طلبنا حاجة معينة بيحصل مشاكل! المفروض نكون أحسن بكتير من كده.",مكتب الخير,الدقهلية,أنا مش عارف ليه إحنا بنستلم حاجات كتير جدا ولو طلبنا حاجة معينة بيحصل مشاكل المفروض نكون أحسن بكتير من كده
4,"أنا سعيد جدا بخدمة التموين في الأسكندرية, ولكن أحيانا بيكونوا متأخرين شوية ونفسي أنهم يتحسنوا.",جمعية إطعام الأسكندرية,الإسكندرية,أنا سعيد جدا بخدمة التموين في الأسكندرية ولكن أحيانا بيكونوا متأخرين شوية ونفسي أنهم يتحسنوا
4,"أنا شايف إن خدمة التموين بتبسط كتير جدا, بس محتاجة بعض التحسينات. لو كانت بتوصل أكتر للداخل المحافظة وهتبقى أكثر فعالية, هيكون أفضل بكثير.",الجمعية التعاونية للغذاء,بني سويف,أنا شايف إن خدمة التموين بتبسط كتير جدا بس محتاجة بعض التحسينات لو كانت بتوصل أكتر للداخل المحافظة وهتبقى أكثر فعالية هيكون أفضل بكثير
1,"أنا مش فاهم إيه المشكلة مع التموين! كل اللي عايزين نقوله إننا بنشتكي بسبب الأكل الرديء وعدم وجود تنوع, وكمان الأسعار غالية جدا بالنسبة للمواطن العادي. أتمنى أنهم يقدروا مشكلتنا ويتعاملوا معاها بسرعة.",مؤسسة طعام البوابة الجديدة,بورسعيد,أنا مش فاهم إيه المشكلة مع التموين كل اللي عايزين نقوله إننا بنشتكي بسبب الأكل الرديء وعدم وجود تنوع وكمان الأسعار غالية جدا بالنسبة للمواطن العادي أتمنى أنهم يقدروا مشكلتنا ويتعاملوا معاها بسرعة
2,"أنا مش راضي على خدمات التموين في أسيوط, هما بيقدموا أكل كويس بس كتير متأخرين ودايما بنشوف ناس بتتأخر عشان تحصل على الأكل, لازم يعملوا بعض التعديلات علشان الناس تبقى مرتاحة.",مكتب نور,أسيوط,أنا مش راضي على خدمات التموين في أسيوط هما بيقدموا أكل كويس بس كتير متأخرين ودايما بنشوف ناس بتتأخر عشان تحصل على الأكل لازم يعملوا بعض التعديلات علشان الناس تبقى مرتاحة
5,"أنا رحت أستلم البقالة النهاردة, وكانت ممتازة جدا. كل الحاجات اللي كنت محتاجها كانت موجودة وبكميات وفيرة.",مكتب الرابطة,بني سويف,أنا رحت أستلم البقالة النهاردة وكانت ممتازة جدا كل الحاجات اللي كنت محتاجها كانت موجودة وبكميات وفيرة
4,"عايزة أقول لك إن خدمة التموين دي مش كويسة خالص, كل شهر بنلحق نفس المشكلة! أولا البقالين اللي بيقدموها لنا بيكونوا كتير وحشة ومبتخلصش أبدا, وبعدين الأسعار بتبقى غالية جدا مقارنة بالأسعار العادية. أنا بشوف الناس بتتسوق أحسن مننا وبتشتري حاجات أكتر بفلوس أقل.",مكتب سمير للتموين,الجيزة,عايزة أقول لك إن خدمة التموين دي مش كويسة خالص كل شهر بنلحق نفس المشكلة أولا البقالين اللي بيقدموها لنا بيكونوا كتير وحشة ومبتخلصش أبدا وبعدين الأسعار بتبقى غالية جدا مقارنة بالأسعار العادية أنا بشوف الناس بتتسوق أحسن مننا وبتشتري حاجات أكتر بفلوس أقل
2,"أنا مش راضي على خدمات التموين, كل مرة أروح أجيب حاجات كتير أوي بتتعطل. لازم يطوروا النظام ده عشان الناس اللي محتاجين.",مكتب التعاون الغذائي,الإسكندرية,أنا مش راضي على خدمات التموين كل مرة أروح أجيب حاجات كتير أوي بتتعطل لازم يطوروا النظام ده عشان الناس اللي محتاجين
4,"أنا سعيد جدا بخدمة التموين في محافظتنا, ولكن يمكن تحسينها شوية. هي بتعمل كويس لكن أحيانا بنضطر ننتظر لوقت طويل علشان نحصل على الطعام ونفسي نشوف التطوير المستمر والتحديثات اللي بتحسن جودة الخدمه دي.",مؤسسة الغذاء الصحي بالقاهرة,القاهرة,أنا سعيد جدا بخدمة التموين في محافظتنا ولكن يمكن تحسينها شوية هي بتعمل كويس لكن أحيانا بنضطر ننتظر لوقت طويل علشان نحصل على الطعام ونفسي نشوف التطوير المستمر والتحديثات اللي بتحسن جودة الخدمه دي
1,"أنا مش بحب الخدمه دي خالص! هي بتخبط جامبه, وأنا نفسي أقعد أدور على الأكل كل يوم!",جمعية مطبخ إسكندرية,الإسكندرية,أنا مش بحب الخدمه دي خالص هي بتخبط جامبه وأنا نفسي أقعد أدور على الأكل كل يوم
5,"أنا سعيد جدا بخدمة التموين في محافظة مرسى مطروح, لأنها كانت رائعة بالفعل وممتازة في كل شيء, خاصة أنها توفر لنا احتياجاتنا اليومية بسهولة ويسر.",مكتب زهران للضيافة,مطروح,أنا سعيد جدا بخدمة التموين في محافظة مرسى مطروح لأنها كانت رائعة بالفعل وممتازة في كل شيء خاصة أنها توفر لنا احتياجاتنا اليومية بسهولة ويسر
1,"أنا مش عارف أقول رأيك إزاي! ده الموضوع اللي دايما بيقولي عليه مش فاهم! لكن بصراحة, خدمة التموين بتكون صعبة أوي عشان نقدر نحسنها ونقدر نطلع بيها أحسن من كده. بس لو الناس كانت بتحب تساعد بعض ولو الحكومة عملت شوية تغييرات حلوة, ممكن نقضي على المشاكل دي.",جمعية الواحة للتغذية,السويس,أنا مش عارف أقول رأيك إزاي ده الموضوع اللي دايما بيقولي عليه مش فاهم لكن بصراحة خدمة التموين بتكون صعبة أوي عشان نقدر نحسنها ونقدر نطلع بيها أحسن من كده بس لو الناس كانت بتحب تساعد بعض ولو الحكومة عملت شوية تغييرات حلوة ممكن نقضي على المشاكل دي
5,خدمة التموين دي رائعة جدا! أنا راض تمامًا عنها وأعتبرها الأفضل مقارنة بباقي المحافظات.,اتحاد الغذاء الصحي الإسكندرية,الإسكندرية,خدمة التموين دي رائعة جدا أنا راض تماما عنها وأعتبرها الأفضل مقارنة بباقي المحافظات
5,"أنا راضى جدا على خدمات التموين فى محافظتنا, كل حاجة بتوصلنى على الوقت المناسب وبتعجبى نفسى فعلا! شكرا جزيلا.",مكتب الحياة,السويس,أنا راضى جدا على خدمات التموين فى محافظتنا كل حاجة بتوصلنى على الوقت المناسب وبتعجبى نفسى فعلا شكرا جزيلا
3,"بصراحة, أنا مش راضي على الخدمة دي خالص! هي بتعمل أكتر حاجة كدة, ومش بتحصلنا على كل اللي احنا محتاجينه.",جمعية الأعمال الغذائية,القاهرة,بصراحة أنا مش راضي على الخدمة دي خالص هي بتعمل أكتر حاجة كدة ومش بتحصلنا على كل اللي احنا محتاجينه
3,"أنا مش راضي على مستوى خدمة التموين هنا في الجيزة, أنا شايف أنهم لازم يتحسنوا كتير جدا علشان الناس تريح منها. كل يوم بنشوف مشاكل مع الطعام اللي بيقدموه لنا ولازم نتحرك ونعمل حاجة.",مكتب الرابطة,الجيزة,أنا مش راضي على مستوى خدمة التموين هنا في الجيزة أنا شايف أنهم لازم يتحسنوا كتير جدا علشان الناس تريح منها كل يوم بنشوف مشاكل مع الطعام اللي بيقدموه لنا ولازم نتحرك ونعمل حاجة
4,"أنا حبيت جدا خدمة التموين دي, بس للأسف مش كل مرة بتكون متوفرة. أتمنى لو يكونوا دايما على الوقت ومتجاوبين مع الناس.",جمعية إطعام الأسكندرية,الإسكندرية,أنا حبيت جدا خدمة التموين دي بس للأسف مش كل مرة بتكون متوفرة أتمنى لو يكونوا دايما على الوقت ومتجاوبين مع الناس
4,"أنا سعيد جدا بخدمة التموين في محافظتنا, بس للأسف مش دايما بتوصل جودة الطعام للدرجة المطلوبة. أتمنى لو كان كل الناس تقدر على تناول وجبات صحية ولذيذة زي ما بنشوفها على الصور اللي بتشتركوا فيها على الفيسبوك! #صحتك_أولا",مكتب نوران للتغذية,سوهاج,أنا سعيد جدا بخدمة التموين في محافظتنا بس للأسف مش دايما بتوصل جودة الطعام للدرجة المطلوبة أتمنى لو كان كل الناس تقدر على تناول وجبات صحية ولذيذة زي ما بنشوفها على الصور اللي بتشتركوا فيها على الفيسبوك صحتكأولا
3,"أنا مش راضي على خدمات التموين في البحيرة, لأن الحاجات اللي بتقدموها مفيهاش جودة ولا طعمها حلو زي زمان.",جمعية غذاء البركة,البحيرة,أنا مش راضي على خدمات التموين في البحيرة لأن الحاجات اللي بتقدموها مفيهاش جودة ولا طعمها حلو زي زمان
3,"أنا مش عارفة أحكي حاجة حلوة, لكن ده رأيي في الموضوع. أعتقد أنه ممكن يتحسن لو كان فيه بعض الاهتمام أكثر للموظفين والأكل كويس. وده كل اللي هقوله!",مكتب الأغذية الصحية,البحيرة,أنا مش عارفة أحكي حاجة حلوة لكن ده رأيي في الموضوع أعتقد أنه ممكن يتحسن لو كان فيه بعض الاهتمام أكثر للموظفين والأكل كويس وده كل اللي هقوله
4,"أنا سعيد جدا بخدمة التوصيل التي حصلت عليها مؤخرا في بورسعيد, كانت ممتازة وممتازة! أتمنى لو يكون هناك المزيد من الخدمات مثل ديهم عشان نقدر نرتاح ونقدر نستمتع بوجباتنا بدون أي مشاكل. شكرا لكم على خدمتكم الرائعة.",مكتب زهراء التموين,بورسعيد,أنا سعيد جدا بخدمة التوصيل التي حصلت عليها مؤخرا في بورسعيد كانت ممتازة وممتازة أتمنى لو يكون هناك المزيد من الخدمات مثل ديهم عشان نقدر نرتاح ونقدر نستمتع بوجباتنا بدون أي مشاكل شكرا لكم على خدمتكم الرائعة
1,"أنا مش راضي على الخدمات دي, احنا لازم نعمل حاجة مختلفة خالص علشان نكون أحسن.",جمعية الحياة,القاهرة,أنا مش راضي على الخدمات دي احنا لازم نعمل حاجة مختلفة خالص علشان نكون أحسن
5,"أنا سعيد جدا بخدمة التموين دي. هي فعلا تحفة, أحسن بكثير من اللي كان قبل كده. الناس مش بتستغفل وبتحب تستخدمه كل يوم. ربنا يبارك فيها ويبارك لنا جميعا!",جمعية حياه طيبة,القاهرة,أنا سعيد جدا بخدمة التموين دي هي فعلا تحفة أحسن بكثير من اللي كان قبل كده الناس مش بتستغفل وبتحب تستخدمه كل يوم ربنا يبارك فيها ويبارك لنا جميعا
1,"أنا مش عارف أحصل على خدمات كويسه من التموين, كل مرة أطلب فيها الحاجات بتوصل متأخرة وبتنزل جودة ضعيفة! أتمنى لو نقدر نحصل على حاجات أفضل ونقدر نأكل بأمان وأمان.",مجلس التموين الاجتماعي في البداري,أسيوط,أنا مش عارف أحصل على خدمات كويسه من التموين كل مرة أطلب فيها الحاجات بتوصل متأخرة وبتنزل جودة ضعيفة أتمنى لو نقدر نحصل على حاجات أفضل ونقدر نأكل بأمان وأمان
5,"أنا سعيد جدا بخدمة التموين في المحافظة, لأنها بتقدم وجبات صحية ولذيذة وبأسعار معقولة للمواطنين. أقدر كل الجهود المبذولة لتحسين جودة الطعام وتقديمه بشكل أفضل. شكرا لكم على هذا العمل الرائع!",مكتب خيرنا,الإسماعيلية,أنا سعيد جدا بخدمة التموين في المحافظة لأنها بتقدم وجبات صحية ولذيذة وبأسعار معقولة للمواطنين أقدر كل الجهود المبذولة لتحسين جودة الطعام وتقديمه بشكل أفضل شكرا لكم على هذا العمل الرائع
1,"أنا مش راضيا على خدمة التموين دي خالص! إنها زي الزفتة كلها سنة وأنا بكتب نفس الكلام, لكن مفيش أي تحسن ولا تغيير للأحسن. أمال إيه اللي هيحصل بعد كده?",مكتب التموين السعيد,الإسكندرية,أنا مش راضيا على خدمة التموين دي خالص إنها زي الزفتة كلها سنة وأنا بكتب نفس الكلام لكن مفيش أي تحسن ولا تغيير للأحسن أمال إيه اللي هيحصل بعد كده
5,"أهلا وسهلا يا شباب, أنا جايبة تقييم خمس نجوم لخدمة التموين في مدينة نصر! بصراحة مش قادر أتخيل الحياة بدونها, كل يوم بتوصل الأكل على باب البيت وفي الوقت المحدد بالضبط! ربنا يبارك فيها ويبارك اللي بيقدموا الحاجات الحلوة دي للناس. شكرا جزيلا.",جمعية حياه طيبة,القاهرة,أهلا وسهلا يا شباب أنا جايبة تقييم خمس نجوم لخدمة التموين في مدينة نصر بصراحة مش قادر أتخيل الحياة بدونها كل يوم بتوصل الأكل على باب البيت وفي الوقت المحدد بالضبط ربنا يبارك فيها ويبارك اللي بيقدموا الحاجات الحلوة دي للناس شكرا جزيلا
1,"أنا مش راضيا على الخدمة دي خالص, ليه دائما لازم نروح ونطلب الحاجات بتاعتنا? لو كان فيه تحسين للأوضاع هتبقى حاجة كويسة.",مكتب المدينة للغذاء,القاهرة,أنا مش راضيا على الخدمة دي خالص ليه دائما لازم نروح ونطلب الحاجات بتاعتنا لو كان فيه تحسين للأوضاع هتبقى حاجة كويسة
4,"أنا سعيد جدا بتلقي تعليقاتكم حول خدمات التموين في المحافظة, وأنا أقدر وقتكم واهتمامكم. نحن نسعى دائما لتقديم أفضل الخدمات للمواطنين وتحسين جودة العمل, لذا يرجى الاستمرار في مشاركتنا بآرائكم واقتراحاتكم. شكرا لكم على دعمكم المستمر.",مكتب نوران للتغذية,سوهاج,أنا سعيد جدا بتلقي تعليقاتكم حول خدمات التموين في المحافظة وأنا أقدر وقتكم واهتمامكم نحن نسعى دائما لتقديم أفضل الخدمات للمواطنين وتحسين جودة العمل لذا يرجى الاستمرار في مشاركتنا بآرائكم واقتراحاتكم شكرا لكم على دعمكم المستمر
4,"أنا معجب جدا بخدمة التوصيل دي, لأنها بتوفرلي الراحة والراحة فعلا. بالرغم من إنها مش مثالية تماما, لكن هي بتحسن بشكل تدريجي بمرور الوقت. أنا شايفة إن الحكومة بتشتغل بجد لتحسينها.",مكتب الشروق للغذاء,القاهرة,أنا معجب جدا بخدمة التوصيل دي لأنها بتوفرلي الراحة والراحة فعلا بالرغم من إنها مش مثالية تماما لكن هي بتحسن بشكل تدريجي بمرور الوقت أنا شايفة إن الحكومة بتشتغل بجد لتحسينها
4,"أنا سعيد جدا بتقديم خدمتي التموينية في محافظة المنوفية. بالرغم من بعض المشاكل الصغيرة, إلا أنني أعتقد أنها أفضل بكثير مقارنة بالخدمات الأخرى التي رأيتها في المحافظات المجاورة. أتمنى لو يتم تحسينها أكثر وأكثر بمرور الوقت.",مكتب الرابطة التعاونية لتنمية الريف,المنوفية,أنا سعيد جدا بتقديم خدمتي التموينية في محافظة المنوفية بالرغم من بعض المشاكل الصغيرة إلا أنني أعتقد أنها أفضل بكثير مقارنة بالخدمات الأخرى التي رأيتها في المحافظات المجاورة أتمنى لو يتم تحسينها أكثر وأكثر بمرور الوقت
2,"عاوز أقول لكم إن خدمة التموين دي مش كويسة خالص, هما لازم يعملوا حاجات مختلفة عشان الناس تقدر تستمتع بيها أحسن.",مجلس التعاون الخليجي للوجبات السريعة,القاهرة,عاوز أقول لكم إن خدمة التموين دي مش كويسة خالص هما لازم يعملوا حاجات مختلفة عشان الناس تقدر تستمتع بيها أحسن
1,"أنا مش راضيا على الخدمه دي خالص, أنا عايز أكل كويس ولذيذ وبكميات كافية لكل الناس اللي بتستلم التموين, ومش راضي على الطريقة اللي بيقدموا بيها الحاجات للناس.",مجلس التموين الاجتماعي في البداري,أسيوط,أنا مش راضيا على الخدمه دي خالص أنا عايز أكل كويس ولذيذ وبكميات كافية لكل الناس اللي بتستلم التموين ومش راضي على الطريقة اللي بيقدموا بيها الحاجات للناس
3,"أنا مش عارف أتكلم بصراحة, لكن الحقيقة هي أنه رغم المجهود الكبير اللي بيتموه الناس ديما, إلا أنهم بيفشلوا دايما. دايما بنشوف مشاكل مع التوصيل وأوقات الانتظار الطويلة وبناخد أكل فاسد كمان! لازم نغير النظام ونعيد التفكير فيه مرة تانية.",مكتب التغذية الصحية,الدقهلية,أنا مش عارف أتكلم بصراحة لكن الحقيقة هي أنه رغم المجهود الكبير اللي بيتموه الناس ديما إلا أنهم بيفشلوا دايما دايما بنشوف مشاكل مع التوصيل وأوقات الانتظار الطويلة وبناخد أكل فاسد كمان لازم نغير النظام ونعيد التفكير فيه مرة تانية
4,"أنا مش راضيا على خدمات التموين في الإسكندرية, بس الحمد لله إنه فيه تقييم أحسن دلوقتي. أنا كنت بعلق عليها قبل كده, لكن للأسف لم يكن هناك أي تحسن. أتمنى أنهم يستوعبون اللي الناس بتقوله ويغيروا للأفضل.",جمعية مطبخ إسكندرية,الإسكندرية,أنا مش راضيا على خدمات التموين في الإسكندرية بس الحمد لله إنه فيه تقييم أحسن دلوقتي أنا كنت بعلق عليها قبل كده لكن للأسف لم يكن هناك أي تحسن أتمنى أنهم يستوعبون اللي الناس بتقوله ويغيروا للأفضل
5,"أنا سعيد جدا بخدمة التموين في المحافظة النهاردة, لأنها فعلا بتوفر لنا كل احتياجاتنا بدون أي مشكلة. بجد ربنا يبارك فيها ويبارك العاملين اللي بيقدموها لينا. شكرا جزيلا!",مكتب الرابطة الغذائية,البحيرة,أنا سعيد جدا بخدمة التموين في المحافظة النهاردة لأنها فعلا بتوفر لنا كل احتياجاتنا بدون أي مشكلة بجد ربنا يبارك فيها ويبارك العاملين اللي بيقدموها لينا شكرا جزيلا
1,"يا جماعة, أنا عايز أقولكم إني تجربة مع خدمة التموين في مصر كانت سيئة جدا. كان الطعام اللي بيجيلي فيه طعمه وحش وبيلعب معايا. مش عارفين ليه محدش بيحاول يصلح المشكلة? ده لو احنا عايشين أصلا!",مكتب سحور رمضان,القاهرة,يا جماعة أنا عايز أقولكم إني تجربة مع خدمة التموين في مصر كانت سيئة جدا كان الطعام اللي بيجيلي فيه طعمه وحش وبيلعب معايا مش عارفين ليه محدش بيحاول يصلح المشكلة ده لو احنا عايشين أصلا
4,"أنا سعيد جدا بالتغريدة التي كتبتها! إنها تظهر أنك تفهم كيف يمكن استخدام الذكاء الاصطناعي لتقديم تعليقات أكثر شخصية وفعالية على خدمات مثل التموين. سأشارك هذا الرد مع فريقنا لمعرفة كيفية تحسين خدماتنا بناءً على ملاحظات المستخدمين مثلك. شكرا لك مرة أخرى, وأتمنى لك يوما سعيدا!",مجلس الأزرقي,بورسعيد,أنا سعيد جدا بالتغريدة التي كتبتها إنها تظهر أنك تفهم كيف يمكن استخدام الذكاء الاصطناعي لتقديم تعليقات أكثر شخصية وفعالية على خدمات مثل التموين سأشارك هذا الرد مع فريقنا لمعرفة كيفية تحسين خدماتنا بناء على ملاحظات المستخدمين مثلك شكرا لك مرة أخرى وأتمنى لك يوما سعيدا
4,أنا سعيد جدا بتقديم تعليقاتكم على خدمتنا. نقدر ملاحظاتكم ونعمل بجد لتحسين خدماتنا باستمرار لتلبية احتياجات عملائنا الكرام. شكرا لكم على دعمكم المستمر ونتطلع إلى تقديم المزيد من الخدمات الممتازة لكم جميعا.,جمعية غذاء البركة,البحيرة,أنا سعيد جدا بتقديم تعليقاتكم على خدمتنا نقدر ملاحظاتكم ونعمل بجد لتحسين خدماتنا باستمرار لتلبية احتياجات عملائنا الكرام شكرا لكم على دعمكم المستمر ونتطلع إلى تقديم المزيد من الخدمات الممتازة لكم جميعا
5,"أنا سعيد جدا بالخدمات التموينية اللي بنحصل عليها هنا في السويس, فهي تساعدنا كتير وبنعمل بيها زي الناس المحترمين. أقدر لهم الجهد المبذول عشان نحافظ على حياتنا مستقرة. شكرا لكم!",مكتب سمسمة للتوريد,السويس,أنا سعيد جدا بالخدمات التموينية اللي بنحصل عليها هنا في السويس فهي تساعدنا كتير وبنعمل بيها زي الناس المحترمين أقدر لهم الجهد المبذول عشان نحافظ على حياتنا مستقرة شكرا لكم
4,"أنا راني سعيد جدا بخدمه التموين النهارده, لأن الأكل كان لذيذ ولطيف على القلب أوي! شكرا جزيلا يا حكومة السيسي على كل المجهودات اللي بتعملوها لينا عشان نأكل ونعيش بكرامه. ربنا يخليكم لنا يارب! #السيسي_البطل #التموين_المصري",جمعية خيركم للغذاء,السويس,أنا راني سعيد جدا بخدمه التموين النهارده لأن الأكل كان لذيذ ولطيف على القلب أوي شكرا جزيلا يا حكومة السيسي على كل المجهودات اللي بتعملوها لينا عشان نأكل ونعيش بكرامه ربنا يخليكم لنا يارب السيسيالبطل التموينالمصري
1,"أنا مش راضيا على خدمات التموين في القاهرة خالص, عشان كده أعطيتهم واحدة من خمس نجوم!",مؤسسة الطعام الصحي,القاهرة,أنا مش راضيا على خدمات التموين في القاهرة خالص عشان كده أعطيتهم واحدة من خمس نجوم
1,"أنا مش عارف أعمل حاجة دلوقتي, الأكل بتاع الحكومة بيقعد ساعات على التروسيكل وبيسرق مننا كتير جدا! المفروض يكون عندنا توصيل أسرع وأفضل من كده بكثير. إحنا محتاجين نتطوع ونعمل حاجات عشان البلد تتحسن.",مكتب نوران للتغذية,سوهاج,أنا مش عارف أعمل حاجة دلوقتي الأكل بتاع الحكومة بيقعد ساعات على التروسيكل وبيسرق مننا كتير جدا المفروض يكون عندنا توصيل أسرع وأفضل من كده بكثير إحنا محتاجين نتطوع ونعمل حاجات عشان البلد تتحسن
1,"أنا مش فاهم إيه المشكلة مع التموين! أنا بأقول كده لأنه مفيش حاجة بتحصل هنا إلا المشاكل, الناس بتاكلوا الأكل ده عشان بيأسه وليس لأنهم راضيين عنه! لو كان فيه جودة أفضل لما جينا نشتري منه أصلا. كل اللي عايزين إحنا نقوله إننا نريد خدمات أحسن وناس محترمين مش بسألهم على الأرصدة!",مكتب خير زمان,الجيزة,أنا مش فاهم إيه المشكلة مع التموين أنا بأقول كده لأنه مفيش حاجة بتحصل هنا إلا المشاكل الناس بتاكلوا الأكل ده عشان بيأسه وليس لأنهم راضيين عنه لو كان فيه جودة أفضل لما جينا نشتري منه أصلا كل اللي عايزين إحنا نقوله إننا نريد خدمات أحسن وناس محترمين مش بسألهم على الأرصدة
1,"أنا مش راضيا على خدمات التموين في الاسماعيلية, احنا محتاجين نغير كل ده ونرجع تاني زي زمان.",مكتب التموين الخير,الإسماعيلية,أنا مش راضيا على خدمات التموين في الاسماعيلية احنا محتاجين نغير كل ده ونرجع تاني زي زمان
4,"أنا بعتاب على خدمة التموين دي, مش عارفين ليه دايما بنلاقي مشاكل مع الطلبات. أنا شايف أنها محتاجة تطوير كبير علشان نقدر نستفيد منها بشكل أفضل.",مكتب الأمل,الإسماعيلية,أنا بعتاب على خدمة التموين دي مش عارفين ليه دايما بنلاقي مشاكل مع الطلبات أنا شايف أنها محتاجة تطوير كبير علشان نقدر نستفيد منها بشكل أفضل
4,"أنا سعيد جدا بخدمة التموين دي, بس مش راضي عنها تماما لأنها بتتأخر كتير أوي. أتمنى أنها تتحسن قريب لأن الناس محتاجة الحاجات اللي بيتم توصيلها بسرعة عشان تقدر تعمل حياتها بشكل طبيعي.",جمعية الأعمال الغذائية,القاهرة,أنا سعيد جدا بخدمة التموين دي بس مش راضي عنها تماما لأنها بتتأخر كتير أوي أتمنى أنها تتحسن قريب لأن الناس محتاجة الحاجات اللي بيتم توصيلها بسرعة عشان تقدر تعمل حياتها بشكل طبيعي
3,"أنا مش عارف أحل مشكلة التموين, كل مرة بنروح ناكل معندناش أكل ونفضل واقفين على الطابور ساعات طويلة!",الجمعية المصرية للغذاء,القاهرة,أنا مش عارف أحل مشكلة التموين كل مرة بنروح ناكل معندناش أكل ونفضل واقفين على الطابور ساعات طويلة
3,"أنا شايف إن خدمة التموين دي مش كويسة خالص, لازم يتحسنوا أوي عشان الناس تقدر تستمتع بالخدمة بشكل صحيح.",جمعية مطبخ البركة,البحيرة,أنا شايف إن خدمة التموين دي مش كويسة خالص لازم يتحسنوا أوي عشان الناس تقدر تستمتع بالخدمة بشكل صحيح
2,"أنا مش راضي تماما على خدمة التموين في الأسكندرية, لأن بعضها بيقدم أكل كويس وبعضها الآخر بيبقي وحش خالص! أنا عايزهم يروحوا ويجيوا بنظافة وصحة وأكل أحلى من اللي بياخدوه.",مجلس التعاون الخليجي للتغذية,الإسكندرية,أنا مش راضي تماما على خدمة التموين في الأسكندرية لأن بعضها بيقدم أكل كويس وبعضها الآخر بيبقي وحش خالص أنا عايزهم يروحوا ويجيوا بنظافة وصحة وأكل أحلى من اللي بياخدوه
2,"أنا مش راضي تماما على خدمات التوزيع في محافظتنا, بجد! كل يوم بنوصل لبابنا البقالة اللي المفروض نشتريها وبتنتهي قبل ما نقدر نأكل أي حاجة منها! لازم يتحسن الوضع ده عشان الناس تقدر تعيش حياتها الطبيعية.",مكتب الرابطة الغذائية,البحيرة,أنا مش راضي تماما على خدمات التوزيع في محافظتنا بجد كل يوم بنوصل لبابنا البقالة اللي المفروض نشتريها وبتنتهي قبل ما نقدر نأكل أي حاجة منها لازم يتحسن الوضع ده عشان الناس تقدر تعيش حياتها الطبيعية
3,"أنا مش راضيا على خدمات التموين دي, عشان كده حطيتها ب ثلاث نجوم. بصراحة, أنا عايزهم يعملوا حاجات أكتر علشان الناس تقدر تستمتع بالخدمة وبتلاقي قيمة للمال اللي بدفعه.",الجمعية المصرية للغذاء,الإسكندرية,أنا مش راضيا على خدمات التموين دي عشان كده حطيتها ب ثلاث نجوم بصراحة أنا عايزهم يعملوا حاجات أكتر علشان الناس تقدر تستمتع بالخدمة وبتلاقي قيمة للمال اللي بدفعه
3,"أنا مش راضي خالص على خدمة التموين, بجد هي صعبة جدا ومش لائقة للناس اللي محتاجة الدعم ده. دايما بنشوف مشاكل كتير ومحدش بيحلها. يعني إيه نروح نستلم بطاطين ونقابينا تلزق علينا?! ولا ايه؟!",مؤسسة الطعام الصحي,القاهرة,أنا مش راضي خالص على خدمة التموين بجد هي صعبة جدا ومش لائقة للناس اللي محتاجة الدعم ده دايما بنشوف مشاكل كتير ومحدش بيحلها يعني إيه نروح نستلم بطاطين ونقابينا تلزق علينا ولا ايه
1,"أنا جايبة خمس نجوم للخدمات التموينية, ولكن للأسف النهاردة مش عاجبني خالص. السبب الرئيسي ده لأن بعض المحلات بتستغلنا وبتقولي السعر الأصلي ليه! يعني ايه نروح نشتري حاجات غالية جدا عشان الحكومة تدفع لنا ثمنها? هذا ليس عدل ولا إنصاف. لو كان فيه رقابة أكتر على الأسعار والأمانة مع الناس, كنت حتقدر نقدر فعلا الخدمات الحكومية اللي بنحصل عليها.",مكتب نور بنى سويف,بني سويف,أنا جايبة خمس نجوم للخدمات التموينية ولكن للأسف النهاردة مش عاجبني خالص السبب الرئيسي ده لأن بعض المحلات بتستغلنا وبتقولي السعر الأصلي ليه يعني ايه نروح نشتري حاجات غالية جدا عشان الحكومة تدفع لنا ثمنها هذا ليس عدل ولا إنصاف لو كان فيه رقابة أكتر على الأسعار والأمانة مع الناس كنت حتقدر نقدر فعلا الخدمات الحكومية اللي بنحصل عليها
1,"أنا مش راضي على خدمات التموين في البحيرة, بجد هي باظة أوي! الناس بتطلب حاجات كتير ومش بتحصلهم, ودي مشكلة كبيرة لأن إحنا بنحتاج الدعم ده عشان نعيش ونعمل كويس. أتمنى لو الحكومة تقدر تحسن الوضع وتعالجه بسرعة علشان نقدر نطور بلدنا ونحافظ عليها.",مكتب الرابطة الغذائية,البحيرة,أنا مش راضي على خدمات التموين في البحيرة بجد هي باظة أوي الناس بتطلب حاجات كتير ومش بتحصلهم ودي مشكلة كبيرة لأن إحنا بنحتاج الدعم ده عشان نعيش ونعمل كويس أتمنى لو الحكومة تقدر تحسن الوضع وتعالجه بسرعة علشان نقدر نطور بلدنا ونحافظ عليها
4,"أنا سعيد جدا بخدمة التموين في محافظتنا لأنها بتقدم لنا حاجاتنا بسهولة وبسرعة, لكن للأسف مش دايما متوفرة عند الطلب ونضطر نروح كتير علشان نشوفها, أمال لو كان فيه تحسينات على المواعيد والأوقات ممكن نقدر نستفيد أكثر منها ونشكر الحكومة عليها.",جمعية أطفيحي,أسيوط,أنا سعيد جدا بخدمة التموين في محافظتنا لأنها بتقدم لنا حاجاتنا بسهولة وبسرعة لكن للأسف مش دايما متوفرة عند الطلب ونضطر نروح كتير علشان نشوفها أمال لو كان فيه تحسينات على المواعيد والأوقات ممكن نقدر نستفيد أكثر منها ونشكر الحكومة عليها
